DocId,ProcessedTweet,OriginalTweet
4904,obama needed to respond to mitt's charge about bigger government government smaller since obama took office #denverdebate,Obama needed to respond to Mitt's charge about bigger government. Government smaller since Obama took office. #denverdebate
4905,bring it on bitch what do you think mitt and barack just said to each other #presidentialdebate,bring it on bitch @laurzins: What do you think Mitt and Barack just said to each other? #PresidentialDebate
4906,obama is such an idiot why did people ever think he would make a good president who are you going to blame the mess on now you did it,Obama is such an idiot. Why did people ever think he would make a good president? Who are you going to blame the mess on now? YOU did it
4912,every time i hear obamas voice i think of that call me maybe video of him #debates,Every time I hear obamas voice i think of that call me maybe video of him #debates
4914,mitt romney can do us all a favor an take a seat,Mitt Romney Can Do Us All A Favor An Take A Seat !!!!!
4915,education been hearing that both candidates have been studying dave's tour de force performance in tv debates for guidance #debates,EDUCATION: Been hearing that both candidates have been studying Dave's tour de force performance in TV debates for guidance. #debates
4919,wait do you just take a shot when they just flat out don't answer the actual question #presidentialdebate #drinkinggame,Wait do you just take a shot when they just flat out don't answer the actual question? #PresidentialDebate #DrinkingGame
4926,president obama mitt romney duke it out watch presidential debate streaming live here,RT @PerezHilton: President Obama & Mitt Romney Duke It Out! Watch Presidential Debate STREAMING LIVE here:   http://t.co/M2WlbOFG
4929,both #romney and #obama mention schools in the first question curious whether they will return to them,Both #Romney and #Obama mention schools in the first question. Curious whether they will return to them.
4933,mitt romney is high his eyes are red he is burnin he is burnin,mitt romney is high his eyes are red he is burnin he is burnin
4943,smart move #mittromney put a human face on the subject instead of canned lines from o #denverdebate #debate2012 #cspan2012,Smart move #MittRomney. Put a human face on the subject instead of canned lines from O. #DenverDebate #Debate2012 #CSPAN2012
4945,potus opening statement on jobs flat like convo speech and nonresponsive #debates,POTUS opening statement on jobs flat --  like convo speech --  and non-responsive #debates
4946,at least their ties are correct colors rt seeing obama on right and romney on left just doesn't seem correct #presidentialdebate,At least their ties are correct colors RT @ryan2uga: Seeing Obama on right and Romney on left just doesn't seem correct #PresidentialDebate
4948,i'm sure this is the most romantic place you could imagine here with me zinger # from romney #debates,I'm sure this is the most romantic place you could imagine. Here with me. Zinger #1 from Romney. #debates
4949,obama started by wishing his wife a happy anniversary smart man #obama2012,Obama started by wishing his wife a happy anniversary. Smart man. #Obama2012
4950,wow it kind of sucks that the obamas have to spend their 20th wedding anniversary with mitt romney,wow it kind of sucks that the obamas have to spend their 20th wedding anniversary with mitt romney
4952,watching the #debates #obama2012 oh good bc i'm watching the #yankees you'll have to fill me in,@dimplenyc: Watching the #debates! #obama2012 Oh good --  bc I'm watching the #Yankees. You'll have to fill me in.
4953,literally everywhere i go i see mitt romney on peoples bumpers ugh why must i live in a republican state,literally everywhere i go i see mitt romney on peoples bumpers ugh why must i live in a republican state http://t.co/2QcIAUAw
4954,alegeri sua barack obama vs mitt romney barack obama si mitt romney se infrunta joi dimineata la ora ora,Alegeri SUA Barack Obama vs Mitt Romney: Barack Obama si Mitt Romney se infrunta joi dimineata la ora 4:00 (ora ... http://t.co/qtFzxERY
4960,what did you tell that lady when she asked for help was she part of the #debates,@MittRomney --  what did you tell that lady when she asked for help? Was she part of the 47%. #Debates
4961,math and science teachers are the way to our technological future #cnndebate #debates #essencedebate #debate2012 #cnnpolitics #obama2012,Math and Science teachers are the way to our technological future! #CNNDebate  #Debates #ESSENCEDebate #Debate2012 #CNNPolitics #Obama2012
4962,obama gave him respect by saying his name this guy keep saying the president smh,Obama gave him respect by saying his name this guy keep saying the president . Smh
4964,hi i'm mitt and i think rapists should have father rights to their rape babies i wanna kick mitt romney in the balls bitch ass,Hi I'm mitt and I think rapists should have father rights to their rape babies @_vnasty: i wanna kick mitt romney in the balls --  bitch ass
4965,mitt's playing the empathy card teabaggers wondering when romney rips obama's face off as he promised in gop debates #debate2012 #p2,Mitt's playing the empathy card. Teabaggers wondering when Romney rips Obama's face off --  as he promised in GOP debates. #debate2012 #p2
4973,#romney #debate out of work since may can you help me out of work since may of what year where's omg,#Romney #Debate out of work since May --  can you help me? out of work since May of what year? Where's @TheRealRoseanne ? OMG! @splendora97
4974,yes let us keep tution cost low and open more slots in community colleges #obama,Yes let us keep tution cost low and open more slots in community colleges #Obama
4975,do you support eliminating borders we are all world citizens and should be free to live where we choose #debates,Do you support eliminating borders? We are all world citizens and should be free to live where we choose. #debates
4977,#denverdebate starts with #economic segmnt most don't feel enough #planning for econ growth is happening in their community apa,#DenverDebate starts with #Economic segmnt. Most don't feel enough #planning for econ growth is happening in their community - APA
4981,obama wants more sluts in colleges that's what he said right #debates,Obama wants more sluts in colleges. That's what he said --  right? #debates
4983,#denverdebate please answer the questions answer to trickle down and obama is talking about oil whaaa,#DenverDebate please answer the questions! Answer to trickle down and Obama is talking about oil? Whaaa?
4984,everyone should turn off the stupid shit you're probably watching and watch the #presidentialdebate,Everyone should turn off the stupid shit you're probably watching and watch the #PresidentialDebate !
4985,romney employs humor congratulations on your anniversary sure this is the most romantic place you can be here with me #denverdebate,Romney employs humor: Congratulations on your anniversary. Sure this is the most romantic place you can be - here with me. #DenverDebate
4987,watching the presidential debate between obama mitt ramen noodles i mean mitt romney lol,Watching The Presidential Debate Between Obama & Mitt Ramen Noodles I mean Mitt Romney lol
4991,if governor romney was black i wouldn't vote for him race got nothing to do with my vote #obama2012 #ihustleboy,If Governor Romney was black I wouldn't vote for him .. race got nothing to do with my vote #Obama2012 #ihustleBOY
4992,watching the debates during my college literature class because we decided it would be what would do #debates,Watching the debates during my college literature class --  because we decided it would be what @MargaretAtwood would do! #debates
4994,my top domestic issues are #education #womensrights #health #environment #marriageequality what answers do you want at the #debates,My top 5 domestic issues are #education #womensrights #health #environment #marriageequality. What answers do you want at the #debates?
4995,jobs are definitely important to me im graduating soon and would like to enter a strong job market #debates,@Cosmopolitan jobs are definitely important to me. im graduating soon and would like to enter a strong job market. #debates
5000,obama didn't mention switch grass as a solution to reducing oil use no vote from me #denverdebate,Obama didn't mention switch grass as a solution to reducing oil use. NO VOTE FROM ME. #denverdebate
5003,watching this presidential debate for the first time in my life #obama,RT @YungNilo: WATCHING THIS PRESIDENTIAL DEBATE FOR THE FIRST TIME IN MY LIFE #OBAMA
5004,first good quote #romney congratulations on y aniversary romantic place you're here with me #presidentialdebate,First good quote. #Romney - congratulations on y aniversary. Romantic place. You're here with me. #PresidentialDebate
5005,mitt romney for presidentreally that sounds as interesting as cleaning cobwebs from the corner of the ceiling in the basement,Mitt Romney for president...REALLY? That sounds as interesting as cleaning cobwebs from the corner of the ceiling in the basement
5009,i love how all the candidates use the personal i met so and so in nowbubba did it first and better #debates,I love how all the candidates use the personal.. I met so and so in_____ now...Bubba did it first and better! #debates
5015,he fine and he remembers anniversaries and he opens up the debate addressing his lady that's my president #debates,He fine AND he remembers anniversaries AND he opens up the debate addressing his lady? That's my president. #Debates
5016,it would be funny if someone replaced mitt romney's microphone with a transvaginal ultrasound wand #debate2012,RT @RexHuppke: It would be funny if someone replaced Mitt Romney's microphone with a transvaginal ultrasound wand. #debate2012
5020,watching the debate between president obama and mitt romney with on in min on cnn #b,RT @ladygaga: Watching the debate between President Obama and Mitt Romney with @djws @Davey_R_2_D_2 @TaraSavelo. On in 30 min on CNN. #B ...
5021,it puzzles me on how many women are supporting mitt romneyhis policies are robbing you of so many rights,RT @DubMinger: It puzzles me on how many women are supporting Mitt Romney.....His policies are robbing you of so many rights..
5022,yea romney can help you by givin u a job as his maid or butler #debates,Yea Romney can help you... by givin u a job as his maid or butler! #Debates
5026,now watching the first presidential debate for the us on cnn #obama,Now watching the first presidential debate for the US on CNN #Obama
5028,1st lady michelle's not only smart and loving she's wise and caring for all happy anniversary president first lady obama,1st Lady Michelle's not only Smart and loving --  she's wise and caring for all <3. Happy Anniversary President & First Lady Obama
5029,wow president obama wished his wife happy anniversary during the most important debate of his his careerthat's a man #presidentialdebate,Wow President Obama wished his wife happy anniversary during the most important debate of his his career...that's a man! #PresidentialDebate
5030,mitt giving obama the i am about to roast you look #presidentialdebate #mittsthetits,Mitt giving Obama the I am about to roast you look. #PresidentialDebate #Mittsthetits
5033,i might not be an american but i'm certainly watching the #debates,I might not be an American --  but I'm certainly watching the #debates
5034,watching the #debates already hoping they'll answer the questions asked with real results and specifics,Watching the #Debates. Already hoping they'll answer the questions asked with real results and specifics.
5037,how can obama say it's not about where we've been when he's the one who's been leading us #denverdebate,How can Obama say it's not about where we've been when he's the one who's been leading us? #DenverDebate
5039,aww mitt romney and barack obama are pretending to be civil to each other #howcute,Aww Mitt Romney and Barack Obama are pretending to be civil to each other #howcute
5040,obama says his policies have helped turnaround some of country's lowest performing schools do u think that's true sig watchers #debates,Obama says his policies have helped turnaround some of country's lowest performing schools. Do u think that's true --  SIG watchers? #debates
5042,foxnews for those undecided voters who just tuned in obama is the black guy romney is the american #debates #debatewatch,FoxNews: For those undecided voters who just tuned in; Obama is the black guy. Romney is the American. #debates #DebateWatch
5045,romney gets his first zinger in i sensed sincerity in it but he's not for gay marriage #flipflopper #debates,Romney gets his first zinger in. I sensed sincerity in it. But he's not for gay marriage?? #FlipFlopper #debates
5047,debate time looking forward to hearing #romney lovin the power red tie,Debate time ... Looking forward to hearing #Romney ... Lovin the power red tie
5048,romney forced to answer a toughy right off the bat hmm obama danced right around that one lets see if mitt can capitalize #doubtit,Romney forced to answer a toughy right off the bat. Hmm. Obama danced right around that one lets see if Mitt can capitalize. #Doubtit
5049,watchin mitt romney makes me feel like im watchin a boring ass infomercial ugghh,Watchin Mitt Romney makes me feel like im watchin a boring ass infomercial ugghh
5050,watching the #debates tweet with us while bring you info from and what do you hope the candidates cover,Watching the #debates? Tweet with us while bring you info from @factcheckdotorg and @MTVPowerOf12. What do you hope the candidates cover?
5052,fuck mitt romney this nigga a billionaire he don't know about kool aid and raman noodles for dinner,@SirAsshole: Fuck Mitt Romney --  this nigga a billionaire --  he don't know about kool aid and Raman noodles for dinner
5054,get to the point obama you just took most of your time talking about your anniversary #romneyryan2012,Get to the point Obama.. You just took most of your time talking about your anniversary  #romneyryan2012
5055,tender huh romney going for the personal stories in the memory chip #debates,Tender --  huh Romney. Going for the personal stories in the memory chip #Debates
5056,mitt romney do you mind if i call you mitty the kitty it's the cutest thing i can come up with for such a bumfuck name,Mitt Romney --  do you mind if I call you Mitty the Kitty? It's the cutest thing I can come up with for such a bumfuck name.
5057,mitt and gop promise to create many small business in the area of forced vaginal probes #waronwomen #debates,Mitt and GOP promise to create many small business in the area of forced vaginal probes. #waronwomen #debates
5060,mitt romney tonight is my year anniversary too with these zingers i first memorized in,Mitt Romney: Tonight is MY 20-year anniversary too --  with these ZINGERS I first memorized in 1992.
5062,i'm an undecided voterbut mitt romney is off to a good start,I'm an undecided voter..but Mitt Romney is off to a good start!
5063,a new economic patriotism obama historic code words for socialism am i back in cuba hearing the communist news #denverdebate,A new Economic Patriotism -Obama  Historic Code words for SOCIALISM !!! Am i back in Cuba hearing the Communist news????  #denverdebate
5065,pretty good romney joke on romance of obama's being with him on anniversary #debates agreed,@EJDionne: Pretty good Romney joke on romance of Obama's being with him on anniversary. #debates. Agreed.
5067,obama's first mistake has to be saying america no mr president i do believe it's pronounced merica #shityeah #nascar #earnhardt,Obama's first mistake has to be saying America. No --  Mr. President --  I do believe it's pronounced 'Merica. #ShitYeah #Nascar #Earnhardt
5070,i hate obama i want the other one to make it as president fuckkkk obama,I hate Obama I want the other one to make it as president fuckkkk Obama
5072,and romney helped that woman by giving her one of his houses #denverdebate #cnndebate,And Romney helped that woman by giving her one of his houses. #denverdebate #cnndebate
5073,#denverdebate wherein obama ignores the question and de iverson his talking points,#DenverDebate. Wherein Obama ignores the question. And de Iverson his talking points
5074,mitt can you help me no i have no power and i won't anytime soon #debates,Mitt --  can you help me? No I have no power. And I won't anytime soon. #debates
5077,when president obama speaks i seriously just get chills i absolutely love him,When President Obama speaks I seriously just get chills. I absolutely love him.
5079,playing the i'm married to michelle and you guys love her card already barack #debates,Playing the I'm married to Michelle and you guys love her card already Barack? #debates
5080,#debates cmo crear empleos invertir en educacin y controlar el gasto apoyar a los creadores de empresas,#Debates: Cmo crear empleos? @BarackObama: invertir en educacin y controlar el gasto. @MittRomney: apoyar a los creadores de empresas.
5083,uncanny how pres obama picked out blue tie gov romney wearing red tie for the #debates good color coordination there,Uncanny how Pres. Obama picked out blue tie --  Gov. Romney wearing red tie --  for the #debates. Good color coordination there.
5084,if i was a cnn focus group member obama would be in the red horrible answer #solyndra #doit #romney #denverdebate,If I was a CNN focus group member.. obama would be in the red. Horrible answer. #Solyndra? #DOIT #ROMNEY #DenverDebate
5087,#obama just said education is first im in people think he doesn't care but he does,#Obama just said Education is first! IM IN!! People think he doesn't care but HE DOES!!!
5090,i want obama to win the election but i hope ya realize that he can't be president forever,I want Obama to win the election but I hope ya realize that he can't be president forever...
5093,why netta on my tl coonin in mitt romney mentions aaaalllready #icantdeal,why Netta on my TL coonin' in Mitt Romney mentions --  AAAALLLREADY! #icantdeal
5094,president obama the question here tonight is not where weve been its where were going #debates,President Obama: 'The question here tonight is not where weve been  its where were going' #Debates
5096,it doesn't matter who wins the presidency were fucked either way but mitt romney can go fall off a mountain,It doesn't matter who wins the presidency were fucked either way but mitt Romney can go fall off a mountain
5098,thought i wasn't going to have a drink tonight then i realized the presidential debate was on #nerd #obama2012,Thought I wasn't going to have a drink tonight --  then I realized the presidential debate was on. #nerd #obama2012
5103,mitt romney just looks like he would refer to all black men as brothernot in a good way tho,Mitt Romney just looks like he would refer to all black men as brothernot in a good way tho
5106,i can't take mitt seriously when he tries to relate to the middle class #presidentialdebate,I can't take Mitt seriously when he tries to relate to the middle class. #presidentialdebate
5107,why do you need a fake id so i can vote duh #presidentialdebate #votingstatus,Why do you need a fake ID?  So I can vote --  duh #presidentialdebate #votingstatus
5108,what are the drinking games people are playing to the presidential debates #debates,What are the drinking games people are playing to the Presidential Debates? #debates
5109,otoh does not have a similar view to any time in the previous years #debatewatch #debates,.@MittRomney otoh does NOT have a similar view to any time in the previous 18 years! #DebateWatch #Debates
5110,#presidentialdebate i will vote for the first one that says my name the name of one of my films or suck it mary pickford #decision2012,#PresidentialDebate I will vote for the first one that says my name --  the name of one of my films or suck it Mary Pickford. #decision2012
5111,happy anniversary michelle a year from now we'll be celebrating this back in chicago #denverdebate,Happy Anniversary --  Michelle. A year from now --  we'll be celebrating this back in Chicago. #DenverDebate
5112,i never would have guessed romney would wear a red tie and obama would wear a blue tie #debates,I never would have guessed Romney would wear a red tie and Obama would wear a blue tie.. #Debates
5113,#mitt has the deadest eyes i've ever seen on a human being #presidentialdebates,#Mitt has the deadest eyes I've ever seen on a human being. #PresidentialDebates
5114,wait i thought you were supposed to be responding to gov romney #denverdebate,Wait --  I thought you were supposed to be responding to Gov. Romney! #denverdebate
5116,and question number one goes to romney you tell him mitt,And question number one goes to ROMNEY. You tell him --  Mitt!!
5119,is it just me or did the candidates just say the same thing about making jobs #denverdebate,Is it just me or did the candidates just say the same thing about making jobs? #DenverDebate
5122,romney yes i'll help by giving you of what i make but you have to share it with the rest of the of america #presidentialdebate,Romney: Yes I'll help by giving you 1% of what I make but you have to share it with the rest of the 47% of America #PresidentialDebate
5123,#obama2012 lmaoooooo most people don't know about this and probably hate me for tweeting this,#obama2012 lmaoooooo most people don't know about this and probably hate me for tweeting this http://t.co/DN2CaqhJ
5125,mitt romney back to kick watch out folks obama has touchdowns off kick returns he is today's impact player of the game,Mitt Romney back to kick --  watch out folks Obama has 4 touchdowns off kick returns --  he is today's impact player of the game
5131,turn your tv to the debate and learn something ppl forget sports tonight#obama2012,TURN YOUR TV TO THE DEBATE AND LEARN SOMETHING PPL. FORGET SPORTS TONIGHT.#OBAMA2012
5132,president obama is definitely a lover not a fighter and it is confirmed after that opening line,President Obama is definitely a lover not a fighter and it is confirmed after that opening line!
5133,the middle class is hanging on by a thread i could give two shits about his damn anniversary #election2012,The middle class is hanging on by a thread. I could give two shits about his damn anniversary #election2012
5134,love the ties and love what obama is saying about the economy he has a strong and stable sounding plan for the future #debates,Love the ties and love what Obama is saying about the economy. He has a strong and stable sounding plan for the future #debates
5135,ladies and gents it is now time for the presidential debate i wish the best of luck to mitt romney #denverdebate,RT @kristenhinkle14: Ladies and Gents --  it is now time for the Presidential Debate! I wish the best of luck to Mitt Romney! #DenverDebate ...
5136,my point plan is vague and i just lied about my tax plan #debates,My 5 point plan is vague and I just lied about my tax plan #debates
5137,#romney yes we can help but it's going to take a different pathnot the one the president describes #debates,#Romney: Yes. We can help.  But it's going to take a different path..not the one the president describes. #debates
5138,watching the debate i really want obama to win i got faith in my president,Watching the debate .. I really want Obama to win I got faith in my president !!!!!
5139,i've never liked race to the top as a name for education reform by definition almost everyone loses a race #teamsnark #debates,I've never liked Race to the top as a name for education reform. By definition --  almost everyone loses a race. #TeamSnark #Debates
5140,is romney trying to talk like reagan do you hear a kind of breathy whispering shudder thing going on #ormarilyn #debates,Is Romney trying to talk like Reagan? Do you hear a kind of breathy whispering shudder thing going on? #orMarilyn #debates
5141,i want this presidential debate to break out into a fight #romney #obama,i want this presidential debate to break out into a fight!!  #Romney #Obama
5142,#romney and #obama look to score points as they square off for the first time,#Romney and #Obama look to score points as they square off for the first time http://t.co/mfcZZLPA
5144,trkiye iin mitt romney'nin amerika iin obama nn seilmesi iyi olur cumhuriyetiler trkiye iin daha iyi,Trkiye iin mitt romney'nin amerika iin obama 'nn seilmesi iyi olur  -- cumhuriyetiler Trkiye iin daha iyi
5148,it's going to take a different pathnot the one we've been on romney on creating jobs #debate2012 #election2012,It's going to take a different path...not the one we've been on. -Romney on creating jobs. #debate2012 #election2012
5151,i like to turn thru the channels of all the debates it's like watching a weird rap video #presidentialdebate,I like to turn thru the channels of all the debates. it's like watching a weird rap video. #PresidentialDebate
5155,mitt is a stupid name let's just call him faggot and your president president faggot romney,Mitt is a stupid name --  let's just call him faggot  --  and your 2013 president --  PRESIDENT FAGGOT ROMNEY
5160,i am so pumped for this debate i'm stretching doing high kneescracking my necklet's do this folks bring it #,RT @itsgabrielleu: I am so pumped for this debate! I'm stretching --  doing high knees...cracking my neck...let's do this folks. Bring it # ...
5163,first rule of tv don't go on camera with a tie that causes a moire pattern #debates,First rule of TV: Don't go on camera with a tie that causes a moire pattern. #debates
5164,all for romney only bc michele obama made our lunches healthy they're not healthy they're shit on a trey #romney #fuckyoumichele,All for Romney --  only bc Michele Obama made our lunches healthy they're not healthy --  they're shit on a trey. #ROMNEY #FuckYouMichele
5165,obama the question here tonight is not where we've been but where we're going #denverdebate,Obama: The question here tonight is not where we've been but where we're going. #DenverDebate
5170,romney has an ass whippin on layaway and the bill is due tonight #obama2012,@RealFarrahGray ROMNEY HAS AN ASS WHIPPIN ON LAY-A-WAY AND THE BILL IS DUE TONIGHT. #Obama2012
5171,can't wait until #syria has its first presidential #debates would be much more exciting than #denverdebates #factcheck,Can't wait until #Syria has its first Presidential #Debates. Would be much more exciting than #DenverDebates.  #FactCheck
5172,wishing ur wife happy anniversary at the start of ur #debate speech aww #winning #obama2012,Wishing ur wife Happy Anniversary at the start of ur #debate speech.... Aww :) #Winning #Obama2012
5173,mitt romney told that woman to get her dirty hands of his suit poverty stains,Mitt Romney told that woman to get her dirty hands of his suit --  poverty stains!
5174,do i really need to watch the debate it's not as if mitt romney is suddenly going to convince me of anything,Do I really need to watch the debate? It's not as if Mitt Romney is suddenly going to convince me of anything.
5175,lookee #obama has a us flag pin i thought he was too good for that,Lookee #Obama has a US Flag Pin. I thought he was too good for that
5176,#paz cnnee en pocos minutos comienza el primer debate presidencial entre #obama y #romney sguelo en vivo por,#PAZ CNNEE: En pocos minutos comienza el primer debate presidencial entre #Obama y #Romney. Sguelo en vivo por ... http://t.co/RvmhUBno
5180,obama no pierde tiempo en trazar diferencias entre su plan econmico y el de mitt romney,Obama no pierde tiempo en trazar diferencias entre su plan econmico y el de Mitt Romney.
5181,#nw presidential debating start things offhappy anniversary president obama and first lady michelle,#NW Presidential Debating. Start things off...Happy Anniversary President Obama and First Lady Michelle
5182,#romney gets a laugh from the crowd a good start for the candidate often considered out of touch with the average american,#Romney gets a laugh from the crowd --  a good start for the candidate often considered out of touch with the average American.
5183,question could you tell which party obama and romney were in if they didn't colorcode their ties #election2012 rita,Question: Could you tell which party Obama and Romney were in if they didn't color-code their ties? #election2012 -Rita
5184,president obama has to be the finest president we ever had,President Obama has to be the finest President we ever had !!!
5186,#nbcpolitics president obama's goal is clearly benefiting the united states when gov romneys is just benefiting business,#nbcpolitics President Obama's goal is clearly --  benefiting the United States. When Gov. Romneys is just benefiting business'
5187,obama hire more teachers and keep tuition low creating more spots in community colleges #debates via,Obama: hire more teachers and keep tuition low --  creating more spots in community colleges. #debates (via @arbiteronline )
5188,romney's american flag pin is bigger than president obama's he must love our country more,Romney's American flag pin is bigger than President Obama's. He must love our country more.
5189,ahora en vivo ve el debate presidencial entre barack obama y mitt romney,AHORA EN VIVO: ve el debate presidencial entre Barack Obama y Mitt Romney. http://t.co/thtJ0fyh
5191,mitt romney just seems so fake and phony to me i'm not against either parties though i look at the people,Mitt Romney just seems so fake and phony to me.... I'm not against either parties though. I look at the people
5194,good luck mr president just be your brilliant self we love you we're behind you we'll win with you #obama2012 h,RT @theonlyadult: Good Luck --  Mr. President. Just be your brilliant self. We love you --  we're behind you --  we'll win with you. #obama2012 h ...
5196,jobs obama talking a lot without saying anything mittsmall business yech #expandthedebate #denverdebate,Jobs: Obama talking a lot without saying anything. Mitt--small business! (yech!) #expandthedebate #denverdebate
5199,gary johnson will get rid of the current tax code and replace it with a consumption tax #debates #garyjohnsonforpresident,Gary Johnson will get rid of the current tax code and replace it with a consumption tax. #Debates #GaryJohnsonForPresident
5200,let's go president obama best blessings mitt romney let's better the plight of world,Let's go President Obama! Best blessings Mitt Romney. Let's better the plight Of world.
5201,live video chat president obama republican nominee mitt romney square off in the 1st presidential debate,RT @BreakingNews: Live video --  chat: President Obama --  Republican nominee Mitt Romney square off in the 1st presidential debate - @NBCNews ...
5202,my computer would die at the start of one of the biggest political #debates journalist fail,My computer WOULD die at the start of one of the biggest political #debates. Journalist FAIL!
5208,barack obama is my nigguh ok i love you mitt romney can drown in caroline flack's vagina hair with perez hilton k bye #debate2012,BARACK OBAMA IS MY NIGGUH OK I LOVE YOU!! MITT ROMNEY CAN DROWN IN CAROLINE FLACK'S VAGINA HAIR WITH PEREZ HILTON K BYE #debate2012
5215,tonight is barack and michelle's 20th wedding anniversary what a way to celebrate #debates,RT @MichaelSkolnik: tonight is Barack and Michelle's 20th wedding anniversary. what a way to celebrate! #debates
5216,i love the blue and red ties on the presidential debate #nobama,I love the blue and red ties on the presidential debate. #nobama
5218,obama mentioned his wife but romney didn't trouble in paradise mitt #2012debate,Obama mentioned his wife but Romney didn't. TROUBLE IN PARADISE --  MITT???? #2012debate
5220,i told myself i wouldn't watch the debate guess what i'm doing #procrastinatorprobs #presidentialdebate,I told myself I wouldn't watch the debate. Guess what I'm doing. #ProcrastinatorProbs #PresidentialDebate
5227,#obama2012 my president makes me a proud american i just do not agree with the political views of gov romney,#Obama2012 my president makes me a proud American --  i just do not agree with the political views of Gov. Romney.
5228,people may not like him but president obama is a very eloquent speaker,People may not like him --  but President Obama is a very eloquent speaker.
5231,we will be live tweeting during the first presidential debate in colorado tonight #denverdebate,RT @factcheckdotorg: We will be live tweeting during the first presidential debate in Colorado tonight. #denverdebate http://t.co/ywOkvvlU
5232,mitt romney need to learn how to nod without looking so proud of himself,Mitt Romney need to learn how to nod without looking so proud of himself.
5235,awww happy anniversary to the obamas nice family touch to start off the #presidentialdebate,Awww happy anniversary to the Obamas! Nice family touch to start off the #presidentialdebate
5237,right except for the president mess he need to say president obama then he killin #respect rt romney is smart man smh,Right.. Except for the president mess he need to say President Obama then he killin. #Respect RT @COONun6rum Romney is smart man.. smh
5240,sure obama hasn't found the solution in it's entirety but voting for romney is like the voting for the problem #obama2012 #cspan2012,Sure --  Obama hasn't found the solution in it's entirety --  but voting for Romney is like the voting for the problem. #Obama2012 #CSPAN2012
5243,as obama said america does better when the middle class does better #debate2012 #teamobama,As Obama Said America Does Better when the Middle Class does Better #Debate2012 #TeamObama
5246,romney's plan sounds doable and more promising than the empty hope obama has promised #denverdebate,Romney's plan sounds doable --  and more promising than the empty hope Obama has promised #denverdebate
5248,mitt romney and his hair is years old think about that ladies #greathair,Mitt Romney and his hair is 65 years old. Think about that ladies. #greathair
5250,no dayton ohio lady #romney can't help you you are part of the maybe you should ask your parents #cnndebate #denverdebate,No Dayton Ohio lady --  #Romney can't help you --  you are part of the 47%...maybe you should ask your parents? #CNNdebate #DenverDebate
5251,being a half decent debator is a talent i'd be trying to phone a friend #debates,Being a half decent debator is a talent. I'd be trying to phone a friend. #Debates
5252,if this was the kickoff #obama received and stopped at his yard line rejoices,if this was the kickoff #obama received and stopped at his 10 yard line @kevinmadden rejoices
5253,i've prepared a glass of fine kentucky bourbon and i am now ready to commence eyerolling #denverdebate,I've prepared a glass of fine Kentucky bourbon and I am now ready to commence eye-rolling. #DenverDebate
5254,watch the debate with usand hear 3rd party candidates respond to #obama #romney live stream et http,RT @democracynow: Watch the debate with usand hear 3rd party candidates respond to #Obama --  #Romney live. Stream 8:30-11:30pm ET http:// ...
5255,no matter how many zingers romney has prepared specifics aren't exactly his forte #presidentialdebate,No matter how many zingers Romney has prepared --  specifics aren't exactly his forte #presidentialdebate
5256,huh hire teachers and the throws in keep tuition low what tuition #denverdebate,Huh? Hire 100 -- 000 teachers and the throws in keep tuition low. What tuition? #DenverDebate
5258,really mitt romney yes we can where have i heard that before isn't that from bob the builder omg,@taviaa_lashaee: REALLY MITT ROMNEY YES WE CAN WHERE HAVE I HEARD THAT BEFORE isn't that from bob the builder omg
5259,obama opening statement unsurprisingly sticking to talking points we've come a long way but have a long way to go #debates,Obama opening statement unsurprisingly sticking to talking points: we've come a long way but have a long way to go. #debates
5260,someboy killed himself and his wife because he didnt want obama to be president again #lol,Someboy killed himself and his wife because he didnt want Obama to be president again #Lol
5262,as a future educator it is my priority to elect a president that will help the educational system in america #presidentialdebate,As a future educator --  it is my priority to elect  a president that will help the educational system in America #PresidentialDebate
5263,mitt wearing a bigger american flag pin doesn't make you a good politician #2012debates #obama2012,Mitt --  wearing a bigger American flag pin doesn't make you a good politician #2012debates #Obama2012
5265,mitt romney's domestic policy is that they stay below stairs except during dinner service,Mitt Romney's domestic policy is that they stay below stairs except during dinner service.
5267,i wonder what and mitt romney say to one another when they shake hands they prolly trash talking #preaidentialdebate,I wonder what @BarackObama and Mitt Romney say to one another when they shake hands? They prolly trash talking. #PreaidentialDebate
5268,nice that wore a red tie and wore a blue tie someone should of worn a purple tie to shake things up #debates,Nice that @MittRomney wore a red tie and @BarackObama wore a blue tie.  Someone should of worn a purple tie to shake things up. #debates
5272,so nice for obama to wear the american flag when he usually doesn't #obama,So nice for Obama to wear the American flag when he usually doesn't. @truthzone @seanhannity #obama
5273,this debate will be about specificsand we'll see how #mitt can withstand,This debate will be about specifics..and we'll see how #mitt can withstand
5274,only watching the #debates to see how many times they do the presidential fist with the flat thumb on top,Only watching the #debates to see how many times they do the presidential fist with the flat thumb on top
5275,not one top ten trending topic in #tampa has to do with #debates rest assured #boobsketball is there tho,Not one top ten trending topic in #Tampa has to do with #debates. Rest assured --  #BOOBSKETBALL is there --  tho
5278,watching the presidential debate so far obama still has my vote #presidentialdebate,Watching the 2012 presidential debate. So far Obama still has my vote #presidentialDebate
5289,why is romney even considered to be a president everyone loves obama,why is romney even considered to be a president everyone loves obama
5290,fuck romney obama im teeelinn you guysss one day im gonna be president #dontdoubtme lmaoooooo you're so cute #lovethis,@rosaax333: Fuck Romney & Obama. Im teeelinn you guysss; one day im gonna be president. #dontdoubtme lmaoooooo you're so cute! #lovethis
