Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
undecided ,0.000000,1.000000,1.000000,1.000000
#johnforpresident ,0.000000,1.000000,1.000000,1.000000
like none ,13.346637,1304.000000,439.000000,4.881912
presidential candidates just ,12.508232,1257.000000,442.000000,7.819240
one ,2.961748,182.000000,83.000000,2.192771
lesser ,0.000000,2.000000,2.000000,1.000000
exactly ,0.791448,24.000000,9.000000,2.666667
mitt romney expect ,54.162340,7946.000000,2639.000000,8.495035
get us energy independent ,18.663504,933.000000,372.000000,10.706539
really appreciate ,3.299134,221.000000,94.000000,3.993258
elaborated ,0.000000,1.000000,1.000000,1.000000
mitt romney says ,57.238251,8167.000000,2717.000000,8.843694
dumb ass shit ,12.913727,591.000000,245.000000,7.366726
forget mitt romney 1point owned burger king ,54.381401,7965.000000,2637.000000,38.383924
staples ,0.842941,3.000000,3.000000,1.000000
billionaire ,0.569388,4.000000,2.000000,2.000000
obama ,15.681776,1709.000000,751.000000,2.275632
going tip win ,5.372378,310.000000,180.000000,6.393940
debate ,7.669656,432.000000,239.000000,1.807531
mitt romney ain't got nothing ,60.768232,8259.000000,2770.000000,13.375174
mitt romney shut ,54.540161,7970.000000,2656.000000,7.819822
shut ,1.080813,46.000000,26.000000,1.769231
fuck ,2.334108,195.000000,105.000000,1.857143
care ,1.722319,40.000000,27.000000,1.481481
small business ,15.532278,804.000000,244.000000,6.590934
backbone ,0.000000,1.000000,1.000000,1.000000
america ,4.019640,171.000000,87.000000,1.965517
restore ,1.172076,24.000000,15.000000,1.600000
vitality ,1.813564,18.000000,15.000000,1.200000
aw ,0.435955,2.000000,2.000000,1.000000
anniversary lol ,4.394842,148.000000,70.000000,4.050000
threw ,0.610915,15.000000,6.000000,2.500000
smooth ,1.182655,15.000000,9.000000,1.666667
love ,1.419301,41.000000,34.000000,1.205882
mitt romney look like ,68.522176,9448.000000,3161.000000,11.390149
enzo mitt romney just sort ,60.512254,8978.000000,2993.000000,18.942558
kicked barack obama's butt right now ,15.223472,757.000000,262.000000,19.694658
say um ,3.464704,274.000000,139.000000,3.158009
wonder ,0.896657,14.000000,13.000000,1.076923
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
talk ,1.999086,99.000000,49.000000,2.020408
become president ,10.343065,892.000000,388.000000,5.085714
voting ,2.294468,56.000000,41.000000,1.365854
president ,9.492084,864.000000,378.000000,2.285714
black ,2.595795,108.000000,50.000000,2.160000
years ,3.683630,120.000000,76.000000,1.578947
wish ,1.058992,26.000000,16.000000,1.625000
tv ,2.211921,49.000000,34.000000,1.441176
wanna check ,4.059647,167.000000,55.000000,6.260073
first debate ,10.515930,572.000000,295.000000,4.307531
worries though ,1.307442,66.000000,27.000000,4.461538
hope ,1.978906,75.000000,24.000000,3.125000
boom ,0.580430,2.000000,2.000000,1.000000
create ,2.358351,57.000000,23.000000,2.478261
jobs ,6.207169,285.000000,123.000000,2.317073
#romney just shit ,16.097850,1511.000000,574.000000,7.316156
times like ,14.713141,1335.000000,448.000000,5.659690
really appreciate technology ,4.043641,228.000000,96.000000,7.493258
things like twitter enjoying ,17.426579,1449.000000,502.000000,9.945931
ivy league degrees ,0.000000,18.000000,6.000000,9.000000
president obama ,25.173860,2573.000000,1129.000000,4.561346
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
man ,2.208130,128.000000,62.000000,2.064516
feel stupid right now ,12.347580,663.000000,246.000000,10.713469
presidential debate live stream ,14.549628,672.000000,324.000000,10.487185
abc news ,3.698942,102.000000,24.000000,7.092437
yahoo news ,2.414090,91.000000,18.000000,7.235294
employment ,0.839841,9.000000,4.000000,2.250000
jobs ,6.207169,285.000000,123.000000,2.317073
good ones ,3.196141,158.000000,70.000000,4.158730
waste ,0.604340,10.000000,4.000000,2.500000
time ,3.777322,170.000000,90.000000,1.888889
watch ,2.777638,125.000000,70.000000,1.785714
suffer thru romney's ,5.037864,331.000000,97.000000,8.446809
voting #obamabiden ,2.294468,58.000000,42.000000,3.365854
swayed ,0.000000,1.000000,1.000000,1.000000
chiddy bang ,0.000000,4.000000,2.000000,4.000000
look like ,15.062828,1524.000000,531.000000,5.339558
old ,2.637631,75.000000,30.000000,2.500000
know ,3.410289,240.000000,145.000000,1.655172
else creates jobs romney ,36.992150,4555.000000,1597.000000,10.221901
clean ,1.180398,12.000000,6.000000,2.000000
renewable energy programs ,6.878435,255.000000,98.000000,6.801076
guess thats ,2.455060,40.000000,24.000000,3.485714
lost concept ,1.852847,19.000000,11.000000,3.416667
wish ,1.058992,26.000000,16.000000,1.625000
watching ,3.296717,158.000000,107.000000,1.476636
72inch hd flat screen ,3.744487,58.000000,24.000000,13.166667
home ,1.198461,19.000000,9.000000,2.111111
tv ,2.211921,49.000000,34.000000,1.441176
apartment ,0.000000,1.000000,1.000000,1.000000
damn small ,11.514096,537.000000,173.000000,5.595887
one answer obama agrees ,21.623403,1993.000000,889.000000,8.628659
romney ,28.494119,4212.000000,1450.000000,2.904828
doesnt want ,4.925153,268.000000,144.000000,5.701493
clear choice exposed ,3.178197,33.000000,15.000000,6.472222
need ,2.739506,118.000000,76.000000,1.552632
hear mitt romney tell ,57.861274,8090.000000,2715.000000,9.944074
fuck ,2.334108,195.000000,105.000000,1.857143
spose ,0.000000,1.000000,1.000000,1.000000
pay ,3.736937,169.000000,76.000000,2.223684
tuition ,0.870991,17.000000,8.000000,2.125000
hell ,1.461530,62.000000,31.000000,2.000000
tell ,1.484699,54.000000,28.000000,1.928571
romney wants ,31.349472,4357.000000,1519.000000,5.006277
open ,1.792756,42.000000,26.000000,1.615385
trade ,3.411299,54.000000,32.000000,1.687500
send ,1.010047,23.000000,8.000000,2.875000
money jobs ,9.071327,364.000000,165.000000,4.198025
countries ,0.727225,6.000000,4.000000,1.500000
vulture ,0.435393,5.000000,2.000000,2.500000
#debates guy needs ,12.395305,480.000000,238.000000,6.144079
pop ,0.000000,1.000000,1.000000,1.000000
eyes back ,4.722987,185.000000,73.000000,4.579671
mitt romney look like ,68.522176,9448.000000,3161.000000,11.390149
rogaine commercials ,0.652344,15.000000,5.000000,5.250000
stiff ass hair ,8.607816,310.000000,111.000000,7.564919
mitt ,24.965229,3712.000000,1180.000000,3.145763
already using specifics like championing small business ,34.874014,2416.000000,796.000000,23.116455
help create jobs ,11.226843,437.000000,197.000000,6.658079
mitt romney just opened ,61.141979,8982.000000,2996.000000,11.742558
mouth ,1.187502,65.000000,31.000000,2.096774
#debate ,5.317251,58.000000,26.000000,2.230769
means ,1.074319,22.000000,11.000000,2.000000
america ,4.019640,171.000000,87.000000,1.965517
go get ,10.585827,583.000000,262.000000,4.250146
snack stop listening ,3.251144,121.000000,57.000000,7.063241
love ,1.419301,41.000000,34.000000,1.205882
sum president obama ,25.653860,2580.000000,1132.000000,6.894679
just hate ,8.484674,1135.000000,401.000000,5.166967
obama wants ,18.537129,1854.000000,820.000000,4.377081
give tax breaks ,9.470690,317.000000,144.000000,6.780584
us companies ,6.719689,243.000000,95.000000,4.853333
jobs ,6.207169,285.000000,123.000000,2.317073
go ,3.080111,137.000000,72.000000,1.902778
country ,1.795287,49.000000,38.000000,1.289474
romney smirks ,28.943865,4218.000000,1452.000000,5.904828
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
trillion dollar tax cut ,10.603629,405.000000,174.000000,9.929346
tax cut ,8.837308,373.000000,161.000000,4.629346
scale ,0.000000,4.000000,4.000000,1.000000
talking ,3.014454,164.000000,86.000000,1.906977
like obama ,27.990134,2996.000000,1181.000000,5.268655
person ,1.505724,51.000000,27.000000,1.888889
president ,9.492084,864.000000,378.000000,2.285714
helped us ,4.835912,205.000000,79.000000,4.153333
things ,1.891091,64.000000,33.000000,1.939394
just gotten worse ,8.753850,1071.000000,372.000000,7.825300
obama ,15.681776,1709.000000,751.000000,2.275632
losing right now ,9.102488,458.000000,169.000000,7.295215
keeps saying ,3.891710,144.000000,74.000000,4.311688
agree ,1.411898,35.000000,28.000000,1.250000
really ,2.617326,213.000000,89.000000,2.393258
admit ,0.535059,12.000000,5.000000,2.400000
personality ,0.618015,2.000000,2.000000,1.000000
ever seen ,3.527593,102.000000,41.000000,5.042017
#debates ,7.845891,319.000000,156.000000,2.044872
imma let ,2.559488,48.000000,24.000000,4.600000
finish ,0.568982,2.000000,2.000000,1.000000
everything ,1.940139,81.000000,30.000000,2.700000
just gotta say modern family ,12.227039,1359.000000,510.000000,13.907119
much better way ,8.061182,330.000000,168.000000,5.863678
spend ,0.945482,14.000000,7.000000,2.000000
time ,3.777322,170.000000,90.000000,1.888889
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
hating ,0.775708,13.000000,6.000000,2.166667
white house ,2.587450,95.000000,35.000000,5.000000
even get ,9.991955,654.000000,277.000000,4.738173
say ,2.928360,266.000000,132.000000,2.015152
ideas ,1.089280,14.000000,8.000000,1.750000
creating jobs ,7.009125,314.000000,133.000000,5.217073
long term investments ,3.595726,67.000000,34.000000,5.822649
opposed ,0.530559,1.000000,1.000000,1.000000
short term fixes ,2.114431,40.000000,16.000000,7.961538
obama ,15.681776,1709.000000,751.000000,2.275632
direct ,0.568803,3.000000,2.000000,1.500000
sorority girl comments ,1.018421,18.000000,9.000000,6.750000
#debate mitt romney mouth ,59.964101,8047.000000,2687.000000,10.378134
smallest mouth ,1.187502,67.000000,32.000000,4.096774
funny ,1.424431,44.000000,29.000000,1.517241
everyone ,2.239343,71.000000,33.000000,2.151515
makes fun ,3.861247,113.000000,43.000000,5.288289
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
odds ,0.000000,1.000000,1.000000,1.000000
know nothing ,4.986391,306.000000,178.000000,3.655172
mitt romney's face makes ,36.100038,4308.000000,1384.000000,11.611454
rage ,0.000000,1.000000,1.000000,1.000000
even feel ,4.657807,349.000000,141.000000,5.001916
way ,2.146889,74.000000,51.000000,1.450980
mccain years ,4.526818,131.000000,82.000000,3.412280
obama want ,19.665094,1937.000000,885.000000,3.977125
invest ,2.768046,76.000000,45.000000,1.688889
solar panel ,1.852378,30.000000,17.000000,3.750000
really ,2.617326,213.000000,89.000000,2.393258
companies like solyndra ,16.493617,1357.000000,461.000000,7.556659
dumb ,1.989305,70.000000,29.000000,2.413793
president get ,16.997800,1310.000000,568.000000,4.633082
just like ,19.361264,2331.000000,791.000000,5.884990
note ,0.520678,2.000000,2.000000,1.000000
hate mitt romney's face ,34.409807,4302.000000,1387.000000,11.264832
may ,1.430162,22.000000,15.000000,1.466667
focus ,0.678458,12.000000,9.000000,1.333333
ideas ,1.089280,14.000000,8.000000,1.750000
stay ,1.329162,28.000000,13.000000,2.153846
track ,0.892426,13.000000,5.000000,2.600000
ways ,0.703395,9.000000,5.000000,1.800000
fix ,1.266207,14.000000,10.000000,1.400000
country ,1.795287,49.000000,38.000000,1.289474
try ,1.416280,25.000000,17.000000,1.470588
bash ,0.000000,1.000000,1.000000,1.000000
mitt romney looks ,58.357072,8394.000000,2766.000000,9.506473
smug ,0.662310,13.000000,6.000000,2.166667
take ,3.728621,139.000000,63.000000,2.206349
shot ,1.877431,15.000000,15.000000,1.000000
romney just tried ,36.405017,5274.000000,1816.000000,9.396795
relate ,0.463685,5.000000,3.000000,1.666667
middle class ,6.389744,133.000000,57.000000,4.674074
shorter mitt romney ,53.954581,7941.000000,2635.000000,9.450591
never proposed ,2.536772,108.000000,45.000000,4.738095
tax cut ,8.837308,373.000000,161.000000,4.629346
evil ,1.257550,27.000000,9.000000,3.000000
identical twin ,0.486164,7.000000,3.000000,4.500000
guy ,3.218485,96.000000,54.000000,1.777778
pbs hosting ,0.699070,8.000000,5.000000,3.500000
debate ,7.669656,432.000000,239.000000,1.807531
cartoon character ,0.556397,11.000000,5.000000,4.250000
respect ,0.764497,8.000000,5.000000,1.600000
taught ,0.000000,1.000000,1.000000,1.000000
laugh ,1.471150,32.000000,23.000000,1.391304
pbs ,0.699070,6.000000,4.000000,1.500000
already confused ,4.921145,275.000000,107.000000,4.351942
mitt romney staring right ,58.543196,8158.000000,2713.000000,11.075027
obama's eyes ,4.062833,195.000000,70.000000,4.959184
making ,1.439657,30.000000,18.000000,1.666667
look bad ,4.153101,285.000000,127.000000,4.192689
tfm ,0.000000,1.000000,1.000000,1.000000
#mittromney ,2.188437,57.000000,26.000000,2.192308
starting ,0.949457,10.000000,8.000000,1.250000
already ,4.307305,268.000000,103.000000,2.601942
folksy tales ,0.000000,4.000000,2.000000,4.000000
real people read peasants ,7.565449,373.000000,161.000000,9.008915
feeling ,0.540548,15.000000,7.000000,2.142857
crack ,2.544202,67.000000,43.000000,1.558140
china ,3.674016,130.000000,81.000000,1.604938
cheat #debates obama ,24.417289,2054.000000,923.000000,5.945504
ask ,1.223210,27.000000,12.000000,2.250000
romney ,28.494119,4212.000000,1450.000000,2.904828
fake lol ,4.305079,182.000000,82.000000,4.559091
hilarious ,0.671836,7.000000,3.000000,2.333333
anyone ,1.485674,55.000000,24.000000,2.291667
ever believe ,4.243529,150.000000,69.000000,4.356302
romney humanizes ,28.494119,4214.000000,1451.000000,4.904828
quick joke right ,6.500474,279.000000,107.000000,7.659357
bat ,0.000000,1.000000,1.000000,1.000000
romney looks ,33.391843,4682.000000,1586.000000,6.360710
dumb ,1.989305,70.000000,29.000000,2.413793
glossy eyes ,1.028604,38.000000,22.000000,3.714286
silly smile ,2.417438,39.000000,18.000000,4.107692
paul ryan says tv ,9.472213,363.000000,150.000000,9.168623
politics ,2.052953,46.000000,33.000000,1.393939
always mix ,1.955591,76.000000,28.000000,4.307692
point ,1.250893,32.000000,16.000000,2.000000
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
governor ,0.763090,14.000000,6.000000,2.333333
state ,0.000000,1.000000,1.000000,1.000000
dont laugh ,4.585421,228.000000,85.000000,4.552594
gagging ,0.000000,1.000000,1.000000,1.000000
lowkey ,0.498555,4.000000,2.000000,2.000000
niggas just like president obama bc hes black ,50.541623,5111.000000,2000.000000,22.503039
wish romney ,29.553111,4238.000000,1466.000000,4.529828
black ,2.595795,108.000000,50.000000,2.160000
see ,2.616374,139.000000,81.000000,1.716049
yall ,1.179303,34.000000,15.000000,2.266667
say ,2.928360,266.000000,132.000000,2.015152
path ,1.210036,20.000000,11.000000,1.818182
just ,7.052906,1044.000000,361.000000,2.891967
unsuccessful #romney ,4.139859,202.000000,88.000000,3.813953
#obama #economy ,5.895862,260.000000,104.000000,4.760000
romney part job plan ,35.642665,4486.000000,1572.000000,9.758976
crack ,2.544202,67.000000,43.000000,1.558140
china ,3.674016,130.000000,81.000000,1.604938
disagree ,0.383629,5.000000,4.000000,1.250000
romney ,28.494119,4212.000000,1450.000000,2.904828
much ,2.771060,124.000000,63.000000,1.968254
pretty dreamy ,1.364836,43.000000,14.000000,5.153846
love ,1.419301,41.000000,34.000000,1.205882
women ,1.264398,14.000000,6.000000,2.333333
watching ,3.296717,158.000000,107.000000,1.476636
#debates ,7.845891,319.000000,156.000000,2.044872
yo ,1.113147,35.000000,12.000000,2.916667
read ,0.834740,11.000000,7.000000,1.571429
shirt cc ,0.000000,4.000000,2.000000,4.000000
difference ,0.727674,9.000000,8.000000,1.125000
obama ,15.681776,1709.000000,751.000000,2.275632
romney ,28.494119,4212.000000,1450.000000,2.904828
jobs ,6.207169,285.000000,123.000000,2.317073
clear ,1.735666,20.000000,9.000000,2.222222
difference ,0.727674,9.000000,8.000000,1.125000
staples ,0.842941,3.000000,3.000000,1.000000
solyndra ,1.734465,26.000000,11.000000,2.363636
know ,3.410289,240.000000,145.000000,1.655172
takes ,2.708801,48.000000,37.000000,1.297297
obama yrs ,16.713517,1719.000000,757.000000,3.942299
became ,1.024972,19.000000,8.000000,2.375000
happiest man ,2.208130,130.000000,63.000000,4.064516
earth ,1.333091,6.000000,5.000000,1.200000
michelle obama agreed ,18.446164,1759.000000,772.000000,6.847061
marry ,0.723051,5.000000,5.000000,1.000000
wait ,2.018826,56.000000,39.000000,1.435897
thought ,1.395731,30.000000,17.000000,1.764706
read ,0.834740,11.000000,7.000000,1.571429
moderating ,0.586887,4.000000,4.000000,1.000000
#debates ,7.845891,319.000000,156.000000,2.044872
oh ,1.850072,86.000000,42.000000,2.047619
romney ,28.494119,4212.000000,1450.000000,2.904828
obama ,15.681776,1709.000000,751.000000,2.275632
mitt romney just wants ,63.367607,9113.000000,3060.000000,11.044007
make ,3.764399,169.000000,77.000000,2.194805
rain ,0.206650,3.000000,2.000000,1.500000
handle ,0.457055,10.000000,6.000000,1.666667
flood ,0.000000,1.000000,1.000000,1.000000
much ,2.771060,124.000000,63.000000,1.968254
hate politics ,3.484721,137.000000,73.000000,3.668939
figure ,0.656919,9.000000,4.000000,2.250000
watch ,2.777638,125.000000,70.000000,1.785714
debate ,7.669656,432.000000,239.000000,1.807531
educate ,0.491170,6.000000,4.000000,1.500000
abt ,0.727837,10.000000,4.000000,2.500000
future ,1.784355,29.000000,19.000000,1.526316
country #obama ,7.122972,300.000000,138.000000,3.799474
#romney ,3.884737,199.000000,86.000000,2.313953
lol ,2.869732,129.000000,60.000000,2.150000
crazy ,1.005920,17.000000,8.000000,2.125000
look ,2.754470,237.000000,101.000000,2.346535
president obama ,25.173860,2573.000000,1129.000000,4.561346
see ,2.616374,139.000000,81.000000,1.716049
something ,1.547296,70.000000,34.000000,2.058824
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
just makes ,10.174905,1141.000000,398.000000,5.513589
want ,3.983318,228.000000,134.000000,1.701493
punch ,0.787909,21.000000,15.000000,1.400000
nigga ,3.177438,114.000000,40.000000,2.850000
