DocId,Tweet,Score,ProecessedTweet,RetweetCount
4054,I hate you I will destroy you Ha ha ha -Mitt Romney and Barack Obama #presidentialdebate2012,15.175087000000001,i hate you i will destroy you ha ha ha mitt romney and barack obama #presidentialdebate2012,0
4468,Here's a question to president Obama & Mittens why is gas still $4 a gallon currently?????,15.173016000000002,here's a question to president obama mittens why is gas still a gallon currently,0
2063,I know I'm not the only person who sees the durag line on Barack's forehead? #Debates,15.172875000000001,i know i'm not the only person who sees the durag line on barack's forehead #debates,4
3089,Don't refuse to watch the #debates because you think you are decided on a particular candidate. #educatedvoters,15.161972,don't refuse to watch the #debates because you think you are decided on a particular candidate #educatedvoters,0
271,#romney : Our economic plans are as different as black and white. Ah shit. #,15.151178999999999,#romney our economic plans are as different as black and white ah shit #,0
1409,First question: Obama doesn't answer. Mitt Romney gives a 5 step plan. #Romney2012,15.139823,first question obama doesn't answer mitt romney gives a step plan #romney2012,0
2567,Jason Sudeikis makes a better Mitt Romney than Mitt Romney does -My middle school sister. You go girl.,15.130707000000001,jason sudeikis makes a better mitt romney than mitt romney does my middle school sister you go girl,0
3798,Booshing: n. term relating to the acts and words of president Obama,15.129847999999999,booshing n term relating to the acts and words of president obama,0
4850,Obama spoke for 2 minutes and my dad has already begun throwing food at the tv. #RomneyRyan2012,15.128609,obama spoke for minutes and my dad has already begun throwing food at the tv #romneyryan2012,1
2976,say what...my friend on fb just said she finds mitt romney attractive #girlucraycray,15.123885,say whatmy friend on fb just said she finds mitt romney attractive #girlucraycray,0
4200,Aye --  Fuck Mitt Romney Tho. If You Ain't Making 100 Million A Year --  HE DON'T GIVE A FUUUUUUCK.,15.117344000000001,aye fuck mitt romney tho if you ain't making million a year he don't give a fuuuuuuck,0
616,But seriously the first time I heard of mitt Romney I just hated him.... Idek why,15.114299,but seriously the first time i heard of mitt romney i just hated him idek why,0
1918,RT @_BlowMeMONEY_: The only people who are voting for Mitt Romney is Rich people who are selfish and extremely conservative.,15.081842999999997,the only people who are voting for mitt romney is rich people who are selfish and extremely conservative,4
1221,Mitt Romney has a face that says Not sure if I want the side potato or the house salad,15.081349000000001,mitt romney has a face that says not sure if i want the side potato or the house salad,1
1420,i can't take mitt romney seriously. when he talks i just die laughing. sorry mitt.,15.080942,i can't take mitt romney seriously when he talks i just die laughing sorry mitt,0
1130,The tweets showing up on the abc debates are ridiculous. Hahaha #debates,15.07857,the tweets showing up on the abc debates are ridiculous hahaha #debates,0
3331,Amen --  amen @Real_MikeGaro If we get another four years of #Obama we're doomed. The country will be screwed,15.077935999999998,amen amen if we get another four years of #obama we're doomed the country will be screwed,0
3151,Romney really needs to work on his poker face...or get Botox.  Your contempt is showing Mitt,15.049721,romney really needs to work on his poker faceor get botox your contempt is showing mitt,0
5101,Mitt Romney just has that face you want to punch. Over and over and over and over again.,15.040642000000002,mitt romney just has that face you want to punch over and over and over and over again,3
5071,So far the worst part of the #debates is the squiggly lines running at the bottom on the screen on @CNN.,15.033636,so far the worst part of the #debates is the squiggly lines running at the bottom on the screen on,0
2637,I wish I could have @We_Sushi make me something excellent during the #debates .,15.00389,i wish i could have make me something excellent during the #debates,0
574,Lol @ Romney and Obama doing their hand gestures @ the same time - Obama does it better #TeamObama,15.002979,lol romney and obama doing their hand gestures the same time obama does it better #teamobama,2
352,I think Romney meant to say he likes to FIRE people. #DenverDebate,14.995538,i think romney meant to say he likes to fire people #denverdebate,0
2075,@rolandsmartin No one in America should be jobless --  homeless or hungry unless they want to. #EssenceDebate #PresidentialDebate,14.991228,no one in america should be jobless homeless or hungry unless they want to #essencedebate #presidentialdebate,0
5329,Obama said that they agree on something. I suppose that's true? #debates,14.989365,obama said that they agree on something i suppose that's true #debates,0
3378,The only thing poor people hate more than condoms is waking up and going to a job #Romney,14.98391,the only thing poor people hate more than condoms is waking up and going to a job #romney,0
1380,RT @kumailn: My prediction: halfway through the debate --  Mitt Romney goes Oh who am I kidding? then walks off the stage into oncoming t ...,14.982207,my prediction halfway through the debate mitt romney goes oh who am i kidding then walks off the stage into oncoming t,77
5367,I just wanna throw something at Obama but then It would break my tv #Romney,14.978042,i just wanna throw something at obama but then it would break my tv #romney,0
2414,Its not even about race --  Romney is on BS and i LOVE Obama as a president and individual. #TeamBarackObama,14.967823,its not even about race romney is on bs and i love obama as a president and individual #teambarackobama,1
4461,I should make a drinking game out of Obama's key phrases #PresidentialDebate,14.962201,i should make a drinking game out of obama's key phrases #presidentialdebate,0
4699,....or full of Botox. Hard to tell with the spray-on tan  #debates #RomneyZingers,14.945055,or full of botox hard to tell with the sprayon tan #debates #romneyzingers,4
2803,This white guy at my school said he was voting for mitt Romney because Obama is lying about everything,14.942388,this white guy at my school said he was voting for mitt romney because obama is lying about everything,0
4055,I'm reading Mitt Romney's facial expression and body language - damn he seems very suspect. Hmmm.,14.934745,i'm reading mitt romney's facial expression and body language damn he seems very suspect hmmm,0
3045,Didn't think I'd say this but #romney is off to an early lead in this debate.  #debatedenver,14.919761,didn't think i'd say this but #romney is off to an early lead in this debate #debatedenver,0
1576,RT @TheChimpMeghan: OMGGGGG GUYS CAN'T WAIT TO JERK OFF TO THE #DEBATE TONIGHT --  YOU??? #GOP #DEM http://t.co/nF05s6wD,14.918517,omggggg guys can't wait to jerk off to the #debate tonight you #gop #dem,1
5563,Why people are so mean in #debates ?!  -- we prefer the sucking up process more,14.909379999999999,why people are so mean in #debates we prefer the sucking up process more,0
3285,I'm watching the debate on purpose which must mean... I'm all grown up! #romneyryan2012,14.909363,i'm watching the debate on purpose which must mean i'm all grown up #romneyryan2012,0
2315,#Romney selling empathy out of the gate --  understand it's tough and how we can get you back to work.Energized and succinct. Strong,14.870811,#romney selling empathy out of the gate understand it's tough and how we can get you back to workenergized and succinct strong,10
4086,#PresidentialDebate: Kick him in the balls. ~Robert F. Kennedy's advice to John F. Kennedy before Nixon #debate; #pardonmyfrench,14.868471,#presidentialdebate kick him in the balls robert f kennedy's advice to john f kennedy before nixon #debate #pardonmyfrench,0
960,60 seconds in & the Prez has already dropped his first Flannery O'Connor reference. That's my boy. #denverdebate,14.86574,seconds in the prez has already dropped his first flannery o'connor reference that's my boy #denverdebate,3
4156,All political views aside --  I hate Mitt Romney's face. That little smile. Unsettling.,14.850591999999999,all political views aside i hate mitt romney's face that little smile unsettling,0
707,Everybody who talking bout #teamObama better be registered and voting for him as well #Obama,14.846932,everybody who talking bout #teamobama better be registered and voting for him as well #obama,1
1790,Mitt Romney cannot be president because he doesn't have a cool voice c,14.844869000000003,mitt romney cannot be president because he doesn't have a cool voice c,0
4654,I ALREADY invested in my education & #NObama I #CantAfford4More years of payments for others,14.810637000000002,i already invested in my education #nobama i #cantafford4more years of payments for others,0
4748,You've been saying the same crap for four years. GET OUT OF HERE. #ROMNEY,14.80623,you've been saying the same crap for four years get out of here #romney,1
3882,President Obama got that walk Denzel do in all of his movies.,14.802798,president obama got that walk denzel do in all of his movies,0
4510,MITT ROMNEY DON'T PAY NO TAX. but don't mind batman I'm watching rise of the apes,14.790939999999999,mitt romney don't pay no tax but don't mind batman i'm watching rise of the apes,0
1715,@ImadMesdoua I must say he made a better dash off the block  #Romney #debate,14.762452,i must say he made a better dash off the block #romney #debate,0
2163,What is the difference between Obama's job policies and Mitt's. The same as the difference between Solyndra and Staples. #DenverDebate,14.762229,what is the difference between obama's job policies and mitt's the same as the difference between solyndra and staples #denverdebate,0
4085,@iamjakz: I've decided this election I have to make my vote count.   I'm voting for Han Solo. Who's with me? #Election2012 I'm in!!!,14.758830000000001,i've decided this election i have to make my vote count i'm voting for han solo who's with me #election2012 i'm in,0
5091,RT @hot1079atl: Michelle Obama just walked over to give Ann Romney a hug. #PresidentialDebate,14.753754,michelle obama just walked over to give ann romney a hug #presidentialdebate,12
1695,The auto industry has come roaring back --  and housing has begun to rise.President Obama,14.740692000000001,the auto industry has come roaring back and housing has begun to risepresident obama,2
5491,#blogforobama RT @BarackObama: The auto industry has come roaring back --  and housing has begun to rise.President Obama,14.740692000000001,#blogforobama rt the auto industry has come roaring back and housing has begun to risepresident obama,0
1080,Mitt Romney staring right in Obama's eyes while making him look bad. TFM.,14.739438999999999,mitt romney staring right in obama's eyes while making him look bad tfm,1
1090,Paul Ryan Says TV And Politics Don't Always Mix. Does He Have A Point? http://t.co/DKWwID43,14.73165,paul ryan says tv and politics don't always mix does he have a point,2
3242,Mitt: Yes I can help you. I'll deport you so you can work in my shops overseas. #debates,14.725844,mitt yes i can help you i'll deport you so you can work in my shops overseas #debates,0
884,If Mitt Romney becomes president --  I'm moving to Canada. @davonmagwood whatchu think?,14.719164000000001,if mitt romney becomes president i'm moving to canada whatchu think,1
2066,Woman tells Romney her husband has lost his job 4 times withing the year. Romney is upset he didnt do the firing #presidentialdebate,14.710128999999998,woman tells romney her husband has lost his job times withing the year romney is upset he didnt do the firing #presidentialdebate,0
1295,shit romney is handsome.  its all that foie gras he eats.  #debates,14.709413999999999,shit romney is handsome its all that foie gras he eats #debates,0
1757,RT @TCOTvideos: Obama does NOT want the FBI in the Libyan embassy. Rather have his people --  the main stream media clear out the evidence  ...,14.708291,obama does not want the fbi in the libyan embassy rather have his people the main stream media clear out the evidence,7
1180,RT @gracehelbig: Romney will be missing a HUGE opportunity if he doesn't enter to Bills --  Bills --  Bills by Destiny's Child. #debates,14.7057,romney will be missing a huge opportunity if he doesn't enter to bills bills bills by destiny's child #debates,412
4160,Working on a new jQuery lightbox plugin for http://t.co/9zQ7OsxX while the #debates play in the background. #YOLO,14.688027,working on a new jquery lightbox plugin for while the #debates play in the background #yolo,1
3708,Am I the only one looking for spelling errors on the background? #Debates,14.684701,am i the only one looking for spelling errors on the background #debates,0
1414,@lukewillyz: i wonder who the next black president will be after obama @lil_Luster,14.680507,i wonder who the next black president will be after obama,0
287,*The look on #Romney face while #Obama talks ...Damn this n@**a is really calling me out on my BS!,14.66234,the look on #romney face while #obama talks damn this na is really calling me out on my bs,0
1821,Obama doesn't even have to try --  Romney is only doing it for the money #Debates,14.612568,obama doesn't even have to try romney is only doing it for the money #debates,2
3787,Try trickling down popcorn through a bunch of squirrels and see how that works. #Debates,14.603072000000001,try trickling down popcorn through a bunch of squirrels and see how that works #debates,0
2121,#debates Mitt seems to know more about how to fire than how to hire...,14.602718,#debates mitt seems to know more about how to fire than how to hire,0
1546,everything about Mitt Romney just annoys the shit out of me,14.586527,everything about mitt romney just annoys the shit out of me,0
1988,Hey Romney --  your unwavering gaze into the camera is creepy. There are people in the building too... #Debates,14.580845,hey romney your unwavering gaze into the camera is creepy there are people in the building too #debates,0
937,They keep saying china is cheating.  What do they mean by this? Cheating at what? #denverdebate,14.570365999999998,they keep saying china is cheating what do they mean by this cheating at what #denverdebate,0
4603,I kinda love the Romney-Ryan team because a) uh --  Mitts the Tits. And b) Ryan looks gooooood.,14.565641,i kinda love the romneyryan team because a uh mitts the tits and b ryan looks gooooood,0
3870,Mitt Romney Racist  --  He just need some black pussy he'll be ite.,14.553793999999998,mitt romney racist he just need some black pussy he'll be ite,0
1557,ima republican voting for mitt Romney; you dumb bitches is fucking up the economy !!  #Obama2012,14.544567,ima republican voting for mitt romney you dumb bitches is fucking up the economy #obama2012,0
3252,Breaking: 2:05 into the debate and Mitt Romney has yet to embarrass himself. #Debate #WeBelieveInYouMitt #LetsGoForTwoMore,14.542369,breaking into the debate and mitt romney has yet to embarrass himself #debate #webelieveinyoumitt #letsgofortwomore,0
2168,I haaaate politics but I'm forcing myself to watch this debate #PresidentialDebate,14.527474,i haaaate politics but i'm forcing myself to watch this debate #presidentialdebate,0
816,Mitt Romney is so smug get out of here no one even likes you,14.510489999999999,mitt romney is so smug get out of here no one even likes you,1
5503,@Jason Hirschhorn: No need for an SNL skit. This is an SNL skit. #Debates,14.508641,hirschhorn no need for an snl skit this is an snl skit #debates,1
1322,President Obama hasn't been listening to the overwhelming majority of Americans who object to his big-govt agenda. #PresidentialDebate2012,14.484392000000001,president obama hasn't been listening to the overwhelming majority of americans who object to his biggovt agenda #presidentialdebate2012,9
584,@jststaypositive: Obama: Fuck Mitt Romney and anybody dat luv em *Wayne voice* *drops mic*,14.473084999999998,obama fuck mitt romney and anybody dat luv em wayne voice drops mic,0
3936,If Mitt Romney wins. All woman are screwed. All middle class is screwed. We're all screwed unless you're rich.,14.47016,if mitt romney wins all woman are screwed all middle class is screwed we're all screwed unless you're rich,0
5513,Every time i see Romney i want to punch him in the throat #OBAMA2012,14.466402000000002,every time i see romney i want to punch him in the throat #obama2012,0
2127,Will Obama & Romney be asked about Internet freedom during the #debates? Questions they should have to answer: https://t.co/4mTkD6WV,14.456354999999999,will obama romney be asked about internet freedom during the #debates questions they should have to answer,15
4921,Please @mittromney have the courage to call this the great Obama depression. #teaparty #tcot #conservative #mittromney #romney,14.451141,please have the courage to call this the great obama depression #teaparty #tcot #conservative #mittromney #romney,0
5489,PBO doesn't believe in trickle down Rombot. Pay attention to answers not notes. #presidentialdebate,14.449625000000001,pbo doesn't believe in trickle down rombot pay attention to answers not notes #presidentialdebate,0
2753,Obama is trying to be funny be serious your the president bro.,14.447453000000001,obama is trying to be funny be serious your the president bro,0
5618,#debates Obama lies - you can tell be cause his lips are moving....,14.445196,#debates obama lies you can tell be cause his lips are moving,0
461,@_ridemyfacesaid mitt romney better win .... hmm shall we kill her now or later ?,14.427121,said mitt romney better win hmm shall we kill her now or later,0
1217,Mitt romney ole bean head a** #debate he get on ma f'n nerves,14.412464,mitt romney ole bean head a #debate he get on ma f'n nerves,0
1759,The auto industry is not roaring... The foreign car industry is though #PresidentialDebate,14.404356000000002,the auto industry is not roaring the foreign car industry is though #presidentialdebate,0
5567,You republicans still need to respect Obama. He is still the president after all.,14.400492,you republicans still need to respect obama he is still the president after all,0
494,Getting into the spirit of things with a pot of tea and cheese sandwich. #teapartylol #debates,14.395102999999999,getting into the spirit of things with a pot of tea and cheese sandwich #teapartylol #debates,0
1676,I really wish i could just fast forward when mitt speaks #PresidentialDebate,14.394701000000001,i really wish i could just fast forward when mitt speaks #presidentialdebate,0
862,Yall Better Mamas Nem To Vote For #Obama If Yall Want Yall FOODSTAMPS,14.379643000000002,yall better mamas nem to vote for #obama if yall want yall foodstamps,2
489,Exactly -- Trickle down big govt has failed -- except to increase poverty. Unless poverty is your end goal --  eh Mr. Obama? #Mitt2012,14.374067,exactly trickle down big govt has failed except to increase poverty unless poverty is your end goal eh mr obama #mitt2012,2
3524,Mitt Romney vs. Barack Obama: For a preview --  merely watch Leslie Knope vs. Bobby Newport in Parks and Rec. #debates,14.370482,mitt romney vs barack obama for a preview merely watch leslie knope vs bobby newport in parks and rec #debates,4
1196,I'd rather hear about the #DenverDebate on twitter than watch it on tv,14.365860999999999,i'd rather hear about the #denverdebate on twitter than watch it on tv,0
3208,Only watching this debate cause mitt Romney is a smoke show,14.364880000000001,only watching this debate cause mitt romney is a smoke show,0
4940,Mitt Romney publicist done out him in this bright reddish ass tie. This nigga meant to lose fam....,14.359351,mitt romney publicist done out him in this bright reddish ass tie this nigga meant to lose fam,0
5129,I bet Jim Lehrer hates it when then call him Jim. #denverdebate #cnndebate,14.340486999999998,i bet jim lehrer hates it when then call him jim #denverdebate #cnndebate,1
1113,Mitt Romney just wants to make is rain but he can't handle the flood.,14.336363000000002,mitt romney just wants to make is rain but he can't handle the flood,0
1475,When will the day come where we can have a heart monitor display to show the candidates heart rates.  #debate #PresidentObama #Romney,14.32408,when will the day come where we can have a heart monitor display to show the candidates heart rates #debate #presidentobama #romney,0
3756,Pres Obama using a metaphoric gesture his hands squish a non-existent budget #debates  http://t.co/z4UWnUqM,14.308733,pres obama using a metaphoric gesture his hands squish a nonexistent budget #debates,0
3613,Mitt romney I will cut you. Why don't you guys talk about gay marriage? HUH yay you scurd niggz I will go over there and beat yah azz.,14.306474000000001,mitt romney i will cut you why don't you guys talk about gay marriage huh yay you scurd niggz i will go over there and beat yah azz,1
931,Obama -throw  more money at our failed education system but no vouchers for the poor #denverdebate #saveAmerica2012,14.305008999999998,obama throw more money at our failed education system but no vouchers for the poor #denverdebate #saveamerica2012,2
4554,Mitt Romney always have that stupid ass smirk on his face!,14.304932999999998,mitt romney always have that stupid ass smirk on his face,0
1982,@TheCarlWeathers Ok....now I understand about how the war funds can now be put towards new employment opportunities and education. #Obama,14.267508,oknow i understand about how the war funds can now be put towards new employment opportunities and education #obama,0
3519,@Petervasaturo09: What kind of name is mitt? #Obama2012 cuz Barack is so much better...,14.26681,what kind of name is mitt #obama2012 cuz barack is so much better,0
5391,#Obama looks stressed .. That's my nigga putting it down for us tho.,14.265056999999999,#obama looks stressed that's my nigga putting it down for us tho,0
3146,So a communist --  a muslim and an illegal alien walk into a bar. The bartender asks --  what will it be President Obama?,14.208494,so a communist a muslim and an illegal alien walk into a bar the bartender asks what will it be president obama,1
57,Cut taxes for the rich? THAT'S NOT WHAT I'M GONNA DO! - Mitt Romney,14.203800000000001,cut taxes for the rich that's not what i'm gonna do mitt romney,0
4414,#forwardnotback ? Sometimes --  it doesn't hurt to hit the breaks and change direction when you are about to drive over a cliff. #debates,14.201832,#forwardnotback sometimes it doesn't hurt to hit the breaks and change direction when you are about to drive over a cliff #debates,0
5019,Lol Mitt Romney. Lowering taxes on the rich and raising them on the poor.,14.196598999999999,lol mitt romney lowering taxes on the rich and raising them on the poor,1
2203,Obama: how do we pay for an extra $8 trillion that Romney wants to add to deficit. #denverdebate,14.196439999999999,obama how do we pay for an extra trillion that romney wants to add to deficit #denverdebate,0
4333,Teeheee RT @SandraBernhard i've been out of work for three years can ya help me? you talking to me? #mittromney,14.184196,teeheee rt i've been out of work for three years can ya help me you talking to me #mittromney,0
3827,lmaoo RT @LesaMonroe: Obama should come out to My President Is Black instrumental.,14.181218000000001,lmaoo rt obama should come out to my president is black instrumental,0
4745,This nigga jus said TEAM Mitt Romney on my timeline --  romney must be saying sum real sh*t.,14.165996999999999,this nigga jus said team mitt romney on my timeline romney must be saying sum real sht,0
3641,What?! #wind --  #solar? Obama mentions these in the first five minutes. What's up with that? #debates,14.164076,what #wind #solar obama mentions these in the first five minutes what's up with that #debates,0
2055,This split-screen is making me nervous. It reminds me of the Rosie/Elisabeth feud on The View. #Debates #Election2012,14.150126,this splitscreen is making me nervous it reminds me of the rosieelisabeth feud on the view #debates #election2012,1
2267,@hal_jam: If America was a golf course I might vote for #mittromney to run it.,14.144136999999999,if america was a golf course i might vote for #mittromney to run it,0
1387,@NiallOfficial can you tweet mitt romney and tell ihm to just stop talking,14.120953,can you tweet mitt romney and tell ihm to just stop talking,0
773,Wait --  Mitt wants to open trade w/ LatAm. Would that be before or AFTER we self-deport them all??  #PresidentialDebate,14.102623,wait mitt wants to open trade w latam would that be before or after we selfdeport them all #presidentialdebate,0
624,RT @isaacslaysbears: IF MITT ROMNEY BECOMES PRESIDENT OF THE UNITED STATES we will not have a serious problem because this is Canada.,14.098159000000003,if mitt romney becomes president of the united states we will not have a serious problem because this is canada,0
1834,RT RT RT@DreamCast_K: You shouting #TeamObama but saying fuck the law --  you make no sense asshole.,14.091937000000001,rt you shouting #teamobama but saying fuck the law you make no sense asshole,0
2480,Cut taxes for the rich...that's not what I'm going to do. - Mitt Romney on Opposite Day,14.087201,cut taxes for the richthat's not what i'm going to do mitt romney on opposite day,2
4750,Mitt Romney and his ugly ass 2 toned sideburns...sit yo ass down,14.07493,mitt romney and his ugly ass toned sideburnssit yo ass down,1
5410,Honestly --  there are few things i hate more than Chelsea FC --  but i think Mitt Romney is ahead of them right now. #Dumbass,14.072312,honestly there are few things i hate more than chelsea fc but i think mitt romney is ahead of them right now #dumbass,0
322,RT @ASAPLyons: Obama vs. Romney. 1 on 1 basketball game to 21 --  win by 2. For president... #letsdoit,14.071762,obama vs romney on basketball game to win by for president #letsdoit,7
5338,We caught Osama Bin Laden and resecitated GM! I AM PRESIDENT Motherf**kers! Okay -- ... where is my OBAMA PHONE?... http://t.co/v8xshq0i,14.071209,we caught osama bin laden and resecitated gm i am president motherfkers okay where is my obama phone,0
5405,He has had 4 years to do this and nothing yet? Wtf? #debates,14.067924,he has had years to do this and nothing yet wtf #debates,0
4046,Mitt --  could you help me. I need $10 -- 000 #debates it's for a bet!!!,14.067169999999999,mitt could you help me i need #debates it's for a bet,0
1569,@billmaher: five minutes to go! i pre-think #MittRomney hit it out of the park tonight!> for what it is worth --   I agree,14.054467,five minutes to go i prethink #mittromney hit it out of the park tonight for what it is worth i agree,0
34,For what Obama is saying --  it sounds fairly intelligent but I wanted an answer to the question #election2012,14.046833000000001,for what obama is saying it sounds fairly intelligent but i wanted an answer to the question #election2012,0
3568,About to see if our country will go from bad to worse --  or bad to wayyy worse. #PresidentialDebate,14.044005000000002,about to see if our country will go from bad to worse or bad to wayyy worse #presidentialdebate,6
4655,RT @PhillyGossip: President Obama --  in regards to Dag Nasty --  do you prefer Wig Out or Can I Say? #HardcoreDebateQuestions,14.020973999999999,president obama in regards to dag nasty do you prefer wig out or can i say #hardcoredebatequestions,2
868,if mitt romney becomes president i swear i will throw a chair out the window,14.014640000000002,if mitt romney becomes president i swear i will throw a chair out the window,2
2028,how is years of damage supposed to be fully fixed in 4 years ? stop it . #teamobama,14.002134,how is years of damage supposed to be fully fixed in years stop it #teamobama,1
2538,Every time Mitt Romney talks --  I want to mute him ~______~ His voice irritates me..lol,13.997934,every time mitt romney talks i want to mute him his voice irritates melol,0
4436,Here we go... Obama worse financial crisis since the great Depression #DRINK #DenverDebate #CSPAN2012,13.996770999999999,here we go obama worse financial crisis since the great depression #drink #denverdebate #cspan2012,2
697,Romney's eyes are bloodshot: I'd be suspicious if he wasn't Mitt Romney. #debates,13.993685,romney's eyes are bloodshot i'd be suspicious if he wasn't mitt romney #debates,0
1189,Staying off of twitter for the night. Don't want to be aggravated by seeing all the Romney tweets. #Obama2012,13.969018,staying off of twitter for the night don't want to be aggravated by seeing all the romney tweets #obama2012,1
4814,These guys are politicians. Someone give them axes or I might drift off. #Romney #Obama #Debate,13.941657,these guys are politicians someone give them axes or i might drift off #romney #obama #debate,0
3456,Lmfao RT @_ButteryNigga: Nigga you study voices RT @_JoeFarrar: Mitt Romney has a damn movie star voice lmaoo,13.937570000000001,lmfao rt nigga you study voices rt mitt romney has a damn movie star voice lmaoo,0
5269,Mitt Romney makes me laugh cuz i cant take him seriously lol,13.930325,mitt romney makes me laugh cuz i cant take him seriously lol,0
1830,Tax breaks for companies that don't outsource. A nice idea. And definitely a Romney jab. #Obama,13.928155,tax breaks for companies that don't outsource a nice idea and definitely a romney jab #obama,0
3661,Obama is the only president that I have been able to understand what he's saying,13.921204,obama is the only president that i have been able to understand what he's saying,0
5212,RT @avianna__: Mitt Romney know he used Grey Away on his hair with his 65 year old ass....I'm weak,13.917351999999998,mitt romney know he used grey away on his hair with his year old assi'm weak,0
644,RT @JarveyF: If you've never seen Romney dance around questions --  you are in store for some comedy tonight! Lmao #PresidentialDebate,13.907735999999998,if you've never seen romney dance around questions you are in store for some comedy tonight lmao #presidentialdebate,0
2276,But how is this guy already pissing me off thoughhhhh lol. #ugh #teamobama,13.907596,but how is this guy already pissing me off thoughhhhh lol #ugh #teamobama,0
102,me! RT @WilHeuser: Watching #PresidentialDebate with fam and good friends.. Who else is watching?,13.896355,me rt watching #presidentialdebate with fam and good friends who else is watching,0
4496,sure did.RT @elonjames Did Romney try to stick Trickle Down on Obama?  #debates #TWIB2012,13.883905,sure didrt did romney try to stick trickle down on obama #debates #twib2012,0
2632,Don't be all #TeamObamaand can't listen to the man speak and get registered if you of age,13.875496,don't be all #teamobamaand can't listen to the man speak and get registered if you of age,0
5599,If Obama stuck to his word he would be a great president,13.855139000000001,if obama stuck to his word he would be a great president,1
2042,@justinwolfers: Romney looks old. Very old. That means Ryan could be POTUS '15 --  '16,13.848849000000001,romney looks old very old that means ryan could be potus,0
5257,Mitt Romney: We can help but it's going to take a different path. #2012RomneyRyan,13.835210000000002,mitt romney we can help but it's going to take a different path #2012romneyryan,0
2847,Mitt Romney's cheeks don't move. This isn't a criticism --  I'm just confused.,13.812069999999999,mitt romney's cheeks don't move this isn't a criticism i'm just confused,0
4536,Mitt Romney thinks that airplane windows should be open.     just let that sink in.,13.804087,mitt romney thinks that airplane windows should be open just let that sink in,3
4179,When you walk into Keating and Mitt Romney's voice is resonating through the first floor <<<<<,13.802653000000001,when you walk into keating and mitt romney's voice is resonating through the first floor,0
5566,My tl flooding with #Obama #Debate2012 y'all never was tweeting bout him today . what y'all looking retweets ? .,13.780195,my tl flooding with #obama #debate2012 y'all never was tweeting bout him today what y'all looking retweets,0
4213,I imagine Barack Obama is constantly humming Al Green in his head. #letsstaytogether #Debates,13.778738,i imagine barack obama is constantly humming al green in his head #letsstaytogether #debates,1
1191,I'm all for education...lower them tuition fees so ya girl can get that ol PHD in 2014!!!!!!!$ #TeamObama,13.776100999999999,i'm all for educationlower them tuition fees so ya girl can get that ol phd in #teamobama,0
2330,Mitt Romney is 65.  He needs to sit his lil old ass down before he has a heart attack.,13.769981,mitt romney is he needs to sit his lil old ass down before he has a heart attack,0
2929,Mitt Romney just pissed me off already --  it's only been 7 minutes.,13.760641000000001,mitt romney just pissed me off already it's only been minutes,0
1308,When has Obama gone for the topdown --  taxes for the rich? #romneylies #denverdebate,13.741045999999999,when has obama gone for the topdown taxes for the rich #romneylies #denverdebate,0
3217,Both the President and Mitt Romney suck --  so either way were screwed.,13.729141,both the president and mitt romney suck so either way were screwed,1
2886,Lol ooooooh he's makin this shit up!!!! That story was straight outta his campaign ads #Romney,13.728936999999998,lol ooooooh he's makin this shit up that story was straight outta his campaign ads #romney,2
1262,Cue Lose Yourself by Eminem and turn on NBC for the 1st POTUS debate #Obama v #Romney,13.705206,cue lose yourself by eminem and turn on nbc for the 1st potus debate #obama v #romney,48
5264,They hold the sweat off his face. RT @AntheaButler: Those eyebrows on Romney are furrowing. He needs a trim #debates,13.691842000000001,they hold the sweat off his face rt those eyebrows on romney are furrowing he needs a trim #debates,0
2292,watching #2012debate just so I can laugh at the douche bag Mitt Romney.,13.690025,watching #2012debate just so i can laugh at the douche bag mitt romney,2
2502,mitt Romney is just gonna stand up there and lie all night,13.682773,mitt romney is just gonna stand up there and lie all night,3
3411,if Mitt Romney don't stop that lying . since when does he wanna help people succeed ??,13.676506999999997,if mitt romney don't stop that lying since when does he wanna help people succeed,0
5350,Mitt Romney's an evil billionaire trying to pave over the skate park/baseball field for a strip mall in an '80s movie lookin boy,13.665556,mitt romney's an evil billionaire trying to pave over the skate parkbaseball field for a strip mall in an 80s movie lookin boy,4
2398,I think Mitt Romney is a really dumb person. I feel stupid listening to him,13.654403,i think mitt romney is a really dumb person i feel stupid listening to him,0
4761,Obama sounding a little tight at the podium. Over rehearsed? Under rehearsed? #debates,13.651275,obama sounding a little tight at the podium over rehearsed under rehearsed #debates,0
890,Every shade of blue is currently on display in this shot of Obama #debates,13.645947,every shade of blue is currently on display in this shot of obama #debates,0
3746,How can #MittRomney help with the economy & job creation when he doesn't care about 47% of the population?  Sir..,13.644666,how can #mittromney help with the economy job creation when he doesn't care about of the population sir,0
1473,@philbravo Mitt Romney looks good but he's a complete liar and only cares about half of the country.,13.640637,mitt romney looks good but he's a complete liar and only cares about half of the country,0
1273,GET OFF ME YOU HOMELESS WOMAN! I WILL NOT HELP YOU! unlessyouvoteformeandipushalotoflegislation #presidentialdebate,13.637424999999999,get off me you homeless woman i will not help you unlessyouvoteformeandipushalotoflegislation #presidentialdebate,0
2692,RT @ErikWemple: These guys sound as though they overdid it on #debates preparation. Too smooth,13.627535,these guys sound as though they overdid it on #debates preparation too smooth,0
