Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
#denverdebate romney looks good ,38.833099,4916,1692,10.732064,
romney tryna get smart ,38.586292,4726,1664,10.766482,
romney just talking ,38.561479,5420,1897,7.703772,
romney just say ,38.475385,5522,1943,7.811947,
romney just said ,38.319537,5511,1901,8.630128,
romney just made ,38.11912,5335,1838,8.722721,
president romney ,37.986203,5076,1828,5.190542,
romney ya say one thing ,37.799311,4777,1714,12.212751,
mit romney #debates ,37.360517,4547,1610,8.9497,
dems say romney never challenged china ,37.274025,4721,1707,20.92968,
#debate #romney go mitt ,37.247328,4106,1364,9.593263,
gon kill romney just ,37.23404,5302,1831,10.921795,
get kill romney ,37.195725,4692,1656,7.377196,
president obama doesnt want lower taxes ,37.139376,3042,1368,14.398641,
else creates jobs romney ,36.99215,4555,1597,10.221901,
says romney wants trickle ,36.919394,4642,1633,9.354936,
mitt romney's whole face screams bullshit ,36.91376,4319,1392,19.151869,
romney gone talk shit ,36.86532,4614,1640,9.535472,
fun fact mitt romney's face accounts ,36.692076,4306,1378,18.126196,
hear mitt romney's plan ,36.609887,4297,1402,10.656076,
mitt romney's voice makes ,36.531271,4224,1347,11.741972,
romney just tried ,36.405017,5274,1816,9.396795,
romney #debates ,36.34001,4531,1606,4.9497,
#debates romney ,36.34001,4531,1606,4.9497,
hear councilman les wynan says romney ,36.237585,4597,1601,22.162843,
romney says plan ,36.204152,4604,1608,7.796523,
hear romney start talking ,36.167965,4569,1633,8.801717,
debate romney ,36.163775,4644,1689,4.712359,
mitt romney's face makes ,36.100038,4308,1384,11.611454,
fact president obama cut taxes ,36.085491,2967,1298,12.136542,
romney discussing creating jobs ,36.054878,4532,1585,11.121901,
discuss mitt romney's crusty ass weave ,36.050078,4310,1368,24.435269,
romney looks old ,36.029474,4757,1616,8.86071,
romney just changed ,35.928136,5262,1813,8.796795,
romney part job plan ,35.642665,4486,1572,9.758976,
romney face says ,35.489531,4630,1610,8.095191,
romney energy independence ,35.482289,4536,1572,8.263375,
natt wit romney ass ,35.470808,4500,1547,14.176096,
smack romney ass ,35.298064,4481,1545,8.414192,
#presidentialdebate romney already sarcastic ,35.286308,4594,1610,9.821584,
watch romney make ,35.036156,4506,1597,6.885347,
romney goes big 1st w ,35.0194,4375,1502,15.813155,
obama kisses foreign ass beats small businesses ass ,35.010685,2560,1024,26.499024,
mitt just say ,34.946495,5022,1673,8.052882,
romney ain't got nun ,34.909869,4489,1560,10.896078,
already using specifics like championing small business ,34.874014,2416,796,23.116455,
whip romney ass ,34.746128,4470,1542,7.414192,
mitt started talking shit ,34.712161,4180,1406,9.932207,
mitt romney's hair looking extra sleek ,34.696661,4215,1344,21.648127,
mitt romney's facial expressions makes ,34.644881,4169,1320,17.114194,
mitt romney's listening face ,34.411689,4248,1370,10.598528,
hate mitt romney's face ,34.409807,4302,1387,11.264832,
mit romney said tender topic ,34.309996,4515,1554,16.071494,
already hate romney ,34.233192,4571,1593,7.78177,
romney think everybody rich ,34.216629,4508,1615,8.816856,
#debates mitt seems ,34.21087,4098,1360,7.982302,
holy spirit guide mitt romney's answers ,34.20687,4121,1303,20.399589,
#debates mitt comes ,34.016292,4076,1359,7.147157,
feeling president obama right now ,33.991694,3037,1300,12.199418,
romney looks scared ,33.981984,4691,1591,8.16071,
#presidentialdebate let romney tell ,33.962851,4410,1552,8.66488,
romney looks constipated thiss ,33.922133,4697,1590,14.027377,
romney dude doesnt even deserve ,33.891826,4512,1572,13.674421,
hire people romney ,33.839267,4491,1576,7.139611,
romney even saying ,33.669549,4537,1600,7.152776,
shit romney ,33.654326,4480,1577,5.015064,
black people just want obama ,33.619209,3346,1411,11.263875,
romney part plan ,33.508297,4394,1536,7.20342,
hear anything romney ,33.466907,4393,1534,7.425296,
mitt romney's voice ,33.409272,4127,1310,9.12035,
romney made nice remarks ,33.405172,4338,1496,10.980754,
romney looks ,33.391843,4682,1586,6.36071,
mitt romney's makeup artist made ,33.369272,4146,1308,18.718498,
romney throw china ,33.331809,4365,1545,6.152623,
mitt shit talking ,33.13989,4144,1393,7.162976,
president obama just agreed ,33.134706,3631,1497,9.453313,
president obama just called ,33.108307,3636,1497,10.167599,
president obama just become president ,33.077747,3645,1500,10.253313,
many jobs president obama ,33.061242,2892,1266,9.30699,
dont hate romney ,33.040158,4499,1552,8.341118,
future #obama2012 romney ,32.989303,4283,1485,7.056144,
mitt romney's face ,32.978039,4211,1347,8.989832,
mitt romney's resting face ,32.978039,4215,1348,12.989832,
see mitt romney's views ,32.963626,4183,1358,10.975288,
dear mitt get ,32.942547,4168,1374,7.993131,
obama looks like ,32.887858,3466,1317,8.724537,
mitt romney's taste level ain't ,32.829763,4144,1309,17.623822,
#debates mitt ,32.81112,4031,1336,5.190635,
hate mitt romney's condescending expression ,32.759854,4153,1321,16.034239,
hear romney speak ,32.758301,4364,1521,7.726883,
great line advantage romney ,32.731958,4282,1483,10.384626,
reading mitt romney's facial expression ,32.730163,4090,1289,17.825905,
vote currently romney ,32.695449,4374,1552,6.467328,
get president obama ,32.679576,3019,1319,6.908714,
romney twitter list ,32.633923,4319,1495,7.168342,
mitt #romney says ,32.628869,4154,1353,8.252819,
snap romney going ,32.549011,4469,1597,7.132101,
mitt trying told hold back ,32.527257,3987,1291,14.334561,
want romney ,32.477437,4440,1584,4.606321,
romney insult back ,32.457851,4364,1503,8.770213,
romney really needs ,32.442374,4490,1567,7.619515,
obama actually look like ,32.442013,3321,1319,9.993568,
like obama better though ,32.440809,3192,1261,10.174637,
romney pt plan ,32.425249,4364,1522,8.00342,
alaska cause mit romney ,32.424596,4299,1480,11.730915,
#presidentialdebate bullshit romney ,32.359193,4374,1531,6.923346,
elect mitt romney's hair ,32.310701,4090,1294,11.814794,
imagine watching romney ,32.294103,4382,1564,6.09575,
mitt romeny dont pay ,32.276622,4087,1322,11.030737,
romney says ,32.273022,4455,1537,5.697931,
nigga obama gonna stay president ,32.25819,2847,1241,11.80248,
right president obama invest ,32.240198,2868,1250,9.131814,
president obama just ,32.226766,3617,1490,7.453313,
chipotle guy eyeballing romney ,32.197913,4318,1508,10.682606,
president obama face says ,32.169272,2991,1289,9.751709,
hope mit romney socks ,32.148214,4309,1480,13.029828,
romney voice ,32.141861,4303,1486,5.432606,
romney going ,32.070591,4459,1593,4.632101,
romney going anecdotal ,32.070591,4462,1594,7.632101,
mitt just nuked ,32.018135,4759,1542,9.03773,
romney getting straight ,31.909614,4263,1477,6.696037,
question romney ,31.906979,4313,1514,4.482953,
never seen romney dance ,31.894387,4335,1500,11.881019,
confident guy like obama ,31.875208,3102,1240,9.046433,
mitt romney's creepy smile ,31.871391,4091,1298,11.172991,
romney makes homo errotic comment ,31.871197,4325,1491,18.52645,
mitt energy independent ,31.854122,4000,1287,8.851601,
mitt romney's hair ,31.83298,4085,1292,9.314794,
romney keeps looking ,31.777469,4351,1509,7.692706,
relationship like obama michelle tweets ,31.738632,3080,1220,14.631751,
watch romney tear ,31.730989,4347,1525,6.690542,
#denverdebate romney ,31.726064,4301,1493,4.974595,
see president obama go ham ,31.705955,2856,1284,11.680173,
romney got ,31.647875,4384,1525,5.198161,
romney makes ,31.616118,4309,1487,5.52645,
actually thought romney ,31.587259,4330,1504,7.047912,
romney said number ,31.538301,4471,1542,7.738161,
give ann romney ,31.514825,4311,1500,7.400763,
romney talking ,31.508573,4376,1536,4.811805,
president obama already talk ,31.480251,2940,1281,9.183696,
think obama seems like ,31.427988,3242,1302,9.905683,
romney say ,31.422479,4478,1582,4.91998,
obama better b president bc ,31.409322,2769,1205,12.939123,
lol romney ,31.363851,4341,1510,5.054828,
romney wants ,31.349472,4357,1519,5.006277,
romney started speaking ,31.349196,4291,1481,8.062948,
mitt romney's joke ,31.286717,4084,1301,8.37035,
romney said ,31.266631,4467,1540,5.738161,
romney much warmer ,31.265179,4339,1514,7.873082,
romney need ,31.233625,4330,1526,4.45746,
think romney meant ,31.222407,4397,1550,6.750189,
romney jacking answers ,31.217717,4263,1471,7.378512,
intelligent president barack obama really ,31.206466,2928,1267,12.309149,
romney saying ,31.18331,4329,1513,4.761971,
president obama says uh ,31.135955,2855,1235,9.407081,
pussy romney trickle ,31.127624,4268,1483,6.793717,
romney seems nervous ,31.120781,4305,1486,7.863162,
see romney ,31.110493,4351,1531,4.620877,
dont like obama ,31.104405,3192,1243,8.429945,
mitt romney's speech ,31.081081,4069,1287,9.131034,
romney evil racist axs ,31.07477,4269,1473,11.904828,
romney made ,31.066214,4291,1477,5.830754,
mitt romney's smile ,31.053407,4066,1287,8.900264,
president obama looks young ,31.04612,3066,1272,11.302942,
romney crack ,31.038321,4279,1493,4.462968,
romney answer ,31.009648,4307,1502,4.731751,
romney red tie ,31.004997,4266,1468,8.029828,
mitt romney's mouth ,30.949032,4101,1305,8.689346,
give romney ,30.868345,4287,1491,4.734096,
mitt romney's head ,30.856572,4077,1292,8.87035,
dhat shit lit mitt ,30.851283,3998,1310,16.255999,
fuck romney ,30.828227,4407,1555,4.761971,
fact romney ,30.730225,4281,1472,6.041192,
someone please ask president obama ,30.671293,2706,1186,11.507774,
romney sounds ,30.664696,4355,1490,6.479828,
just want obama tonight ,30.656816,3123,1303,9.36032,
romney answers ,30.634732,4259,1469,5.378512,
oh mitt stop trying ,30.630331,3948,1297,9.290784,
mitt romney's sweaty ,30.626813,4040,1276,8.592572,
romney actually stated ,30.585475,4306,1489,8.283206,
mr romney ,30.530231,4260,1474,4.904828,
#presidentialdebate whhyyyy romney ,30.521346,4322,1505,7.886309,
romney talk ,30.493205,4311,1499,4.925236,
mitt romney's opening ,30.493072,4055,1281,9.306858,
romney trying ,30.491655,4281,1492,4.547685,
w romney ,30.491281,4267,1467,6.140122,
mitt comes right ,30.468693,3976,1279,7.983864,
romney live ,30.467073,4256,1462,6.571495,
believe romney ,30.432793,4278,1485,4.790542,
thing romney ,30.431801,4288,1485,5.076257,
woman tells romney ,30.425738,4238,1464,7.004828,
romney met common folks ,30.424526,4238,1462,10.904828,
romney tweets ,30.386169,4255,1474,4.696495,
oh romney ,30.344191,4298,1492,4.952447,
romney ryan ,30.248577,4255,1468,5.293717,
tat mitt romey aint pay ,30.244238,3958,1281,18.28249,
gov romney proposed ,30.2412,4249,1470,7.002867,
feel like obama ,30.161702,3137,1235,7.879766,
obama sounds like ,30.160711,3139,1221,8.843655,
little face mitt ,30.13971,3942,1276,7.934327,
mitt #romney knows ,30.121989,3983,1294,8.031145,
mitt romney's fault ,30.10752,4040,1276,8.592572,
romney always ,30.050466,4285,1476,5.71252,
new job strategies president obama ,29.99801,2779,1201,15.231188,
obama lookin fine like ,29.992563,3035,1194,11.043655,
romney making ,29.933776,4242,1468,4.571495,
hate romney ,29.925887,4303,1490,5.179828,
romney try ,29.910399,4237,1467,4.375416,
romney agree ,29.906017,4247,1478,4.154828,
obama sound like ,29.902889,3071,1204,8.529525,
romney seems ,29.893869,4279,1474,5.696495,
romney seems programmed ,29.893869,4282,1475,8.696495,
romney seems warm ,29.893869,4282,1475,8.696495,
thought romney ,29.88985,4242,1467,4.669534,
romney breaks ,29.871969,4233,1458,5.529828,
#mitt romney ,29.869081,4237,1463,4.827905,
romney stfu ,29.868087,4238,1461,5.268464,
mitt looks ,29.862953,4182,1316,6.601645,
winner romney ,29.860265,4282,1469,6.589039,
pretty shocked romney ,29.858955,4256,1464,9.058674,
broke af romney ,29.857513,4230,1457,7.988161,
bullshit like obama ,29.827981,3051,1208,7.305692,
romney needs ,29.825048,4277,1478,5.226257,
call romney ,29.812923,4243,1467,4.728357,
governor romney disagrees ,29.799976,4230,1458,7.238161,
romney smiling ,29.778892,4233,1461,4.813919,
romney knows ,29.766142,4284,1478,5.476257,
mitt romney's retorts ,29.76153,4039,1275,9.592572,
mitt romney's cheeks ,29.76153,4039,1275,9.592572,
mitt romney's ,29.76153,4036,1274,6.592572,
yeah romney ,29.754803,4252,1472,4.72301,
first q creating jobs obama invest educ ,29.749502,2261,991,19.431594,
exactly president obama give breaks ,29.717384,2693,1187,11.682281,
ask romney ,29.717329,4239,1462,5.154828,
romney won ,29.673662,4235,1459,5.460384,
cant sand obama like ,29.668814,3055,1201,12.163392,
romney shut ,29.574932,4258,1476,4.674059,
means romney ,29.568438,4234,1461,4.904828,
obama fan tbh like ,29.559635,3012,1188,9.968655,
wish romney ,29.553111,4238,1466,4.529828,
glad romney ,29.515652,4227,1460,4.404828,
mittens romney ,29.514913,4233,1462,4.654828,
obama talks like ,29.499289,3058,1205,7.851988,
hear president obama speak ,29.438042,2725,1200,9.383401,
romney smirking ,29.415393,4229,1459,4.793717,
romney bs ,29.403381,4222,1458,4.154828,
romney reading ,29.385509,4226,1456,5.238161,
romney lmfao ,29.371564,4226,1460,4.304828,
romney came ,29.355072,4241,1462,5.321495,
romney tried ,29.352111,4230,1455,6.504828,
romney literally reiterated ,29.33012,4233,1458,8.476257,
romney creepy ,29.312103,4237,1461,5.177555,
romney laughing ,29.294858,4229,1461,4.450283,
romney calling ,29.275456,4219,1455,4.304828,
president ages yo ass like ,29.271041,2446,911,14.538101,
governor romney ,29.257209,4226,1456,5.238161,
romney plans ,29.205388,4223,1457,4.476257,
ann romney ,29.140599,4236,1459,5.571495,
obama talkin like ,29.13907,3015,1189,7.643655,
first name mitt tha fugg ,29.111287,3890,1247,17.31243,
blacks romney ,29.102563,4215,1452,4.404828,
romney told ,29.065715,4237,1458,6.029828,
president obama ive got ,29.062497,2762,1208,11.104679,
fucker romney ,29.050343,4214,1451,4.904828,
observation romney ,29.005013,4221,1453,5.904828,
blow romney ,28.994165,4218,1453,4.904828,
sososo ridiculous romney ,28.980353,4219,1453,7.904828,
romney agrees ,28.958469,4219,1453,5.238161,
president obama says ,28.952763,2816,1216,7.354449,
romney smirks ,28.943865,4218,1452,5.904828,
romney critique ,28.925084,4216,1452,4.904828,
dominate romney ,28.891516,4215,1452,4.404828,
romney kno ,28.850584,4217,1452,5.404828,
#denverdebate mitt offers ,28.838989,3808,1226,7.548863,
bashing romney ,28.82861,4218,1453,4.904828,
romney pretends ,28.803265,4215,1452,4.404828,
romney bumper stickers ,28.77161,4220,1453,8.404828,
romney stickers ,28.77161,4217,1452,5.404828,
president barack obama swag ,28.683493,2717,1179,9.849224,
president barack obama discussed investing ,28.633692,2719,1180,14.349224,
obama like usual ,28.587753,3002,1185,6.768655,
president obama education ,28.585337,2670,1188,6.205414,
know president obama ,28.584149,2813,1274,6.216518,
lol mute mitt ,28.560549,3851,1245,7.295763,
romney ,28.494119,4212,1450,2.904828,
romney mentioned ,28.494119,4214,1451,4.904828,
romney grinning ,28.494119,4214,1451,4.904828,
romney nailed ,28.494119,4214,1451,4.904828,
hugging romney ,28.494119,4214,1451,4.904828,
romney humanizes ,28.494119,4214,1451,4.904828,
romney slandering ,28.494119,4214,1451,4.904828,
romney jab ,28.494119,4214,1451,4.904828,
romney fuckn ,28.494119,4214,1451,4.904828,
robot romney ,28.494119,4214,1451,4.904828,
#eff romney ,28.494119,4214,1451,4.904828,
romney zings ,28.494119,4214,1451,4.904828,
romney suggests ,28.494119,4214,1451,4.904828,
romney knowsw ,28.494119,4214,1451,4.904828,
faces romney ,28.494119,4214,1451,4.904828,
romney blaze ,28.494119,4214,1451,4.904828,
romney admits ,28.494119,4214,1451,4.904828,
criticizing romney ,28.494119,4214,1451,4.904828,
romney outlines ,28.494119,4214,1451,4.904828,
watching president obama ,28.470577,2731,1236,6.037982,
debate needed obama already ,28.428732,2414,1095,9.185105,
president obama got ,28.327616,2745,1204,6.854679,
sure mitt knows ,28.325777,3842,1238,7.650525,
like get food stamps better vote ,28.24995,2080,789,16.210971,
mitt got ,28.118985,3884,1255,5.439096,
way president obama walked ,28.117216,2664,1187,8.440897,
president obama say ,28.10222,2839,1261,6.576498,
mitt mins need ,28.095164,3835,1258,7.198395,
go mitt ,28.04534,3849,1252,5.048541,
something mitt took ,28.041329,3816,1227,7.819972,
oh sorry mitt ,28.035685,3830,1242,6.793382,
president obama wants ,28.029213,2718,1198,6.662795,
obama like ,27.990134,2996,1181,5.268655,
like obama ,27.990134,2996,1181,5.268655,
president obama said ,27.946372,2828,1219,7.394679,
ima debate obama tonight ,27.93942,2293,1050,9.907724,
nice work mitt ,27.926154,3804,1232,7.059277,
say mitt ,27.893589,3978,1312,5.160915,
defending champ president barack obama ,27.876675,2713,1175,17.515891,
president barack obama ,27.876675,2703,1173,7.515891,
mitt wants ,27.820582,3857,1249,5.247212,
see president obama ,27.790234,2712,1210,6.277395,
fake jokes mitt ,27.699663,3784,1210,7.929854,
mitt keeps making ,27.607405,3769,1209,7.266975,
give president obama ,27.548086,2648,1170,6.390614,
