Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
wife ,4.854662,131.000000,91.000000,1.439560
noise ban ,0.672994,8.000000,5.000000,3.500000
apply ,0.787662,1.000000,1.000000,1.000000
house ,1.788453,17.000000,8.000000,2.125000
need ,1.540008,46.000000,38.000000,1.210526
beer ,0.478882,7.000000,4.000000,1.750000
coverage ,0.511564,15.000000,8.000000,1.875000
presidential #debates ,10.941205,763.000000,323.000000,4.852704
recommend ,0.180495,2.000000,2.000000,1.000000
senior editor ,0.000000,4.000000,2.000000,4.000000
huffpost ,0.000000,1.000000,1.000000,1.000000
honesty ,0.172009,2.000000,2.000000,1.000000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
ready ,3.410135,33.000000,24.000000,1.375000
go ,2.685047,139.000000,67.000000,2.074627
president obama ,16.837242,3163.000000,1279.000000,4.869216
may ,0.545761,17.000000,12.000000,1.416667
wrong ,1.831250,20.000000,14.000000,1.428571
think ,2.013263,116.000000,72.000000,1.611111
mitt ,8.299391,1619.000000,507.000000,3.193294
starting ,1.122182,12.000000,11.000000,1.090909
cry ,0.868066,5.000000,4.000000,1.250000
just realized ,4.180819,545.000000,205.000000,4.675000
going ,3.045736,145.000000,121.000000,1.198347
president ,5.778207,1015.000000,439.000000,2.312073
#debates romney voice deeper ,18.997519,2377.000000,886.000000,11.279402
usual ,0.644196,5.000000,5.000000,1.000000
run thru ,2.849517,37.000000,14.000000,5.458333
basic policy proposals ,3.647295,80.000000,27.000000,8.500000
trickle ,2.392092,64.000000,49.000000,1.306122
chicago ,1.003767,9.000000,7.000000,1.285714
tied w ,4.291758,65.000000,17.000000,5.937500
detroit ,0.517351,6.000000,2.000000,3.000000
worst entrepreneurship rate ,2.699423,61.000000,21.000000,8.058824
largest metropolitan areas ,0.000000,9.000000,3.000000,9.000000
nation ,0.224293,3.000000,3.000000,1.000000
barack obama ,15.709021,2466.000000,934.000000,5.940122
play sad trombone ,1.320083,29.000000,11.000000,8.555556
romney's zingers ,5.905910,360.000000,106.000000,5.362500
feel really bad ,6.129614,206.000000,96.000000,6.184985
barack ,4.649986,318.000000,94.000000,3.382979
michelle ,3.759110,200.000000,81.000000,2.469136
spend ,1.539402,38.000000,26.000000,1.461538
20th anniversary ,8.104597,763.000000,307.000000,5.462029
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
say romney tried ,14.725428,2058.000000,740.000000,7.014371
get us ,11.490812,392.000000,175.000000,4.540611
emotional ,0.825314,5.000000,3.000000,1.666667
beginning ,0.784064,7.000000,6.000000,1.166667
wrong ,1.831250,20.000000,14.000000,1.428571
obama ,11.059035,2148.000000,840.000000,2.557143
president ,5.778207,1015.000000,439.000000,2.312073
makes ,2.796693,49.000000,22.000000,2.227273
want ,2.953716,101.000000,70.000000,1.442857
watch ,4.107891,187.000000,82.000000,2.280488
presidential debate ,9.730215,952.000000,410.000000,4.855192
president obama ,16.837242,3163.000000,1279.000000,4.869216
say look ,5.524720,232.000000,111.000000,4.150598
wife ,4.854662,131.000000,91.000000,1.439560
look ,2.690811,93.000000,47.000000,1.978723
already won ,4.273752,96.000000,41.000000,4.525210
president obama ,16.837242,3163.000000,1279.000000,4.869216
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
taken ,0.661723,4.000000,3.000000,1.333333
stage ,0.911725,10.000000,8.000000,1.250000
first presidential debate ,12.810057,1441.000000,601.000000,7.415401
denver ,1.600457,29.000000,17.000000,1.705882
watch live ,7.973243,369.000000,141.000000,5.365234
go #romney ,9.206005,378.000000,162.000000,4.590416
anyone else notice ,3.882453,51.000000,22.000000,7.044444
actually answered ,4.541694,101.000000,43.000000,4.767973
1st question ,6.205675,278.000000,155.000000,4.340955
obama ,11.059035,2148.000000,840.000000,2.557143
asking romney ,12.282513,1935.000000,684.000000,4.842496
job ,3.910910,83.000000,42.000000,1.976190
going ,3.045736,145.000000,121.000000,1.198347
happen ,0.398780,6.000000,6.000000,1.000000
even ,2.589357,66.000000,32.000000,2.062500
elected ,0.540038,5.000000,4.000000,1.250000
going ,3.045736,145.000000,121.000000,1.198347
hiring cause ,1.759439,26.000000,13.000000,4.023810
wants ,2.071140,90.000000,45.000000,2.000000
cut government ,5.433601,137.000000,68.000000,4.770245
president obama addresses deficit ,18.402988,3182.000000,1288.000000,10.083502
saying ,2.118450,78.000000,37.000000,2.108108
wants ,2.071140,90.000000,45.000000,2.000000
change tax code ,7.456808,159.000000,52.000000,9.186869
putting ,0.697518,9.000000,5.000000,1.800000
burden ,0.000000,1.000000,1.000000,1.000000
romney ,11.400489,1913.000000,673.000000,2.842496
de ,4.652636,94.000000,30.000000,3.133333
comercio con amrica latina ,3.419298,46.000000,9.000000,19.166667
s si ,2.760439,82.000000,28.000000,6.952381
o preocuparme #debates ,9.223911,471.000000,216.000000,7.521322
streaming ,0.215225,6.000000,2.000000,3.000000
obama ,11.059035,2148.000000,840.000000,2.557143
going ,3.045736,145.000000,121.000000,1.198347
answer ,2.676322,123.000000,75.000000,1.640000
question ,4.370950,188.000000,123.000000,1.528455
obama ,11.059035,2148.000000,840.000000,2.557143
need ,1.540008,46.000000,38.000000,1.210526
knew someone ,2.468891,55.000000,25.000000,3.650000
white house ,2.611711,37.000000,15.000000,4.982143
something ,4.613643,74.000000,31.000000,2.387097
question dovetails ,4.370950,190.000000,124.000000,3.528455
s story ,2.835173,91.000000,38.000000,4.792717
point plan ,5.990834,173.000000,88.000000,3.908120
exactly ,1.259818,20.000000,10.000000,2.000000
undecided voters respond ,5.961888,136.000000,53.000000,7.631780
romney ,11.400489,1913.000000,673.000000,2.842496
gave specifics o ,6.176648,108.000000,46.000000,6.936508
answering ,1.148373,33.000000,16.000000,2.062500
question ,4.370950,188.000000,123.000000,1.528455
personal story ,3.345999,83.000000,36.000000,4.622291
great way ,5.076587,168.000000,87.000000,3.943243
start ,2.434887,87.000000,42.000000,2.071429
debate ,5.205648,624.000000,288.000000,2.166667
mitt romney blague sur ,19.699880,3540.000000,1182.000000,14.035790
20e anniversaire du couple obama ,13.349396,2177.000000,848.000000,19.057143
un dbat prsidentiel ,0.428527,12.000000,4.000000,9.000000
l'endroit ,0.000000,1.000000,1.000000,1.000000
romantique pour clbrer ,1.351452,10.000000,4.000000,8.000000
bonifay ,0.000000,1.000000,1.000000,1.000000
president ,5.778207,1015.000000,439.000000,2.312073
#debates ,6.416638,435.000000,201.000000,2.164179
done ,2.300540,28.000000,21.000000,1.333333
xstar ,0.000000,1.000000,1.000000,1.000000
boring auditorium ,1.335442,17.000000,11.000000,3.166667
wow ,1.798850,30.000000,20.000000,1.500000
#obama ,1.565463,327.000000,142.000000,2.302817
one ,6.233132,177.000000,98.000000,1.806122
senators ,0.000000,1.000000,1.000000,1.000000
voted ,0.000000,1.000000,1.000000,1.000000
stafford act ,0.490337,29.000000,9.000000,5.375000
nola ,0.000000,1.000000,1.000000,1.000000
amazing ,1.664872,25.000000,11.000000,2.272727
got ,3.621099,88.000000,52.000000,1.692308
pen ,0.000000,1.000000,1.000000,1.000000
paper ,0.641145,4.000000,2.000000,2.000000
ready ,3.410135,33.000000,24.000000,1.375000
write ,1.281100,6.000000,4.000000,1.500000
stupid shit romney says ,17.080586,2115.000000,755.000000,10.486467
obama ,11.059035,2148.000000,840.000000,2.557143
saying ,2.118450,78.000000,37.000000,2.108108
fighting ,0.000000,1.000000,1.000000,1.000000
way back ,5.272170,140.000000,77.000000,3.737037
years ,2.982254,74.000000,51.000000,1.450980
win ,0.911533,18.000000,12.000000,1.500000
fight ,1.777986,21.000000,15.000000,1.400000
look ,2.690811,93.000000,47.000000,1.978723
next president ,7.880646,1074.000000,465.000000,4.581304
barack obama ,15.709021,2466.000000,934.000000,5.940122
show ,2.207545,42.000000,18.000000,2.333333
mormon ,0.514288,6.000000,4.000000,1.500000
livin ,0.000000,1.000000,1.000000,1.000000
behing ,0.000000,2.000000,2.000000,1.000000
mitt romney's head looks ,17.195075,2140.000000,658.000000,13.238886
unproportional ,0.000000,2.000000,2.000000,1.000000
body ,0.183455,3.000000,3.000000,1.000000
voting ,1.036157,20.000000,16.000000,1.250000
ok ,1.546702,30.000000,19.000000,1.578947
mitt ,8.299391,1619.000000,507.000000,3.193294
making ,2.089958,42.000000,22.000000,1.909091
sense ,1.337883,12.000000,7.000000,1.714286
just described ,3.698072,537.000000,201.000000,4.675000
president's plan ,5.236673,122.000000,59.000000,4.447802
obama just said educate ,18.188116,2864.000000,1107.000000,11.913961
improve schools ,3.054235,50.000000,33.000000,3.146154
invest ,0.992912,14.000000,11.000000,1.272727
energy ,1.865933,34.000000,13.000000,2.615385
done ,2.300540,28.000000,21.000000,1.333333
presidency ,1.083786,6.000000,5.000000,1.200000
first issue ,3.493614,501.000000,196.000000,4.960209
debate convincing ,5.541052,628.000000,290.000000,4.166667
parents ,1.378652,7.000000,7.000000,1.000000
watch ,4.107891,187.000000,82.000000,2.280488
fox news ,2.389606,27.000000,11.000000,4.833333
president obama ,16.837242,3163.000000,1279.000000,4.869216
reelected ,0.242977,3.000000,3.000000,1.000000
wife ,4.854662,131.000000,91.000000,1.439560
yes ,1.726579,53.000000,30.000000,1.766667
going ,3.045736,145.000000,121.000000,1.198347
acknowledge ,0.219903,2.000000,2.000000,1.000000
disconnect ,0.000000,1.000000,1.000000,1.000000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
human race ,4.223703,84.000000,43.000000,4.116477
mitt romney's flag lapel ,16.035402,2129.000000,648.000000,14.710339
bigger ,1.967267,34.000000,17.000000,2.000000
obama's ,4.994029,254.000000,95.000000,2.673684
political statement ,3.714486,75.000000,29.000000,5.180953
revealed ,0.161903,2.000000,2.000000,1.000000
obama's greatest asset ,4.994029,260.000000,97.000000,8.673684
wife ,4.854662,131.000000,91.000000,1.439560
michele ,0.368556,5.000000,2.000000,2.500000
sure ,4.121664,103.000000,63.000000,1.634921
going ,3.045736,145.000000,121.000000,1.198347
mention ,2.188482,31.000000,13.000000,2.384615
times tonight ,3.933970,173.000000,82.000000,4.303896
else ,0.968345,13.000000,5.000000,2.600000
watching ,3.002834,200.000000,128.000000,1.562500
presidential debates ,7.738894,400.000000,162.000000,4.488525
mitt romney owned ,20.275564,3550.000000,1185.000000,9.635790
first question lol ,10.000259,752.000000,346.000000,6.432414
corre la voz ,2.373539,51.000000,22.000000,8.166667
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
wrong choice ,2.993263,38.000000,23.000000,3.428571
community ,1.794199,19.000000,9.000000,2.111111
#forwardnotback ,0.444157,3.000000,2.000000,1.500000
think ,2.013263,116.000000,72.000000,1.611111
next ,2.102439,59.000000,26.000000,2.269231
debates ,3.214327,72.000000,40.000000,1.800000
held ,0.000000,1.000000,1.000000,1.000000
mitt romney's anniversaries ,13.338400,1972.000000,607.000000,9.505794
wives ,0.612186,2.000000,2.000000,1.000000
best politics ,3.884429,119.000000,73.000000,3.578125
thank ,1.910356,28.000000,18.000000,1.555556
spouse ,0.000000,1.000000,1.000000,1.000000
anniversary ,5.715913,618.000000,260.000000,2.376923
getting ,2.572127,37.000000,21.000000,1.761905
boxing ring ,1.358438,7.000000,4.000000,3.500000
fox news actually predicted ,6.893046,111.000000,47.000000,9.656862
morning ,0.742402,4.000000,3.000000,1.333333
romney ,11.400489,1913.000000,673.000000,2.842496
wear ,0.991029,18.000000,10.000000,1.800000
mittens never took ap us history ,12.952303,336.000000,133.000000,16.996330
big government ,4.867163,156.000000,78.000000,4.249777
regulates ,0.000000,1.000000,1.000000,1.000000
taxes ,0.926993,15.000000,7.000000,2.142857
trickledown ,1.894802,58.000000,23.000000,2.521739
weeding ,0.000000,4.000000,2.000000,2.000000
happy weeding anniversary ,9.951408,956.000000,385.000000,7.092370
god father president barack obama ,23.074493,3505.000000,1383.000000,13.085528
#qu students ,1.427599,46.000000,18.000000,4.588235
watching tonight's presidential debate ,13.581248,1172.000000,545.000000,9.274835
know ,3.488456,122.000000,75.000000,1.626667
lol ,2.549467,75.000000,32.000000,2.343750
keep pointing ,3.477309,188.000000,66.000000,5.206349
tv saying thats ,6.397814,144.000000,69.000000,6.524775
nigga man ,4.510948,144.000000,68.000000,4.500000
obama's solution ,5.639560,263.000000,101.000000,4.173684
economy ,2.778846,60.000000,36.000000,1.666667
spending ,1.250281,36.000000,20.000000,1.800000
money ,2.068780,27.000000,20.000000,1.350000
education ,4.737736,151.000000,71.000000,2.126761
wtf ,0.964054,10.000000,6.000000,1.666667
president obama ,16.837242,3163.000000,1279.000000,4.869216
boss ,0.212398,2.000000,2.000000,1.000000
debate ,5.205648,624.000000,288.000000,2.166667
looks ,3.084424,150.000000,46.000000,3.260870
going ,3.045736,145.000000,121.000000,1.198347
blood ,0.441697,6.000000,5.000000,1.200000
obama used ethos ,12.826463,2184.000000,855.000000,7.914286
form ,0.998267,7.000000,5.000000,1.400000
rhetoric used ,2.594479,48.000000,20.000000,4.857143
connect ,0.418432,2.000000,2.000000,1.000000
audience ,2.366948,24.000000,14.000000,1.714286
emotional level ,1.210780,10.000000,6.000000,3.333334
thank ,1.910356,28.000000,18.000000,1.555556
says mitt ,11.068904,1737.000000,554.000000,5.703932
waiting ,0.441572,11.000000,9.000000,1.222222
applause ,2.201635,4.000000,3.000000,1.333333
rules mean ,2.396711,36.000000,17.000000,4.250000
never come ,4.441753,62.000000,33.000000,3.744444
first ,3.079842,489.000000,191.000000,2.560209
#debates ,6.416638,435.000000,201.000000,2.164179
sure ,4.121664,103.000000,63.000000,1.634921
romantic place ,4.944081,149.000000,73.000000,4.081203
geez rough start obama #debates ,21.203360,2683.000000,1087.000000,13.292751
celebrating ,0.487321,19.000000,12.000000,1.583333
front ,2.212923,14.000000,14.000000,1.000000
mitt romney just called ,25.270403,4104.000000,1394.000000,11.353647
obama ,11.059035,2148.000000,840.000000,2.557143
trickle ,2.392092,64.000000,49.000000,1.306122
government ,3.296603,111.000000,59.000000,1.881356
love ,2.242613,150.000000,94.000000,1.595745
obama continues ,11.257356,2153.000000,842.000000,5.057143
done ,2.300540,28.000000,21.000000,1.333333
years ,2.982254,74.000000,51.000000,1.450980
first question avoid ,7.450792,680.000000,315.000000,7.088664
change ,1.640505,21.000000,11.000000,1.909091
focus ,1.774823,16.000000,11.000000,1.454545
past ,1.010805,23.000000,13.000000,1.769231
whisper ,0.193838,1.000000,1.000000,1.000000
hen ,0.000000,1.000000,1.000000,1.000000
shake hands ,3.251347,85.000000,28.000000,6.071429
biofuel ,0.000000,2.000000,2.000000,1.000000
trickle ,2.392092,64.000000,49.000000,1.306122
economics ,0.846258,5.000000,4.000000,1.250000
#debates ,6.416638,435.000000,201.000000,2.164179
biofuel ,0.000000,2.000000,2.000000,1.000000
trickle ,2.392092,64.000000,49.000000,1.306122
someone tell ,3.126403,90.000000,48.000000,3.914286
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
gets lots ,2.022797,69.000000,31.000000,4.026667
hate ,1.277342,22.000000,11.000000,2.000000
wondering soo ,1.197989,9.000000,5.000000,3.750000
woman came ,3.983134,121.000000,57.000000,4.338889
baby ,1.434815,23.000000,9.000000,2.555556
arms ,1.025345,5.000000,4.000000,1.250000
tried ,0.491030,6.000000,3.000000,2.000000
look ,2.690811,93.000000,47.000000,1.978723
trickle ,2.392092,64.000000,49.000000,1.306122
government ,3.296603,111.000000,59.000000,1.881356
work ,2.381894,48.000000,34.000000,1.411765
mitt just ran ,12.248865,2162.000000,711.000000,7.868294
policy ,2.821092,72.000000,24.000000,3.000000
underlies ,0.000000,1.000000,1.000000,1.000000
economics ,0.846258,5.000000,4.000000,1.250000
head spinning ,1.969072,32.000000,11.000000,4.722222
presidential debates need ,9.278902,446.000000,200.000000,5.699051
aired like ,4.727564,323.000000,143.000000,4.260563
hunger games ,0.888892,16.000000,7.000000,4.400000
happy 20th anniversary barack michelle ,20.749188,1615.000000,605.000000,14.029591
love ,2.242613,150.000000,94.000000,1.595745
told ,1.240653,26.000000,15.000000,1.733333
happy anniversary ,9.951408,952.000000,383.000000,5.092370
even began ,3.525405,84.000000,36.000000,6.562500
speech ,3.562311,34.000000,18.000000,1.888889
lehrer mr ,2.860331,124.000000,63.000000,4.530189
president ,5.778207,1015.000000,439.000000,2.312073
please respond ,3.893373,120.000000,51.000000,4.442085
romney's remark ,4.912252,347.000000,98.000000,6.062500
trickle ,2.392092,64.000000,49.000000,1.306122
govt ,1.479081,24.000000,8.000000,3.000000
obama just repeats ,15.054182,2687.000000,1042.000000,7.232143
first answer ,5.756164,612.000000,266.000000,4.200209
watching ,3.002834,200.000000,128.000000,1.562500
open remarks ,1.876230,42.000000,20.000000,4.133333
first presidential debate ,12.810057,1441.000000,601.000000,7.415401
colonie ny ,0.000000,4.000000,2.000000,4.000000
#obama2012 #debatewatch ,5.296946,40.000000,23.000000,5.976190
woman ,3.146241,94.000000,45.000000,2.088889
support mitt romney ,20.803374,3567.000000,1195.000000,8.369123
finna take ,3.354226,72.000000,44.000000,3.627907
love ,2.242613,150.000000,94.000000,1.595745
#obama started ,2.531326,366.000000,161.000000,4.355449
wishing ,2.383204,65.000000,36.000000,1.805556
lady ,1.321687,80.000000,30.000000,2.666667
keep thinking ,3.141034,190.000000,70.000000,4.158730
badlipreading video ,0.664001,13.000000,7.000000,3.833333
