DocId,ProcessedTweet,OriginalTweet
4971,romney wants to foster #smallbiz responsible for million of the million total jobs created in the 1990s and 2000s #debates,Romney' wants to foster #smallbiz --  responsible for 9.8 million of the 15 million total jobs created in the 1990s and 2000s. #debates
4972,watching the #presidentialdebate lame i know but its that kinda stuff that i like,Watching the #PresidentialDebate lame I know but its that kinda stuff that I like.
4976,mitt romney asked why couldn't we open windows on airplanes tf y'all sure y'all want that to be the president,Mitt Romney asked why couldn't we open windows on airplanes ...TF? Y'all sure y'all want that to be the president
4978,obama is very sly in replacing subsidies with investments investing is what bain capital people do #debates,Obama is very sly in replacing subsidies with investments. Investing is what Bain Capital people do. #debates
4979,what you will see tonight obama beating around the bush romney getting straight to the point #answerthequestion #romneyryan2012,What you will see tonight: Obama beating around the bush.  Romney getting straight to the point. #answerthequestion #RomneyRyan2012
4980,why does mitt romney always look like a cat that just swallowed a canary #debate2012,Why does Mitt Romney always look like a cat that just swallowed a canary? #debate2012
4982,is it me or does mitt romney look tickled about something,Is it me or does Mitt Romney look tickled about something ?!
4986,watching the debate i can't wait to here what dumb shit mitt romney has to say tonight,Watching the debate. I can't wait to here what dumb shit Mitt Romney has to say tonight!
4988,helped the person looking for a job by buying them a plane ticket to china #debates,@AssAndElephant: @MittRomney helped the person looking for a job by buying them a plane ticket to China #debates
4989,fucking shut the fuck up mitt romney you fucking shit face,fucking shut the fuck up mitt romney you fucking shit face
4990,we don't have any money to invest in those things no more crazy taxes live within your means federal government #denverdebate,We don't have any money to invest in those things! No more crazy taxes! Live within your means --  federal government. #DenverDebate
4993,barack obama looking very presidential n visible power play on his firm upperarm grip on romney #presidentialdebate,Barack Obama looking very presidential n visible power play on his firm upperarm grip on Romney. #PRESIDENTIALDEBATE
4996,mitt romney be lookin sad like his girlfriend took his dog and his car and are driving away into the sunset,Mitt Romney be lookin sad like his girlfriend took his dog AND his car and are driving away into the sunset
4997,pres o has the smooth catdaddy walk tho romney is stiff rt damn romney obama are abt the same height #denverdebate,Pres. O has the smooth catdaddy walk --  tho. Romney is stiff. RT @AbovTheInfluinc: Damn --  Romney & Obama are abt the same height. #DenverDebate
4998,#romney got jokes he made that his chic aint as bad as kick rocks,#Romney got jokes --  he made that his chic aint as bad as @MichelleObama kick rocks
4999,everytime #obama says uhhhh i laugh cauz it reminds me of impression of him lol,Everytime #Obama says uhhhh I laugh cauz it reminds me of @JayPharoah impression of him lol
5001,remember how clinton made the recession all about individuals who are suffering neither of them are really doing that now #debates,Remember how Clinton made the '92 recession all about individuals who are suffering? Neither of them are really doing that now. #debates
5002,#denverdebate romney get to a balanced budget champion small business we should restore the vitality that got america working,#denverdebate Romney: ...get to a balanced budget --  champion small business. We should restore the vitality that got America working.
5006,mitt romney has rapist eyes what kind of country has a rapist lookin president c'mon y'all,Mitt Romney has rapist eyes. What kind of country has a rapist lookin president? C'mon y'all
5007,i'm sorry to say even for me but romney is winning in this round #presidentialdebate,I'm sorry to say (even for me) but Romney is winning in this round .... #presidentialdebate
5008,romney said he's not going to give tax breaks for the wealthy as part of his plan he flip flops in the first minute of the #debates,Romney said he's not going to give tax breaks for the wealthy as part of his plan. HE FLIP FLOPS IN THE FIRST MINUTE OF THE #DEBATES
5010,it's not about where we've been but where we are going possibly the most charismatic dude alive #obama,It's not about where we've been but where we are going. Possibly the most charismatic dude alive. #obama
5011,is my guy but romney had a much better introduction narrative as an attention getting device #debates,@BarackObama is my guy --  but Romney had a much better introduction. Narrative as an attention getting device. #debates
5012,if by small business you mean bain capital then yes #romney you know about small business,If by small business you mean Bain Capital --  then yes #Romney you know about small business
5013,mitt romney is a fucking idiot he just said he wasn't cutting taxes for the rich yes he is according to previous statements #flipflop,Mitt romney is a fucking idiot. He just said he wasn't cutting taxes for the rich.  Yes he is --  according to previous statements. #flipflop
5014,you can tell mitt romney came prepared he actually looks presidential and has stage presence tonight,You can tell Mitt Romney came prepared. He actually looks Presidential and has stage presence tonight.
5017,obama's thinking i can't believe i even have to stand on stage with this bimbo #presidentialdebate,Obama's thinking: I can't believe I even have to stand on stage with this bimbo #presidentialdebate
5018,mitt romney can't even think of a personal experience when he experienced financial struggle you don't relate,Mitt Romney can't even think of a personal experience when he experienced financial struggle. YOU DON'T RELATE.
5019,lol mitt romney lowering taxes on the rich and raising them on the poor,Lol Mitt Romney. Lowering taxes on the rich and raising them on the poor.
5023,obama lies within the first two minutes only million jobs not million housing is on a brink as the experts #debates,Obama lies within the first two minutes... only 4.3 Million jobs not 5 Million. Housing is on a brink --  as the experts. #debates
5024,he look like he lying old bastard rt i dont believe anything that comes out of mitt romney mouth,He look like he lying. Old bastard!!! RT @jeremiahKOEking: i dont BELIEVE anything that comes out of MITT ROMNEY mouth!
5025,the name mitt romney just sounds like it belongs to a douchebag,@Talia_CBrown: The name Mitt Romney just sounds like it belongs to a douchebag.
5027,#romneyryan2012 so what was the answer to the first question again i believe you we're just rambling #presidentialdebate2012,#RomneyRyan2012 so what was the answer to the first question again?! I believe you we're just rambling #PresidentialDebate2012
5031,don't get me wrong i think obama seems like i really cool guy but he's an ass of a president literally #politicalpuns,Don't get me wrong --  I think Obama seems like I really cool guy --  but he's an ass of a president. (Literally) #politicalpuns
5032,everything about mitt romney just screams fake that joke them hair plugs that polyester suit just everything,Everything about Mitt Romney just screams fake --  that joke --  them hair plugs --  that polyester suit. Just everything.
5035,he cant help jamaica rt we are tuned in for the #debate between president barack obama and mitt romney,He cant help jamaica RT @JamaicaObserver: We are tuned in for the #Debate between President Barack Obama and Mitt Romney.
5036,obama spiting that true shit lol mitt romney wrinkle balls having ass talking in circles,Obama Spiting that true shit lol Mitt Romney Wrinkle balls having ass talking in circles!!
5038,obama was a stoner and now hes the president so everyone who gives me shit for smoking can fuck off,Obama was a stoner and now hes the president... So everyone who gives me shit for smoking can fuck off
5041,oh my #obama starts by blaming the circumstances at the time of his election,Oh my --  #obama starts by blaming the circumstances at the time of his election.
5043,romney says we can't afford more years of obama i say we can't afford more years of globularist lies #deba,RT @FlatEarthToday: Romney says we can't afford 4 more years of Obama. I say we can't afford 2 -- 000 more years of globularist lies. #deba ...
5044,wind solar biofuels a lot more relevant energy independence answer from potus #debates,wind --  solar --  biofuels -- a lot more relevant energy independence answer from POTUS #debates
5046,mitt romney always has such a stupid look on his face,Mitt Romney always has such a stupid look on his face.
5051,i thought we were talking about jobshasn't this been longer than a minute #denverdebate,I thought we were talking about jobs....hasn't this been longer than a minute #DenverDebate
5053,if mitt romney wins the election american will turn into china the rich will hold all of the power,RT @tiredwbu: if mitt romney wins the election American will turn into china. the rich will hold all of the power.
5058,couldn't be edited down a little mustfollow twitter accounts for tonight's pres #debates ht,RT @alyssahertzig: 100? Couldn't be edited down a little? @ariannahuff: 100 must-follow Twitter accounts for tonight's pres #debates ht ...
5059,mitt romney looks and sounds like a soapy old man with a stick shoved up his butt,mitt romney looks and sounds like a soapy old man with a stick shoved up his butt
5061,mitt doesn't have anything to be afraid of unlike the president #debate #obama #romney,@ABFalecbaldwin Mitt doesn't have anything to be afraid of --  unlike the president.  #debate #obama #romney
5064,i'm going to apologize for the amount of posts about the debate that's going on #sorrynotsorry #romneyryan2012 #presidentialdebate,I'm going to apologize for the amount of posts about the debate that's going on.  #SorryNotSorry #RomneyRyan2012 #presidentialdebate
5066,#sidenote i think both mitt romney and president obama are very attractive distinguished looking meni now that doesn't count but lol,#SideNote I think both Mitt Romney and President Obama are very attractive --  distinguished looking men...I now that doesn't count --  BUT --  LOL!!
5068,mitt romney is just saying what america wanna hear stfu nigga,@DatDudeChicago: Mitt Romney is just saying what America wanna hear. STFU NIGGA
5069,mittens romney is bobby newport and bobby newport is mitt romney #parksandcoconutromney,Mittens Romney is Bobby Newport --  and Bobby Newport is Mitt Romney. #ParksandCOCONUTROMNEY
5071,so far the worst part of the #debates is the squiggly lines running at the bottom on the screen on,So far the worst part of the #debates is the squiggly lines running at the bottom on the screen on @CNN.
5075,all this presidential politics shit trending in my tl lbs i'm not that interested but #teamobama,All this Presidential Politics shit trending in my TL --  lbs --  I'm not that interested --  but #TeamObama <3
5076,look at mitt romney up there talking shit obama just looking at his ass like i won already bitch,LOOK AT MITT ROMNEY UP THERE TALKING SHIT. OBAMA JUST LOOKING AT HIS ASS LIKE I WON ALREADY BITCH.
5078,i'd elect mitt romney's hair for president if it wasn't on his head #debate,I'd elect Mitt Romney's hair for President if it wasn't on his head. #debate
5081,romneys visual cues while #obama is talking are making me want to punch a baby#debate2012,Romneys visual cues while #obama is talking are making me want to punch a baby.#debate2012
5082,trying to pay attention to the #denverdebate soaking in the cable amenity while i can,trying to pay attention to the #DenverDebate --  soaking in the cable amenity while I can
5085,can we discuss mitt romney's crusty ass weave for a sec,can we discuss mitt romney's crusty ass weave for a sec
5086,hate to say i don't think you have the best interest of the people in mind when raising employment #mitt does bain capital ring a bell,Hate to say --  I don't think you have the best interest of the people in mind when raising employment #mitt does bain capital ring a bell?
5088,financial aid is a must for my college dream and i i can't pull money out my crack like #somfs #obama2012,Financial Aid is a must for my college dream and I. I can't pull money out my crack like #somfs . #Obama2012
5089,how much did you spend building mosques in other countries barrack #tcot,How much did you spend building mosques in other countries Barrack? #tcot
5091,michelle obama just walked over to give ann romney a hug #presidentialdebate,RT @hot1079atl: Michelle Obama just walked over to give Ann Romney a hug. #PresidentialDebate
5092,#obama has great charisma you can give him that economic plan give to the least and hope it trickles up #doubtwouldwork,#Obama has great charisma. You can give him that. Economic plan: give to the least and hope it trickles up. #doubtwouldwork
5095,voters liz warren running away saying she professorlawyer why check out her pages on twitter #nutty #masen #teaparty #ma #boston #baystate,Voters Liz Warren running away saying she Professor/lawyer. why Check out her pages on twitter #nutty #masen #teaparty #ma #boston #BayState
5097,obama is looking out for the citizens romney just talking a good game #obamabiden2012 #obama #obama12,Obama is looking out for the citizens  --  Romney just talking a good game. #ObamaBiden2012 #OBAMA #Obama12
5099,tune in to watch the #firstpresidentialdebate tonight you can live stream at #romneyryan2012,Tune in to watch the #FirstPresidentialDebate tonight. You can live stream at http://t.co/A3o0PmaK ! #RomneyRyan2012
5100,wen obama becomes president i wonder if jeezy gone make my president is black part,wen Obama becomes president I wonder if jeezy gone make my president is black part 2
5101,mitt romney just has that face you want to punch over and over and over and over again,Mitt Romney just has that face you want to punch. Over and over and over and over again.
5102,i think i really don't need to see the #presidentialdebate i've got my mind made up already anyways #obama #4moreyears,I think I really don't need to see the #PresidentialDebate. I've got my mind made up already anyways. #Obama #4MoreYears!
5104,yes it is it's small business that adds jobs to america mitt #debates,Yes. it is. 'It's small business that adds jobs to america.' -Mitt #Debates
5105,hey shittwit government spending is lower under obama than bush google it #mockthevote #debates,@lizzwinstead: Hey Shittwit: Government spending is lower under Obama than Bush. Google it #MockTheVote #Debates
5115,put my middle finger up and say fuck a mitt romney,Put my middle finger up and say fuck a Mitt Romney
5117,president obama tapped romney on his arm repeatedly looking like he told em don't take this ss whoopin personally harlem nights vc,President Obama tapped Romney on his arm repeatedly looking like he told em --  don't take this *ss whoopin personally *Harlem Nights vc*
5118,lol he has tht look rt mitt romney looks like a pedophile,Lol he has tht look RT @ayecalifornia: Mitt Romney looks like a pedophile....
5120,dis debate jus started an already listening to his voice is urkin my nerves ugh shut up n step down #teamobama,Dis debate jus started an already listening to his voice is urkin my nerves ugh SHUT UP N STEP DOWN!!!!! #TeamOBAMA
5121,cnn on split screen nice move watching obamaromney listen oddly compelling #debates,CNN on split screen.  Nice move.  Watching Obama/Romney listen oddly compelling.  #debates @BBCNewsUS
5124,mitt romney prolly cursing obama in his head that fake ass smile,Mitt Romney prolly cursing @ obama in his head -- that fake ass smile.
5126,my god seconds in and i cannot stand listening to obama's voice its like nails on a chalkboard #denverdebate #goromney,my god 90 seconds in and i cannot stand listening to obama's voice its like nails on a chalkboard #DenverDebate  #GOROMNEY
5127,romney is already for in the joke department dude you always open with a good joke #denverdebate,Romney is already 0 for 1 in the joke department. Dude --  you always open with a good joke! #DenverDebate
5128,mitt romney can suckk aa niggahh dick orr sumthn bs'ing ass,Mitt Romney Can SUCKK AA NIGGAHH DICK ORR SUMTHN --  --  --  BS'Ing Ass
5129,i bet jim lehrer hates it when then call him jim #denverdebate #cnndebate,I bet Jim Lehrer hates it when then call him Jim. #denverdebate #cnndebate
5130,i have no idea what's being said in the #debates but more people on twitter seem to prefer mitt's tie,I have no idea what's being said in the #debates --  but more people on twitter seem to prefer Mitt's tie...
5143,anybody else doing the presidential #debates bingo it's my extra credit p,Anybody else doing the Presidential #Debates Bingo? It's my extra credit :P
5145,i know what it takes to get small business growing again #mittromney #pols405,@Erin_Byom: I know what it takes to get small business growing again #mittromney #pols405
5146,glad to hear the latin america nod that ball was dropped two administrations ago and it is time #denverdebate,Glad to hear the Latin America nod - that ball was dropped two administrations ago and it is time. #DenverDebate
5147,watching #denverdebate we've got jobs covered in our reading guide to and the #economy,Watching #DenverDebate? We've got jobs covered in our reading guide to @MittRomney --  @BarackObama and the #economy: http://t.co/Y1GazApj
5149,i know what it takes to get small businesses working and then shut down and sold off for profits mitt romney #debate,I know what it takes to get small businesses working and then shut down and sold off for profits. - Mitt Romney #debate
5150,excuse me while i rant mitt romney is the dumbest person known to humanity #thatisit,Excuse me while I rant. MITT ROMNEY IS THE DUMBEST PERSON KNOWN TO HUMANITY. #thatisit
5152,white accent white accent white accent oh did he say bidnesses black accent #denverdebate,White accent. White accent. White accent. OH --  did he say bidnesses?? Black accent. #DenverDebate
5153,romney look like he gone fuck this world up if he be president #presidentialdebate,Romney Look Like He Gone Fuck This World Up If He Be President #PresidentialDebate
5154,mitt romney goes on on about what he's going to do but he never says how he'll do it,Mitt Romney goes on & on about WHAT he's going to do. But he never says HOW he'll do it.
5156,let me be clear that it's almost time to play dbate bingo you ready #debates,RT @redeyechicago: Let me be clear that it's almost time to play DBATE BINGO. You ready? http://t.co/TAzcr2Qn #debates
5157,at the #debates obama needs to walk out holding bin laden's skull w a bloody stained tshirt say somebody,RT @WorkaholicBlake: At the #debates --  Obama needs to walk out holding Bin Laden's skull w/ a bloody stained t-shirt & say Somebody  ...
5158,the auto industry has come roaring back and housing has begun to risepresident obama,RT @BarackObama: The auto industry has come roaring back --  and housing has begun to rise.President Obama
5159,obama's talking like he hasn't been president for the last years if you want to do all this stuff why didn't you do any of it already,Obama's talking like he hasn't been President for the last 4 years. If you want to do all this stuff --  why didn't you do any of it already?
5161,is there anyone who ever remembers changing their mind from the paint on a sign john mayer #debates,Is there anyone who Ever remembers changing their mind from The paint on a sign? - John Mayer #debates
5162,mitt romney is really sexy and not to mention the better candidate #romney2012,Mitt Romney is really sexy and not to mention the better candidate. #Romney2012
5166,i just laughed out loud at mitt romney's jokei'm confused about what's happening right now,I just laughed out loud at Mitt Romney's joke...I'm confused about what's happening right now
5167,the audience isn't allowed to cheer or clap which means the people mitt romney bussed in will have to remain silent #debate2012,The audience isn't allowed to cheer or clap --  which means the people Mitt Romney bussed in will have to remain silent. #Debate2012
5168,i feel like president obama has one of those nice sounding morgan freeman voices,I feel like President Obama has one of those nice sounding Morgan Freeman voices.
5169,presidential debate woooohooooo #romney fullof shit he shaking and shit on tvstfu,@BarackObama Presidential debate 2012 woooohooooo #romney full.of shit he shaking and shit on tv..stfu
5177,do we believe mitt won't cut taxes on the rich does he keep his word is he the same one day to the next #debates,@BloombergView Do we believe Mitt won't cut taxes on the rich?  Does he keep his word?  Is he the same one day to the next? #debates
5178,will mitt still be latinocolored tonight or is he back to factory settings #denverdebate,RT @TUSK81: Will Mitt still be Latino-colored tonight --  or is he back to factory settings? #DenverDebate
5179,energy source of the future nanohydraulics look it up in my steampunk novella #debates,Energy source of the future: nano-hydraulics.  look it up in my steampunk novella. #Debates
5185,mitt romney has to answer every question with some sad story about a desperate single mother whom he helped,Mitt Romney has to answer every question with some sad story about a desperate single mother whom he helped.
5190,mitt romney really isn't a bad person he's just said certain things that have tarnished his image i think it's a,RT @OhNoItsJermaine: Mitt Romney really isn't a bad person. He's just said certain things that have tarnished his image. I think it's a  ...
5192,again how the fuck are we supposed to be energy independent what is race to the top how will we pay for these things #debates,Again --  how the fuck are we supposed to be energy independent?  What is Race to the Top?  How will we pay for these things?  #debates
5193,all this talk of trickling down makes me have to go to the bathroom already #debates,All this talk of trickling down makes me have to go to the bathroom already. #debates
5195,mitt romney knows what it takes to get small biz going move it to china #masen #mapoli #debate #debates,Mitt Romney knows what it takes to get small biz going:  Move it to China   #masen #mapoli #debate #debates
5197,i just want obama to succeed mitt romney is a prickkk,i just want obama to succeed --  mitt romney is a prickkk
5198,i can't wait for the shower of gold trickling down on me again #debates,I can't wait for the shower of gold trickling down on me again. #debates
5203,mitt romney know he used grey away on his hair with his year old ass,Mitt Romney know he used Grey Away on his hair with his 65 year old ass.
5204,aye i'm all grown up since then i aint scared no moe lol you watching this #presidentialdebate,@Jdot_Davis: @ETdash Aye --  I'm all grown up since then. I aint scared no moe lol. You watching this #PresidentialDebate ?
5205,mitt suggest he won't raise taxes for the middle class his plan tells a different story,Mitt suggest he won't raise taxes for the middle class - His plan tells a different story: http://t.co/S0UiICY4
5206,#presidentialdebate i cannot wait to see the lip dubs of the two candidates shaking hands bring it bitch obama #yolo romney,#PresidentialDebate I cannot wait to see the lip dubs of the two candidates shaking hands Bring it bitch  -Obama    #YOLO - Romney
5207,ok both are basically saying the same thing small biz energy independence etc #debates,Ok --   both are basically saying the same thing. Small biz --  energy independence. etc. #debates
5209,romney part plan energy independence crack down on china invest latin america best schools small biz #debates #shevotes,Romney: 5-part plan. Energy independence --  crack down on China --  invest Latin America --  best schools --  small biz #debates #shevotes
5210,they both sound exactly like their campaigns throw a curve ball #debates,They both sound exactly like their campaigns. Throw a curve ball #Debates
5211,ppl b dumb how tf u vote for sumone who rey take u bak to slavery days dumb bitches #teamobama,Ppl b dumb how tf u vote for sumone who rey take u bak to slavery days dumb bitches ...#teamObama
5212,mitt romney know he used grey away on his hair with his year old assi'm weak,RT @avianna__: Mitt Romney know he used Grey Away on his hair with his 65 year old ass....I'm weak
5213,i'm using taxes i might dont make it rt what's the word for libations #debates,I'm using taxes. I might dont make it. RT @WilGafney: What's the word for libations? #debates
5214,barry sounds a bit stiff in the tongue where as romney sounds more relaxed #denverdebate,RT @AbovTheInfluinc: Barry sounds a bit stiff in the tongue --  where as Romney sounds more relaxed. #DenverDebate
5217,i just want obama to call romney a bitchass nigga one time just one time please mr president,I just want Obama to call Romney a bitchass nigga one time. Just one time please Mr. President.
5219,can you help us yes but only if you work at chipotle and want to be famous for fifteen minutes #debates #election2012,Can you help us? Yes --  but only if you work at Chipotle and want to be famous for fifteen minutes #debates #election2012
5221,blah blah blah is what i hear from mitt romney's voice you don't have my vote,Blah blah blah is what I hear from Mitt Romney's voice. You don't have my vote.
5222,obama not as smooth talks about education in answer to question about jobs now he talks wind solar energy huh #debate ##denverdebate,Obama not as smooth --  talks about education in answer to question about jobs. Now he talks wind --  solar energy. huh? #debate ##DenverDebate
5223,goes to sit down on couch hears mitt romney talking gets up leabes,goes to sit down on couch hears mitt romney talking gets up leabes
5224,close the deficit by spending less #denverdebate i know hard to imagine a liberal not waste spending tax payer money,Close the deficit by spending less! #DenverDebate I know hard to imagine a liberal not waste spending tax payer money.
5225,what would mitt romney do if his daughter came home with a hood nigga,What would mitt romney do if his daughter came home with a hood nigga??
5226,romney's wealthy backers are bailing out via ha #mitt the #worstrepublicanever via #ricksantorum agreed,Romney's Wealthy Backers Are Bailing Out: http://t.co/rcBuGv6g via @youtube  Ha. #mitt: the #WorstRepublicanEver --  via #RickSantorum. Agreed!
5229,in middle school i used to smirk really hard while pretending to take notes so yeah i guess i would make a great president #debates,In middle school --  I used to smirk really hard while pretending to take notes --  so yeah --  I guess I WOULD make a great president. #debates
5230,if mitt romney wins the election i'm moving to north korea,if mitt romney wins the election I'm moving to north korea
5233,don't tell me what you're going to do tell me how you're going to do it #debates,Don't tell me what you're going to do. Tell me HOW you're going to do it. #debates
5234,obama better be the president again because i have a feeling that romney's not gonna be a rusher,Obama better be the president again because I have a feeling that Romney's not gonna be a Rusher.
5236,pause my nigga obeezy about to get in this bitch nigga mitt romney ass,Pause @100_isAll_iKnow: My nigga Obeezy about to get in this bitch nigga Mitt Romney ass !
5238,president obama is going to talk specifics mitt romney thinks obama's specifics are just the right height #debates,President Obama is going to talk specifics.  Mitt Romney thinks Obama's specifics are just the right height. #debates
5239,y'all didn't hear mitt romney slip the yes we can in his speech,Y'all didn't hear Mitt Romney slip the Yes We Can in his speech
5241,how are you helping america by outsourcing jobs to latin america #romney,How are you helping America by outsourcing jobs to Latin America? #romney
5242,tune in the debate is on can't wait for mitt romney to choke,RT @AfricaMstWakeUp: Tune in --  the debate is on. Can't wait for Mitt Romney to choke!
5244,#debates obama says let's invest in education and training want to hear more on this topic #education,#debates Obama says let's invest in education and training - want to hear more on this topic #education
5245,call me ignorant white trash call me racist call me anything i don't like obama not cause he's black just cause he sucks as president,Call me ignorant white trash --  call me racist --  call me anything.. I don't like Obama. Not cause he's black --  just cause he sucks as president.
5247,dog just threw up when romney started speaking think its a sign #obama2012,Dog just threw up when Romney started speaking --  think its a sign. #Obama2012
5249,props to obama for not bashing romney but also proving him wrong #iloveyouobama #presidentialdebate,props to obama for not bashing romney but also proving him wrong. #iloveyouobama #presidentialdebate
5257,mitt romney we can help but it's going to take a different path #2012romneyryan,Mitt Romney: We can help but it's going to take a different path. #2012RomneyRyan
5261,gotdammnnn mitt romney is sexyand obama's head is abnormally large thats like all i can focus on,gotdammnnn Mitt Romney is sexy...and Obama's head is abnormally large --  thats like all i can focus on..
5264,they hold the sweat off his face rt those eyebrows on romney are furrowing he needs a trim #debates,They hold the sweat off his face. RT @AntheaButler: Those eyebrows on Romney are furrowing. He needs a trim #debates
5266,we cannot take more years of your economic plan mr president #romneyryan2012,We cannot take 4 more years of your economic plan mr president #romneyryan2012
5269,mitt romney makes me laugh cuz i cant take him seriously lol,Mitt Romney makes me laugh cuz i cant take him seriously lol
5270,mitt romney's hair looking extra sleek at the debate tonight must be using a formula #debate2012,Mitt Romney's hair looking extra sleek at the debate tonight.  Must be using a 47% formula. #Debate2012
5271,yeah his eyes watering he continues to blink his ass extra nervous #teamobama,Yeah his eyes watering he continues to blink --  his ass extra nervous #TeamObama!!!!
5276,romney i'm buying the mlb team that wins the world series because i have a shit ton of money #debates,Romney: I'm buying the MLB team that wins the World Series because I have a shit ton of money. #Debates
5277,rebuild america are we supposed to burn it down first that seems to be obama's plan #romneyryan2012,Rebuild America? Are we supposed to burn it down first? That seems to be Obama's plan. #RomneyRyan2012
5279,president barack obama should steal a movie quote from the great white hype my blackness will beat him #debate2012,President Barack Obama should steal a movie quote from The Great White Hype: My blackness will beat him. #debate2012
5280,mitt romney just said our schools were far from gooddid he just say we were stupid,@ColorTheEra Mitt Romney just said our schools were far from good....did he just say we were stupid?
5281,i don't know much about politics honestly but i do like romney #republican,I don't know much about politics honestly but I do like Romney #republican
5282,if you vote for mitt romneyyou are a motherfucking dumbass that's it there's no way around it,If you vote for Mitt Romney..You. Are. A. Motherfucking. Dumbass. That's it. There's no way around it.
5283,romney was raised with money he doesn't understand that us normal people can't just shit money out of our butthole for college #obama,Romney was raised with money. He doesn't understand that us normal people can't just shit money out of our butthole for college. #OBAMA
5284,i would absolutely hook up with mitt romney like look at that handsome man that's america,I would absolutely hook up with Mitt Romney --  like look at that handsome man. THAT'S AMERICA
5285,ik obama wasnt that great but if mitt romney wins the election im moving to ireland okok,ik obama wasnt that great but if mitt romney wins the election im moving to ireland okok
5286,mitt romney your 5steps plan is brilliant how are you planning to execute each step that is the question obama is very specific #debates,Mitt Romney your 5steps plan is brilliant. HOW are you planning to execute each step? That is the question. Obama is very specific. #Debates
5287,it's always weird when community college comes out of a president's mouth #debates,It's always weird when community college comes out of a president's mouth. #debates
5288,obviously #romney looks soooo stressed dude ain't even president yet and he looking like a drowning fish ah,Obviously #Romney looks soooo stressed! Dude ain't even President yet and he looking like a drowning fish ah!
5291,obama is da only president dha ever made me sit down listen to every single word he says,obama is da ONLY president dha EVER made me sit down & listen to every single word he says !
5292,i have never seen the most disrepectful ppl in my life when it come down to obama being the president come on,RT @iBALL_KG21: I have never seen the most disrepectful ppl in my life when it come down to Obama being the President ! Come on
5294,mitt romney looks like he could be the manager of wendy's or chikfila,mitt romney looks like he could be the manager of wendy's or chik-fil-a
5295,we dont need more programs that's more government more spending that doesnt help fiscal situation #debates #johnson2012 #garyjohnson,We dont need more programs. That's more government. More spending. That doesnt help fiscal situation. #debates #johnson2012 #garyjohnson
5297,honestly i dont think half of yah truely know why you dont like romney your being a follower just sayin #obama,Honestly i dont think half of yah truely know why you dont like romney. Your being a follower. Just sayin --  #Obama
5300,romney i know what it takes to get small biz going again #debates,Romney: I know what it takes to get small biz going again. #Debates
5301,mitt romney don't know shit about #thestruggle and he doesn't give a fuck about us middle class people,Mitt romney don't know shit about #TheStruggle and he doesn't give a fuck about us middle class people
5303,i hope everyone is planning on tuning into the presidential debates in about 14mins #obama12 #presidentialdebate,RT @NaturalGem23: I hope EVERYONE is planning on tuning into the Presidential Debates in about 14mins!!!! #Obama12 #PresidentialDebate
5304,this debate has already eclipsed rnc and michelle obama's dnc speech in terms of tweets per minute #debates,This debate has already eclipsed RNC and Michelle Obama's DNC speech in terms of tweets per minute #debates
5305,i feel like mitt romney is the kind of guy who resends text if you don't reply,I Feel Like Mitt Romney Is The Kind Of Guy Who Resends Text If You Don't Reply.
5306,obama is actually saying things romney is just stating obvious stupid shit #debates,Obama is actually saying things. Romney is just stating obvious stupid shit. #debates
5308,all i hear is blah blah blah coming from mitt romney,All I hear is blah blah blah coming from Mitt Romney-.-
5309,and with that mitt romney has provided more answers than obama has in four years,And with that --  Mitt Romney has provided more answers than Obama has in four years
5310,obama looking at mitt romney like look at this cracker lol,Obama looking at mitt Romney like look at this cracker lol
5311,did this man just repeat everything president obama just said but skewedoh my this is about to be interesting #debates,Did this man just repeat everything President Obama just said... but skewed...Oh my this is about to be INTERESTING! #Debates
5312,when romney talk all he meaning is fuck the poor fuck the middle class if u aint rich fuk ya #presidentialdebate,When romney talk all he meaning is fuck the poor fuck the middle class if u aint rich fuk ya #PresidentialDebate
5313,why do people hate on obama so much our government was already messed up before he even became president,Why do people hate on Obama so much? Our government was already messed up before he even became president
5314,#ibadan rt mitt romney is not a bad guy if we think aboutlmaooo,@LordV_234: #Ibadan RT @TayoMarciano: Mitt Romney is not a bad guy if we think about.Lmaooo
5315,mitt romney is such a jackass he truly believes women in particular are helpless,Mitt Romney is such a jackass. He truly believes women in particular are helpless.
5317,just tell me i can't stand the suspense what is the answer to jobs mittbot #debates,Just tell me!!  I can't stand the suspense.  What is the answer to jobs Mittbot.  #debates
5319,why do i get the feeling that everything obama says is uneducated rehearsed or a lie hmm probs bc it is #romneyryan2012,Why do I get the feeling that everything Obama says is uneducated --  rehearsed --  or a lie? Hmm probs bc it is. #RomneyRyan2012
5320,mitt romney a bitch nigga that's that shit i don't likeeeeeee,Mitt Romney a bitch nigga  --  that's that shit I don't likeeeeeee!
5321,of the room can't hear the frequency mitt romney is speaking in #debate2012,47% of the room can't hear the frequency Mitt Romney is speaking in. #debate2012
5325,mitt romney is a dumb ass wit his dumb ass grey sideburns,Mitt Romney is a dumb ass. Wit his dumb ass grey sideburns
5326,lmfao yes rt but before the debate even kicks off i just wanna say fuck mitt romney,LMFAO YES! RT @NikkaSoCrazy_: But before the debate even kicks off --  I just wanna say................... Fuck Mitt Romney.
5329,obama said that they agree on something i suppose that's true #debates,Obama said that they agree on something. I suppose that's true? #debates
