text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 NObama. #debate2012 #Romney ,3,253662762251743232,10,04,10,08,0,1,0,2012-10-04 10:08:10
 Invest in education to create Jobs #obama #debate2012 ,0,253662685416275968,10,04,10,07,0,0,0,2012-10-04 10:07:51
 scholarship -- loans  -- fasfa ..they matter ! #TeamObama ...well i guess for students. but it still matters ,0,253663436096012288,10,04,10,10,0,0,0,2012-10-04 10:10:50
 What do you think of President Obama's first response? #watchtherace #debate ,1,253662497654050816,10,04,10,07,0,1,0,2012-10-04 10:07:06
 Romney's smirk when Obama takes stabs at his policies is priceless. #PresidentialDebate ,0,253663662563291136,10,04,10,11,0,0,0,2012-10-04 10:11:44
 RT @amanda_svetlana: Ann Romney is an alien that is actually Mitt Romney #DenverDebate ,0,253662559863980032,10,04,10,07,0,0,0,2012-10-04 10:07:21
 #Kennedi is all into this debate lol kennedi is #TeamOBAMA ,0,253663419490762752,10,04,10,10,0,0,0,2012-10-04 10:10:46
 Mitt Romney says he's not going to cut taxes for the rich. Um... #TWIB2012 #Debates ,5,253662708174573568,10,04,10,07,0,1,0,2012-10-04 10:07:57
 Watchin dis #Debate #TeamObama ,0,253662492734140417,10,04,10,07,0,0,0,2012-10-04 10:07:05
 #debates  #2012debate #Romney #getobamaout ,0,253663724500566016,10,04,10,11,0,0,0,2012-10-04 10:11:59
 RT @QueenOf_Nymphoo: Barack Obama Fa President >>>>>>>>>> ,0,253663008256049152,10,04,10,09,1,0,253661494582067200,2012-10-04 10:09:08
 Playoff night in the political world- Let's go Obama! And a drinking game to top it off. @LiamDaly3 #presidentialdebate http://t.co/05NyRHLt ,1,253663408585584640,10,04,10,10,0,1,0,2012-10-04 10:10:44
 Keep tuition low?! How will all these teachers get paid?? Jobs? #DenverDebate ,0,253663415179022336,10,04,10,10,0,0,0,2012-10-04 10:10:45
 Every time i see Romney i want to punch him in the throat #OBAMA2012 ,0,253662824121909248,10,04,10,08,0,0,0,2012-10-04 10:08:24
 How in the world does this audience stay quiet? I don't have that kind of self control #DebateWatch #debate2012 #obama2012 ,0,253662417215696896,10,04,10,06,0,0,0,2012-10-04 10:06:47
 I just love NUMBERING things! #RomneyRyan2012 #debates2012 ,4,253662996478455808,10,04,10,09,0,1,0,2012-10-04 10:09:05
 Ugggh Romney make my balls itch,0,253662962575888384,10,04,10,08,0,0,0,2012-10-04 10:08:57
 Mitt Romney rehearsed this in the mirror. WE CAN TELL --  MITT!!! #PresidentialDebate2012 ,1,253662884842852352,10,04,10,08,0,1,0,2012-10-04 10:08:39
 "We can help --  but it's going to take a different path. I know what it takes to get small business going again." - Mitt Romney #debate ,0,253662997950644224,10,04,10,09,0,1,0,2012-10-04 10:09:06
 our DC Bureau team is ready! RT“@NikolenDC: The #DenverDebate is just getting started. #letsgo” ,0,253662258159296513,10,04,10,06,0,0,0,2012-10-04 10:06:09
 RT @_AshLanise: Debate time! #Obama2012 ,2,253663121162518528,10,04,10,09,1,0,253661955414441984,2012-10-04 10:09:35
 #Obama2012 #Debate2012  http://t.co/W7rOgau4 ,0,253663277056393216,10,04,10,10,0,0,0,2012-10-04 10:10:12
 Obama trying to make Mitt Romney look good --  but beat him at the same time. All Mitt Romney keep doing is talking shit. ,2,253663261566832642,10,04,10,10,0,1,0,2012-10-04 10:10:09
 "Cut-down on China if and when they cheat" -Mitt Romney Bwhahaahah --  bc we haven't seen that yet; smh. ,0,253662975494352896,10,04,10,09,0,0,0,2012-10-04 10:09:00
 @deadlee2213  YOOO PAPO TOLD YOU NOT TO EAT ALL THOSE #BostonBakedBeans BEFORE DA DEBATE -- EVEN THOUGH YOUR HOMBRE #MITT #MADE THOSE!! LOL ,0,253663201420517377,10,04,10,09,0,0,0,2012-10-04 10:09:54
 #Obama2012  Obama nation ,1,253663371189166080,10,04,10,10,0,1,0,2012-10-04 10:10:35
 There are NO gains in education. #debates ,0,253663302486470656,10,04,10,10,0,0,0,2012-10-04 10:10:18
 RT @AndreGreen7: #OBAMA ALREADY GOT MY VOTE ,1,253663398095638528,10,04,10,10,1,0,253647808580681729,2012-10-04 10:10:41
 President Obama is such a cute husband aww ,3,253662847148621824,10,04,10,08,1,0,253662194259079169,2012-10-04 10:08:30
 Watching the debate! #debates ,0,253662245257613313,10,04,10,06,0,0,0,2012-10-04 10:06:06
 Mitt Romney trying hard to be a "real" "human being" and "congratulate" Obama on his "Anniversary" (whatever those words mean). #debates ,0,253663163915055104,10,04,10,09,0,0,0,2012-10-04 10:09:45
 Romney-1 Obama-0 #presidentialdebate ,0,253663216587124737,10,04,10,09,0,1,0,2012-10-04 10:09:58
 stfuuu Mitt Romney . #PresidentialDebate ,0,253662908330950657,10,04,10,08,0,0,0,2012-10-04 10:08:44
 #Obama2012 ,1,253662857198194690,10,04,10,08,0,1,0,2012-10-04 10:08:32
 Do yall see how my president walked out on stage like a boss??? Obama is smooth! ,1,253662411985412097,10,04,10,06,1,0,253661852909846528,2012-10-04 10:06:46
 We need a NEW economic plan @MittRomney He goes on to list his five-point plan. GREAT opening #debates ,0,253662975460790272,10,04,10,09,0,0,0,2012-10-04 10:09:00
 Both Romney and Obama framing education as an economic issue. #debates ,17,253662850940301312,10,04,10,08,0,1,0,2012-10-04 10:08:31
 Debate time #MittRomney ,2,253662218929987585,10,04,10,06,0,1,0,2012-10-04 10:06:00
 Mitt Romney was born into money what does he know about the middle or poor class ,0,253663352436449281,10,04,10,10,0,0,0,2012-10-04 10:10:30
 Mitt Romney just talked about my mom in the debate... #Crazy ,0,253663352436449282,10,04,10,10,0,0,0,2012-10-04 10:10:30
 #Republican ,0,253663105341616128,10,04,10,09,0,1,0,2012-10-04 10:09:31
 Lets go Obama #2termz #presidentialdebate #nbcpolitics ,1,253663207963643905,10,04,10,09,0,1,0,2012-10-04 10:09:56
 #Obama says we need to invest in #education. #debate #DenverDebate ,0,253662253814018051,10,04,10,06,0,0,0,2012-10-04 10:06:08
 I swear! #Romney is such a fucking dick! ,0,253662857315622912,10,04,10,08,0,0,0,2012-10-04 10:08:32
 “@TiaraSoBoojie #NowWatching 2012 Presidential Debate :)!! #Obama” ,0,253663271830315010,10,04,10,10,0,0,0,2012-10-04 10:10:11
 About That Time. #Obama. http://t.co/rCyzAbuN ,0,253663146835857411,10,04,10,09,0,0,0,2012-10-04 10:09:41
 I'm watching the #debates --  RT if you are too: http://t.co/H0Qj17fZ ,6,253663284241264640,10,04,10,10,0,1,0,2012-10-04 10:10:14
 “@ItsNateCollins: Can I just shoot Mitt Romney already ?” Smh ill delete that tweet if I was u lol like real shit ,1,253663330961612801,10,04,10,10,0,1,0,2012-10-04 10:10:25
 #Obama ,2,253662894481342466,10,04,10,08,0,1,0,2012-10-04 10:08:41
 How the hell u gone do that when u tryna take away financial aid man Gtfoh #presidentialdebate ,0,253663049997746178,10,04,10,09,0,0,0,2012-10-04 10:09:18
 #OBAMA IS THE BOSS ,0,253663113948323842,10,04,10,09,0,0,0,2012-10-04 10:09:33
 Oh look --  Mitt Romney answers his question! ,0,253662924546113536,10,04,10,08,0,0,0,2012-10-04 10:08:48
 I don't give a shiz about politics bs like da but I love watching debates! #TeamObama I support doe!!! ,0,253663117769330688,10,04,10,09,0,0,0,2012-10-04 10:09:34
 wow - huge pivot from Obama on the first question #DenverDebate ,0,253663151554449411,10,04,10,09,0,0,0,2012-10-04 10:09:42
 Obama: I think we've got to invest in education. We've heard that somewhere before. #debates ,0,253662253306507264,10,04,10,06,0,0,0,2012-10-04 10:06:08
 RT @TeamBarackObama: New NBC/WSJ/Telemundo Poll: Pres Obama leads Romney by 50 points with Latinos  http://t.co/feddixUj #obama2012 ,17,253663389602160641,10,04,10,10,1,0,253529656391782402,2012-10-04 10:10:39
 President Obama is handsome. for his age --  he has this natural glow to him... ,7,253662751833088000,10,04,10,08,1,0,253662083248439297,2012-10-04 10:08:07
 Romney doesn't have the speaking abilities of President Obama. ,0,253662920574107649,10,04,10,08,0,0,0,2012-10-04 10:08:47
 And that's why mitt Romney should be president my friends ,0,253663054867345408,10,04,10,09,0,0,0,2012-10-04 10:09:19
 #Obama game out strong already ,0,253662249485488128,10,04,10,06,0,0,0,2012-10-04 10:06:07
 RT @CBSThisMorning: LIVE NOW: The first 2012 Presidential debate from Denver --  CO. WATCH: http://t.co/hiiEDdHc  and on CBS stations #debates ,4,253662945416978433,10,04,10,08,1,0,253660635945107456,2012-10-04 10:08:53
 #Currently watching the first presidential debate #debates ,0,253663013050126336,10,04,10,09,0,0,0,2012-10-04 10:09:09
 Starting off right! Keep it up Romney! #RomneyRyan2012 ,0,253663350171525120,10,04,10,10,0,1,0,2012-10-04 10:10:30
 Agreed. RT @HighPriestQue: Mitt Romney looks like somebody who wants to fire me ,0,253662836381843457,10,04,10,08,0,0,0,2012-10-04 10:08:27
 Romney- China! I smell another war with Romney. #Debates. ,0,253663092406362113,10,04,10,09,0,0,0,2012-10-04 10:09:28
 RT @_MyHeartRene: #Obama!! ,1,253663288834002944,10,04,10,10,1,0,253661846958112770,2012-10-04 10:10:15
 #Obama ,1,253662244498440193,10,04,10,06,1,0,253662159865794561,2012-10-04 10:06:06
 watching the presidential debate....#Obama ,0,253663146785529856,10,04,10,09,0,0,0,2012-10-04 10:09:41
 I have been waiting forever for this debate #Obama2012 ,0,253662836365070336,10,04,10,08,0,0,0,2012-10-04 10:08:27
 #TeamObama ,1,253662271518162946,10,04,10,06,0,1,0,2012-10-04 10:06:13
 FUCK YOU ROMENY #OBAMA2012 ,3,253662236353101825,10,04,10,06,1,0,253661744453517312,2012-10-04 10:06:04
 Romneyyyyyyyy,4,253663065705414658,10,04,10,09,0,1,0,2012-10-04 10:09:22
 mitt romney looks like a bobble head ,1,253662862134874112,10,04,10,08,0,1,0,2012-10-04 10:08:33
 Im not finna watch the debate i already know who im voting for #obama ,0,253663608410619904,10,04,10,11,0,0,0,2012-10-04 10:11:31
 Dear President Obama: You're president. We can't "double down" on Romney's policies. ,0,253662506185285632,10,04,10,07,0,1,0,2012-10-04 10:07:08
 Barack Obama wants to forget the past because then he'd have to answer for his failures. #tcot #debate2012 ,1,253662823622774786,10,04,10,08,0,1,0,2012-10-04 10:08:24
 Alternative energy owned by #obama's bundles. ,0,253663461366714368,10,04,10,10,0,0,0,2012-10-04 10:10:56
 Mitt Romney just looks untrustworthy. ,7,253662294750420993,10,04,10,06,0,1,0,2012-10-04 10:06:18
 Mitt Romney is looking down --  playing Angry Birds & shit.. ,1,253663507021709312,10,04,10,11,0,1,0,2012-10-04 10:11:07
 #teamobama ,0,253662398777540608,10,04,10,06,0,0,0,2012-10-04 10:06:43
 I like numbers ¯\_(ツ)_/¯ #debates ,0,253663520464465920,10,04,10,11,0,0,0,2012-10-04 10:11:10
 Mitt Romney is a major douchebag #Obama #alldayeveryday ,0,253662480415481856,10,04,10,07,0,0,0,2012-10-04 10:07:02
 #TeamObama tune in to the #PresidentialDebate ,0,253662568546181120,10,04,10,07,0,0,0,2012-10-04 10:07:23
 I'm Screaming FUCK Mitt Romney!!! ,3,253662629824962562,10,04,10,07,0,1,0,2012-10-04 10:07:38
 s/o to everyone watching the #PresidentialDebate! #getinformed ,0,253663625573715968,10,04,10,11,0,0,0,2012-10-04 10:11:35
 everybody on my TL  is #TeamObama ! #lehhgooo ,0,253663541398228992,10,04,10,11,0,0,0,2012-10-04 10:11:15
 Obama Know Damn Well He Did Not Want To Shake Mitt Romney Hand ,5,253662307144585216,10,04,10,06,0,1,0,2012-10-04 10:06:21
 Watching the debates in the Twitter commons- @CNN on one screen --  http://t.co/Bw2fc668 on the other! http://t.co/Tnk932Nd ,0,253663497148321792,10,04,10,11,0,0,0,2012-10-04 10:11:05
 Oh.. it only took 11 min for Obama to use "Bush" in a sentance. #Debates ,5,253663529494790145,10,04,10,11,0,1,0,2012-10-04 10:11:12
 #Obama #Obama #Obama #Obama #Obama #iloveblackpeople ,0,253662471045402624,10,04,10,07,1,0,253661404261937152,2012-10-04 10:07:00
 Tender? Interesting choice of words. #debates ,0,253662517581209601,10,04,10,07,0,0,0,2012-10-04 10:07:11
 Mitt Romney is a liar man!!! He looks like Satan!!! JMT.   AND HE CAN HELP WITH HOMES BUT WON'T CUZ DA BITCH DON'T WANNA C DA MIDDLE CLASS ,0,253662777833558017,10,04,10,08,0,0,0,2012-10-04 10:08:13
 Two fake handshakes and two fake smiles #thedebate#obama2012 ,0,253662349536411649,10,04,10,06,0,0,0,2012-10-04 10:06:31
 Go Obama! #debates ,0,253662471351590912,10,04,10,07,0,0,0,2012-10-04 10:07:00
 #Obama ,0,253663448922210304,10,04,10,10,0,0,0,2012-10-04 10:10:53
 Presidential debate,0,253662358126346240,10,04,10,06,0,1,0,2012-10-04 10:06:33
 Mitt Romney <<<<<< ,1,253662565366890497,10,04,10,07,0,1,0,2012-10-04 10:07:23
 MITT bullshits right out of the gate #Debates ,1,253662626394025984,10,04,10,07,0,1,0,2012-10-04 10:07:37
 #Obama fo yo momma doe ,0,253662803028742145,10,04,10,08,0,0,0,2012-10-04 10:08:19
 "@Slim_Thuggaa: #nw the debate . obama vs. romney . #OBAMA2012 !!" ,0,253662392469311489,10,04,10,06,0,0,0,2012-10-04 10:06:41
 Mitt Romney wants to talk Domestic Issues but he just brought China correction he wants to talk foreign issues #PresidentialDebate ,0,253663704556642304,10,04,10,11,0,0,0,2012-10-04 10:11:54
 Look at the flag pens. How cute. #Debates ,0,253663461316386816,10,04,10,10,0,0,0,2012-10-04 10:10:56
 President Obama Smart As Hell #PresidentialDebate ,0,253663529071165440,10,04,10,11,0,0,0,2012-10-04 10:11:12
 That is right Gov. Romney --  small businesses are where it is at! #smallgovernment #CNNDebate #RomneyRyan2012 ,0,253663415137091584,10,04,10,10,0,0,0,2012-10-04 10:10:45
 It's small business that creates jobs in America #romney #ncgop ,0,253663406954008576,10,04,10,10,0,0,0,2012-10-04 10:10:43
 RT @Darnell504boy: #TeamObama ,0,253662505203818497,10,04,10,07,0,0,0,2012-10-04 10:07:08
 You can almost hear the clicks and whistles coming from Mitt's head as he processes "human emotion being expressed." #denverdebate ,0,253662412711026688,10,04,10,06,0,0,0,2012-10-04 10:06:46
 On a personal level I hate mitt Romney and his attitude and tone and him ,1,253662671692521472,10,04,10,07,0,1,0,2012-10-04 10:07:48
 Who is watching the debate? @BarackObama #Forward2012 #Obama2012 I've got your back. ,0,253662497205260288,10,04,10,07,0,0,0,2012-10-04 10:07:06
 President Obama @BarackObama begins the nite wishing his wife of 20 yrs @MichelleObama Happy Anniversary. #FamilyFirst ,0,253662417630924800,10,04,10,06,0,0,0,2012-10-04 10:06:47
 Key terms of 2012 presidential election: 47% & economic patriotism http://t.co/g1p3z9EO #debates ,0,253662643590676481,10,04,10,07,0,0,0,2012-10-04 10:07:41
 The start of this debate has already topped the RNC and @MichelleObama's DNC speech in terms of Tweets per minute. #debates via @gov ,2,253662418746609666,10,04,10,06,0,1,0,2012-10-04 10:06:48
 #teamObama ,0,253662690378149888,10,04,10,07,0,0,0,2012-10-04 10:07:52
 Watchin the Presidental Debate ! #TeamObama ,0,253662580755808257,10,04,10,07,0,0,0,2012-10-04 10:07:26
 Yessss! Please lower this tuition ! ,0,253663386087337984,10,04,10,10,0,0,0,2012-10-04 10:10:38
 I physically can't look at Mitt Romney because I get fucking nauseous ,0,253663419939565568,10,04,10,10,0,0,0,2012-10-04 10:10:46
 #Obama throwing light jabs --  Romney eating them. ,0,253663671245492224,10,04,10,11,0,0,0,2012-10-04 10:11:46
 Presidential Debate 2012...Let's Go President Obama! http://t.co/nsE1vMqM ,0,253662501839974400,10,04,10,07,0,1,0,2012-10-04 10:07:07
 Time to see what these people have to offer to our country! #PresidentialDebate ,0,253662462845521920,10,04,10,06,0,0,0,2012-10-04 10:06:58
 #Obama2012 ,0,253662547595628544,10,04,10,07,0,0,0,2012-10-04 10:07:18
 Mitt Romney is awkward... The end #preaidentialdebate @tkachapredator ,0,253662828324614144,10,04,10,08,0,0,0,2012-10-04 10:08:25
 #debates did @BarackObama tell Romney: I must break you: during that handshake? ,0,253662433611227137,10,04,10,06,0,0,0,2012-10-04 10:06:51
 RT @Zafka31: To everyone watching the Presidential debate tonight you are an idiot. The illuminati has picked #Obama we have no control ,0,253662240434171907,10,04,10,06,1,0,253659504657457152,2012-10-04 10:06:05
 Both these guys are master debaters. #DenverDebate #TweetsIMade4YearsAgo ,0,253663545626071041,10,04,10,11,0,0,0,2012-10-04 10:11:16
 I think you guys both suck #PresidentialDebate ,1,253663484330512384,10,04,10,11,0,1,0,2012-10-04 10:11:02
 Omg i cant sand obama like im not gonna have a decent job if hes president again. You'd have to be a complete idiot to re-elect him. ,1,253662483796074496,10,04,10,07,0,1,0,2012-10-04 10:07:03
 RT @michellemalkin: Jim Lehrer: No cheers --  applause --  boos --  or hisses from audience. Awww: No #wheresyodollah hollas either?! #DenverDebate ,51,253662685055549440,10,04,10,07,1,0,253661712467771393,2012-10-04 10:07:51
 RT @Tommy_K24: #Romney ,4,253663246421204992,10,04,10,10,1,0,253660179621617664,2012-10-04 10:10:05
 RT @ichadlowe: First #debate question - Gov Romney --  what kind of name is "Mitt"? ,28,253663578308087808,10,04,10,11,1,0,253650341134999552,2012-10-04 10:11:24
 I can tell Romney is a veteran note taker #debates ,0,253663436528029696,10,04,10,10,0,0,0,2012-10-04 10:10:50
 #presidentialdebate ,0,253662681821761536,10,04,10,07,0,0,0,2012-10-04 10:07:50
 I think the people asking the Romneys for "help" just wanted them to write out a fat check. #denverdebate ,0,253662726784696321,10,04,10,08,0,0,0,2012-10-04 10:08:01
 Watchin the debates! #mittromney ,0,253663721820418049,10,04,10,11,0,0,0,2012-10-04 10:11:58
 Just let them arm-wrestle and get it over with. #Debates ,0,253663625489817602,10,04,10,11,0,0,0,2012-10-04 10:11:35
 #Debate2012 I hope ur watching!! #TeamObama ,0,253662718920388609,10,04,10,07,0,0,0,2012-10-04 10:07:59
 #Obama unsurprisingly goes with a blue tie and purple lips. #debate #obama2012 #romney2012 ,0,253662396105760768,10,04,10,06,0,0,0,2012-10-04 10:06:42
 Debate #obama ,0,253662303931731968,10,04,10,06,0,0,0,2012-10-04 10:06:20
 #RomneyRyan2012 ,0,253663499530674176,10,04,10,11,0,0,0,2012-10-04 10:11:05
 You are like five Obama is not better than mitt Romney just cause he's black GOD UR SO STUPID AND POLITICS SUCK SO SHUTUP ,1,253663622327312385,10,04,10,11,0,1,0,2012-10-04 10:11:35
 i wanna punch that fuckin smirk right off mitt romney's face ,0,253663717508669440,10,04,10,11,0,0,0,2012-10-04 10:11:57
 RT @AKATheMaskedMan "I'm happy to be at the University of Denver." -Mitt Romney & 18-year-old potheads ,0,253663356219691010,10,04,10,10,0,0,0,2012-10-04 10:10:31
 "@BarackObama: President Obama: "Over the last 30 months --  we’ve seen 5 million jobs in the private sector created."" YOU GO OBAMA ,0,253663155539030018,10,04,10,09,0,0,0,2012-10-04 10:09:43
 Lets go #Obama ,0,253662224214786049,10,04,10,06,0,0,0,2012-10-04 10:06:01
 Trickle down is what happens on Chris Matthews leg #DenverDebate ,2,253663084739190785,10,04,10,09,0,1,0,2012-10-04 10:09:26
 "I'll tell you how I'm going to create jobs --  Jim. Zingers." -Mitt Romney #debates ,1,253662856631959553,10,04,10,08,0,1,0,2012-10-04 10:08:32
 #PresidentialDebate ,0,253662849531011073,10,04,10,08,0,0,0,2012-10-04 10:08:30
 #Debate By the time this is over --  Romney is going to declare that he's voting for President Obama. ,1,253663248539332608,10,04,10,10,0,1,0,2012-10-04 10:10:05
 Romney's flag pin is twice the size of Obama's. #debates ,0,253663109410066433,10,04,10,09,0,0,0,2012-10-04 10:09:32
 team #obama ,0,253663314993876992,10,04,10,10,0,0,0,2012-10-04 10:10:21
 RT @JulieAnnSilver: I've meditated and I've medicated.  Ready to go!  #DenverDebate #Debates ,1,253663578727542784,10,04,10,11,1,0,253661083632545794,2012-10-04 10:11:24
 RT @ENREED: Presidential #Debates  let's go Ya'll tune in ,45,253662618533888001,10,04,10,07,1,0,253661742062792704,2012-10-04 10:07:35
 #PresidentialDebate is on now! Tune in! ,6,253663082914652161,10,04,10,09,1,0,253662096229793793,2012-10-04 10:09:26
 #RomneyRyan2012 ,0,253663280650911745,10,04,10,10,0,0,0,2012-10-04 10:10:13
 Mitt Romney is just a classy guy --  wishing Barack a happy anniversary like that. ,0,253662836629336064,10,04,10,08,0,0,0,2012-10-04 10:08:27
 Lol there's no way Romney is ever going to win #TeamObama ,0,253663314419257345,10,04,10,10,0,0,0,2012-10-04 10:10:21
 Did #Romney just insult all teachers and educators in America. #debate ,1,253663283255582721,10,04,10,10,0,1,0,2012-10-04 10:10:14
 #Obama2012 ✌ ,0,253662945576370176,10,04,10,08,0,0,0,2012-10-04 10:08:53
 "The question is not where we have been....because we have been to horrible horrible places" #denverdebate ,0,253662240853598208,10,04,10,06,0,0,0,2012-10-04 10:06:05
 #VoteObama #TEAMObama lol lol lol ,2,253662353541980160,10,04,10,06,1,0,253661912053731328,2012-10-04 10:06:32
 I hope everybody who is tweeting #TEAMOBAMA votes for him when the time comes ,2,253663373940633600,10,04,10,10,0,1,0,2012-10-04 10:10:35
 #obama's looking for his teleprompter.  #DenverDebate #Debate2012 ,0,253663159817207808,10,04,10,09,0,0,0,2012-10-04 10:09:44
 Very good intro Mitt! #presidentialdebate ,0,253662991755669505,10,04,10,09,0,0,0,2012-10-04 10:09:04
 So Mitt Romney needs to win this election so coal miners have a chance #truetweet ,0,253662991755669504,10,04,10,09,0,0,0,2012-10-04 10:09:04
 Their economic plans sound identical #wtf #debates ,0,253663025607897089,10,04,10,09,0,0,0,2012-10-04 10:09:12
 #RomneyRyan2012 #republicangirlforlife ❤❤❤❤❤❤,0,253663268323856385,10,04,10,10,0,0,0,2012-10-04 10:10:10
 #Obama ,0,253663033740640256,10,04,10,09,0,0,0,2012-10-04 10:09:14
 If Mitt Romney was supposed to be president --  he'd be president already. ,0,253663064279375873,10,04,10,09,0,1,0,2012-10-04 10:09:22
 That's right mr pres u won't be celebrating ur anniversary next yr in front of us but in seclusion in Hawaii. #debate #RomneyRyan2012 ,0,253662261703483392,10,04,10,06,0,0,0,2012-10-04 10:06:10
 Mitt better not say anything stupid #HopefulConservative #PresidentialDebate ,0,253663230851952642,10,04,10,10,0,0,0,2012-10-04 10:10:01
 #Obama wants to hire 100K new math & science teachers! #PresidentialDebate | @DianeRavitch @rweingarten ,0,253663306387169281,10,04,10,10,0,0,0,2012-10-04 10:10:19
 My whole TL #TeamObama ,1,253662307580784641,10,04,10,06,1,0,253662175279853568,2012-10-04 10:06:21
 Mitt Romney answers a question about creating jobs --  but would do away with Jim Lehrer’s job. #DebateDenver ,0,253662849023500288,10,04,10,08,0,0,0,2012-10-04 10:08:30
 #RomneyRyan2012 ,3,253663019740045313,10,04,10,09,0,1,0,2012-10-04 10:09:11
 #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama #TeamObama ,10,253662651387871233,10,04,10,07,1,0,253662004022218752,2012-10-04 10:07:43
 Why is Obama's anniversary relevant?  Bad start --  Mr. President. ,2,253663595416678400,10,04,10,11,1,0,253662087723765761,2012-10-04 10:11:28
 Watching the debate #Romney ,0,253662933316407296,10,04,10,08,0,0,0,2012-10-04 10:08:50
 “@NINIhoopn: Yes --  I'm getting these...... Y'all hating?? #Obama #NikeElite http://t.co/Q3hzpdXt”OMG I AM TOOOO!! ,1,253663362188197888,10,04,10,10,0,1,0,2012-10-04 10:10:33
 Why people are so mean in #debates ?!  -- we prefer the sucking up process more ,0,253663109477191680,10,04,10,09,0,0,0,2012-10-04 10:09:32
 Trickle down to a liberal?  That's like showing a cross to a vampire!  #debate2012 --  #liblies #presidentialdebate ,0,253663146898776065,10,04,10,09,0,0,0,2012-10-04 10:09:41
 i love listening to Obama talk #presidentialdebate ,0,253662228899848192,10,04,10,06,0,0,0,2012-10-04 10:06:02
 RT @BcollBcool20: Really hoping Mitt Romney does good tonight. #Debate2012 ,0,253662949238005761,10,04,10,08,1,0,253660875158847488,2012-10-04 10:08:54
 He looks like plastic RT "@deevalerie: how is mitt romney 65....” ,0,253662870024355840,10,04,10,08,0,0,0,2012-10-04 10:08:35
 i'm missing the debate. -__- #obama2012 ,0,253662887204225024,10,04,10,08,0,0,0,2012-10-04 10:08:39
 Did Romney just refer to Obama's economic policy as "trickle down" ? Hmmmm. Wasn't that Reagan? #DenverDebate ,1,253663086836326401,10,04,10,09,0,1,0,2012-10-04 10:09:27
 My tl flooding with #Obama #Debate2012 y'all never was tweeting bout him today . what y'all looking retweets ? . ,0,253663314910011393,10,04,10,10,0,0,0,2012-10-04 10:10:21
 RT @KarenRegis: RT @OccupyDenver http://t.co/QcqoyRYj they turned the sprinklers on us #OccupyDenver #OWS #DenverDebate ,1,253662348970192896,10,04,10,06,1,0,253652301347188736,2012-10-04 10:06:31
 Watchin the #presidentialdebate wit my brother is crackin me up! ,0,253663302008336385,10,04,10,10,0,0,0,2012-10-04 10:10:18
 Half you niggas saying #TeamObama don't know shit about politics ,0,253663348237955073,10,04,10,10,0,0,0,2012-10-04 10:10:29
 Siento mas seguro y relajado a Romney que a Obama. #debates ,0,253663310598270977,10,04,10,10,0,0,0,2012-10-04 10:10:20
 Kandidat Hindari Kesalahan: Barack Obama dan Mitt Romney berhadapan untuk pertama kalinya dalam debat kandidat P... http://t.co/ts7HR12a ,0,253663105215787009,10,04,10,09,0,0,0,2012-10-04 10:09:31
 #Obama2012 ,3,253663036953460737,10,04,10,09,0,1,0,2012-10-04 10:09:15
 Obama is such a boss. #Obama2012 ,1,253663407876759552,10,04,10,10,0,1,0,2012-10-04 10:10:43
 LMFAOOO ,0,253662652021223424,10,04,10,07,0,0,0,2012-10-04 10:07:43
 You republicans still need to respect Obama. He is still the president after all. ,0,253662547251720193,10,04,10,07,0,0,0,2012-10-04 10:07:18
 Right off the bat Obama ignores the question and repeats a vague standard mini-campaign speech about job creation. #DenverDebate ,0,253662568101576707,10,04,10,07,0,0,0,2012-10-04 10:07:23
 #debate #obama has no plan ,0,253663427862609920,10,04,10,10,0,0,0,2012-10-04 10:10:48
 #Mitt showing his personable side. #YoungRepublicans ,0,253662702428368896,10,04,10,07,0,0,0,2012-10-04 10:07:55
 Mitt romney think he got jokes ,0,253662513365934080,10,04,10,07,0,0,0,2012-10-04 10:07:10
 ohhhh...GO #romney ,0,253663675246845952,10,04,10,11,0,0,0,2012-10-04 10:11:47
 hahah RT @tonykatz I will pay cash money for anyone who can define "Economic Patriotism." Cash! #denverdebate ,0,253662781969141760,10,04,10,08,0,0,0,2012-10-04 10:08:14
 #Romney's going to destroy our budget! #BodineDebate ,2,253662816903499777,10,04,10,08,0,1,0,2012-10-04 10:08:23
 Watching #PresidentialDebate ,0,253663683836780544,10,04,10,11,0,0,0,2012-10-04 10:11:49
 Who gives a s--- about ties!!! people please!!! #DenverDebate #debate ,0,253662761408667648,10,04,10,08,0,0,0,2012-10-04 10:08:09
 Cada uno de los candidatos escogió su corbata de acuerdo con el color de su partido #debates #ObamavsRomney ,0,253662807738945536,10,04,10,08,0,0,0,2012-10-04 10:08:20
 The President talks different in the debate than he does in YouTube videos. Weird. #tcot ,1,253662286256959488,10,04,10,06,0,1,0,2012-10-04 10:06:16
 #Romney has GOT to own the energy conversation tonight - traditionally GOP issue and gigantic in CO --  OH --  PA ,1,253662283685842944,10,04,10,06,0,1,0,2012-10-04 10:06:15
 @NicoleTrain you're voting for Obama? No way? #RomneyRyan2012 #OBAMA2012 #Independent ,0,253662362568126464,10,04,10,06,0,0,0,2012-10-04 10:06:34
