text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 "Is the reason Romney is keeping all these plans to replace health care a secret because they're too good!?" #balance #Obama ,1,253679260995317760,10,04,11,13,0,1,0,2012-10-04 11:13:43
 How many saw this coming? “@BigBirdRomney: If this gets 10 -- 000 Retweets --  I pledge to run in the 2016 elections. #BigBird2016. #Debates ,7,253678911886598144,10,04,11,12,0,1,0,2012-10-04 11:12:20
 @dashinggame yo that girl is gettin ready to lose all her damn follwers dissin #Obama ,0,253679151880486914,10,04,11,13,0,0,0,2012-10-04 11:13:17
 Four for you Obama! You go --  Obama! And none for Mitt Romney. Bye. ,0,253679898999283713,10,04,11,16,0,0,0,2012-10-04 11:16:15
 Holy crap --  Obama's so slow right now. Painful. Someone get him some Dunkin --  yeah? #debates ,1,253679029993996288,10,04,11,12,1,0,253678825953689600,2012-10-04 11:12:48
 Why Mitt Romney Flag bigger than Obamas? Racist as fuck!! #PresidentialDebate ,30,253679260571684866,10,04,11,13,1,0,253678119389642752,2012-10-04 11:13:43
 I'm not here for your principles --  I'm here for your details. You can't say you have a plan --  then be vague about it. #Debates ,0,253678930182148097,10,04,11,12,0,0,0,2012-10-04 11:12:24
 "Make up a number! I! Leventy-teen!" #debates ,0,253678997160992768,10,04,11,12,0,0,0,2012-10-04 11:12:40
 Overall this debate has been messy and annoying. #notimpressed #debates #r390 #c520 ,0,253680012115472384,10,04,11,16,0,0,0,2012-10-04 11:16:42
 #savejimlehrer donate by texting GOOD TRY JIM to 55555. hoping to raise $11 for a chic-fil-a meal after the debate. #staystrong #debates ,0,253679940782931968,10,04,11,16,0,0,0,2012-10-04 11:16:25
 Would you buy a new car or house without details? Spell it out #Mitt! We need details ,0,253678829690814464,10,04,11,12,0,0,0,2012-10-04 11:12:00
 More bullshit spewing out of the TV than on the poker table tonight. #debates ,1,253680040716423168,10,04,11,16,0,1,0,2012-10-04 11:16:49
 If President Obama wants to redistribute the wealth --  does that mean Todd Pletcher will have to give up some of his 2 year olds? @EJXD2 ,9,253679247351246849,10,04,11,13,0,1,0,2012-10-04 11:13:40
 Watching the #debates at the Institute of Politics in New Hampshire... http://t.co/ovgDSYuD ,0,253679985481641984,10,04,11,16,0,0,0,2012-10-04 11:16:36
 Mitt Romney: I will work with Congress. Might follow Bowles Simpson as a model. Bring down rates --  broaden the base --  simplify the codes. ,0,253678946770628608,10,04,11,12,0,0,0,2012-10-04 11:12:28
 Romney says the less-fortunate who can't care for themselves should be take care of one another.  What?  #debates ,4,253680193619755008,10,04,11,17,0,1,0,2012-10-04 11:17:25
 RT @FixAaron: Slowly the left is starting to acknowledge that Obama is losing this debate. #debates ,0,253678921608986624,10,04,11,12,0,0,0,2012-10-04 11:12:22
 ✊,0,253679278141624323,10,04,11,13,0,0,0,2012-10-04 11:13:47
 Yo Mitt Romney --  Sesame Street Is Brought To You Today By The Letters F & U !!!!! ,0,253679022100316161,10,04,11,12,0,0,0,2012-10-04 11:12:46
 It only took an hour but finally someone mentions the Constitution. #RomneyRyan2012 ,0,253680104625029120,10,04,11,17,0,0,0,2012-10-04 11:17:04
 Is Mitt's middle income families the same as my middle income families?#debates #debate2012 ,1,253678979507175425,10,04,11,12,0,1,0,2012-10-04 11:12:36
 Im pretty sure 80% of yall want Obama to be president again on the simple fact that he's black.. Cmon now. ,2,253679024788889601,10,04,11,12,0,1,0,2012-10-04 11:12:47
 Poor people --  immigrants --  student debt --  gun control --  War in Afghanistan -was I just sleeping or were these things left out of #DenverDebate ? ,0,253680318224158721,10,04,11,17,0,0,0,2012-10-04 11:17:55
 Retweet if your #TeamObama ,8,253679323758878720,10,04,11,13,1,0,253678213962805249,2012-10-04 11:13:58
 Mitt Romney has a booger on his American Flag  #debate2012 ,1,253678954240684032,10,04,11,12,1,0,253678817837735936,2012-10-04 11:12:30
 “@BETVote: Is there a moderator at this debate? #Debates” ,0,253680054133993472,10,04,11,16,0,0,0,2012-10-04 11:16:52
 Mitt #Romney says our rights come from our creator --  so in his case that would be Microsoft. #debate2012 #debate ,0,253680318224158720,10,04,11,17,0,0,0,2012-10-04 11:17:55
 Mitt Romney... we dont wanna hear about what everybody elses plan is or was --  we wanna hear what YOUR PLAN IS ,6,253679035916369921,10,04,11,12,0,1,0,2012-10-04 11:12:49
 #obama. ,0,253680087495487490,10,04,11,17,0,0,0,2012-10-04 11:17:00
 65 and still sexy as fuck #Romney ,4,253678830215127040,10,04,11,12,0,1,0,2012-10-04 11:12:00
 Mitt Romney look like the type of fuck boy that reminded the teacher that we had homework last night when none of us did it. ,0,253679886663815168,10,04,11,16,0,0,0,2012-10-04 11:16:12
 @Schroder9 I would have voted for @repronpaul if he was a presidential candidate ... for now I'm #teamobama #sorrynotsorry ,0,253679156091564032,10,04,11,13,0,0,0,2012-10-04 11:13:18
 #Democratic or #Republican? The choice is in your hands! ,0,253679894754627585,10,04,11,16,0,0,0,2012-10-04 11:16:14
 If you are a female --  voting for Romney --  YOU ARE FUCKING RETARDED! #OBAMA2012 ,0,253679219618492416,10,04,11,13,0,0,0,2012-10-04 11:13:33
 I believe it was de Toqueville who first referred to the states as the laboratories of socialism. #AbuseTheTenth #DenverDebate ,0,253679311859613697,10,04,11,13,0,0,0,2012-10-04 11:13:55
 Romney-"The role of government...look behind us. The constitution and the declaration of independence." Lovin it! #Debates ,1,253680325333508097,10,04,11,17,0,1,0,2012-10-04 11:17:57
 I think romney is thristy cause he real salty right now #teamobama ,0,253678992425639939,10,04,11,12,0,0,0,2012-10-04 11:12:39
 Barack Obama < Jack Manduca > Mitt Romney ,0,253680028896858112,10,04,11,16,0,0,0,2012-10-04 11:16:46
 “@lannamariee: I just want to Unfollow everyone who is bashing my boy #MittRomney leave him alone” PREACH IT BABE! #NObama #RepublicanProbs ,3,253678839346118656,10,04,11,12,0,1,0,2012-10-04 11:12:03
 If Mitt Romney becomes president there's a good chance I won't ever vote again. ,0,253680155015401472,10,04,11,17,0,0,0,2012-10-04 11:17:16
 Constitution Shout Out! #debates #debate ,0,253680179321401345,10,04,11,17,0,0,0,2012-10-04 11:17:22
 Yall keep talkn about Romney cause he Rich. Obama was Rich to before he became the President. Michelle was a Lawyer and he was a senator . ,0,253678879741472768,10,04,11,12,0,0,0,2012-10-04 11:12:12
 RT @GregTheBoy1der: Mitt Romney --  don't get rid of PBS... take BET instead. ,1,253678981457518592,10,04,11,12,1,0,253678036736679936,2012-10-04 11:12:36
 Fact Check: Obama's Health Care Law and the Deficit #debates http://t.co/WUfZ708o repealing brings increase. #ICTMNDebate ,2,253679108305850369,10,04,11,13,0,1,0,2012-10-04 11:13:07
 If Mitt Romney keeps mentioning Massachusetts like he is still the governor --  I will throw sorrel on him and rebuke him. ,15,253680128729686017,10,04,11,17,0,1,0,2012-10-04 11:17:10
 #Mitt is a bully. #debate ,0,253679298941165568,10,04,11,13,0,0,0,2012-10-04 11:13:52
 I'm still in college --  I'm fuckin with #Obama #HandsDown ,1,253680329095790592,10,04,11,17,0,1,0,2012-10-04 11:17:58
 Romney used the word "endowed". how #mormon of him! :) #debates ,0,253680254915338241,10,04,11,17,0,0,0,2012-10-04 11:17:40
 They both keep saying "middle class" --  but what I really want to know is what is their definition of middle class right now. #Debates ,2,253679082179538944,10,04,11,13,0,1,0,2012-10-04 11:13:00
 "Because they're too good?" is the zinger of the night. Didn't seem to faze Romney though. #DenverDebate ,0,253678992949932032,10,04,11,12,0,0,0,2012-10-04 11:12:39
 Mitt is playing a moderate card here - probably to diffuse 47 pct fiasco. This feels more like a democratic party nominee debate #debates ,0,253680225999810560,10,04,11,17,0,0,0,2012-10-04 11:17:33
 I`m 15. I live in the U.S.A --  therefore politics still affect me --  even if I can`t vote. #Obama ,0,253679286664433664,10,04,11,13,0,0,0,2012-10-04 11:13:49
 Hey --  Romney knows the role of government? So far --  so good. #DenverDebate ,0,253680017043763200,10,04,11,16,0,1,0,2012-10-04 11:16:43
 Blah blah Constitution blah blah protect rights & responsibilities blah blah #Debates ,0,253680066553319425,10,04,11,16,0,0,0,2012-10-04 11:16:55
 Funny Obama thinks Romney's plan is secret. According to Nancy Pelosi we had to pass the President's plan in order to find out what's in it. ,0,253679555968131074,10,04,11,14,0,1,0,2012-10-04 11:14:53
 Oblique #uf reference in #debates. Go land grant! ,0,253679692891164672,10,04,11,15,0,0,0,2012-10-04 11:15:26
 Obama's debate face=priceless #Romney ,2,253679693872627712,10,04,11,15,0,1,0,2012-10-04 11:15:26
 wheres my teleprompter @barackobama  HELP!!!!! #cantafford4more #romneyryan2012 #debates #debate #oneanddone #nobama ,0,253679458630922240,10,04,11,14,0,0,0,2012-10-04 11:14:30
 I'm surprised --  Romney is doing really well and Obama is laying an egg. #tcot #RomneyRyan2012 #DNC2012 ,4,253679482953687041,10,04,11,14,0,1,0,2012-10-04 11:14:36
 @se_brandon: @theSh0cker This is 'Merica.. I can stream the #debates if I'm dumb." ,0,253679823254323200,10,04,11,15,0,0,0,2012-10-04 11:15:57
 Secret plans. Maybe Simpson Bowles. Maybe a bucket. Maybe more tax shelters in the Caymans. Who know? It's a crapshoot. Vote for me. #mitt ,2,253679535940333570,10,04,11,14,0,1,0,2012-10-04 11:14:49
 “@itsrealTED: I bet Mitt Romney was the kid in class that reminded your teacher that you had homework last night.” that's why he's educated. ,0,253679839402393601,10,04,11,16,0,0,0,2012-10-04 11:16:01
 RT @BarackObama: President Obama’s plan to keep moving America forward: http://t.co/R6wnGYzv --  http://t.co/DJX66HnN ,1094,253679709093773313,10,04,11,15,1,0,253654540447006720,2012-10-04 11:15:30
 #TeamObama ,1,253679539320930305,10,04,11,14,0,1,0,2012-10-04 11:14:49
 Mitt Romney has been endorsed by candidates and lawmakers across the country who are equally committed to moving backwards not forward. ,1,253679743180873728,10,04,11,15,0,1,0,2012-10-04 11:15:38
 I got nothing against people voting for Obama but I'm just listening to my brother and how well he know this shit. #Debate2012 #Romney ,0,253679366440120321,10,04,11,14,0,0,0,2012-10-04 11:14:08
 Somewhere Obama's speech advisor is rocking back and forth in a corner #cantafford4more #RomneyRyan2012 ,0,253679810902106112,10,04,11,15,0,0,0,2012-10-04 11:15:54
 My #LRT true  --  I honestly --  but sadly --  didn't care about politics until Obama became president . ,0,253679605209235457,10,04,11,15,0,0,0,2012-10-04 11:15:05
 I'm voting #Obama2012 because I would like to progress socially AND economically. ,1,253679759794511873,10,04,11,15,0,1,0,2012-10-04 11:15:42
 We should all be REALLY AFRAID of #Romney's NEED TO RESPOND to attacks........ #ReadBtwnThose! ,12,253679503929384961,10,04,11,14,0,1,0,2012-10-04 11:14:41
 #Romney looks constipated #Debate ,0,253679664239894529,10,04,11,15,0,0,0,2012-10-04 11:15:19
 "Is there a difference between you on the role of government?"  Kill me now.  #debates ,8,253679522107498497,10,04,11,14,0,1,0,2012-10-04 11:14:45
 "he wont tell us" #obama on Romneys plan. Maybe Big Bird knows? #debates ,0,253679156045422593,10,04,11,13,1,0,253678577386659840,2012-10-04 11:13:18
 Obama when have you ever known anything about buisness? My mom has owned and started two by herself --  #Romney is a buisness man ,0,253679722872061954,10,04,11,15,0,0,0,2012-10-04 11:15:33
 If ur lieing u usually studder while u talk.. obama has studdered so many times #NOBAMA ,0,253679550607794176,10,04,11,14,0,0,0,2012-10-04 11:14:52
 Woah the SNL cast looks so different............ #presidentialdebate ,0,253679760394305536,10,04,11,15,0,0,0,2012-10-04 11:15:42
 Obama Got Teenagers Watching An Actual Presidential Debate .. Hes The First President To Ever Do That ! ,11,253679424355049472,10,04,11,14,0,1,0,2012-10-04 11:14:22
 obama caused debt yeah every president does its inevitable you have to spend money to make money!!! ,0,253679550607794178,10,04,11,14,0,0,0,2012-10-04 11:14:52
 If a Cabbage Patch Kid could debate --  it'd be just like Mitt Romney. #debate2012 #DebateDenver ,0,253679512951332864,10,04,11,14,0,0,0,2012-10-04 11:14:43
 Mitt Romney full of shit!!!! #TeamOBAMA ,3,253679345049145344,10,04,11,14,1,0,253678584013651969,2012-10-04 11:14:03
 Considering ALL of the negatives that Mitt Romney has --  President Obama has not hit on any of them ,0,253679333095374848,10,04,11,14,0,0,0,2012-10-04 11:14:00
 Obama is addressing the nation!! Mitt Romney is addressing Obama!!! ,0,253679772729765889,10,04,11,15,0,0,0,2012-10-04 11:15:45
 Obama: 100 -- 000 teachers again. Let's hire them twice.  #DenverDebate ,1,253679701447569408,10,04,11,15,0,1,0,2012-10-04 11:15:28
 Think about it this way: President Obama is texting and Governor Romney looks like an idiot. http://t.co/A64LQT2X ,0,253679528415735808,10,04,11,14,0,0,0,2012-10-04 11:14:47
 Obama with a hard right in the form of the National Academy of Sciences...follows with a good left via Land Grant colleges #denverdebate ,0,253679722905624576,10,04,11,15,0,0,0,2012-10-04 11:15:33
 #debates #Obama2012 ,0,253679689128898562,10,04,11,15,0,0,0,2012-10-04 11:15:25
 I bet Mitt Romney was the kid in class that reminded your teacher that you had homework last night. ,0,253679797933338624,10,04,11,15,0,0,0,2012-10-04 11:15:51
 #tikiti na' que #obama ataca directamente a #Romney ... Qué sustituiría el #ObamaCare  ? #respondeahí ,0,253679387415818240,10,04,11,14,0,0,0,2012-10-04 11:14:13
 I want to interrupt #debates tweets to note that I just won a pound of coffee from @DunkinDonuts --  Big Bird and free coffee --  WHAT A DAY ,1,253680219481845760,10,04,11,17,0,1,0,2012-10-04 11:17:32
 Vote for mitt romney because obamas wife is the reason I have no fucking salt on my fries at lunch anymore ,6,253680333164257281,10,04,11,17,0,1,0,2012-10-04 11:17:59
 #Obama ,1,253679208298074113,10,04,11,13,0,1,0,2012-10-04 11:13:31
 #DenverDebate waiting for Obama to turn into a bat and fly away. ,0,253679248982831104,10,04,11,13,0,0,0,2012-10-04 11:13:40
 Mitt Romney is a douche bag ,0,253680251077525504,10,04,11,17,0,0,0,2012-10-04 11:17:39
 "we are a nation that believes in God --  and we will care for those less fortunate" #RomneyRyan2012 #amen ,0,253680213437841409,10,04,11,17,0,0,0,2012-10-04 11:17:30
 @CNNEE #obama ,0,253679231819735042,10,04,11,13,0,0,0,2012-10-04 11:13:36
 #TeamObama ,0,253679982742761472,10,04,11,16,0,0,0,2012-10-04 11:16:35
 It's hard to fix a country in 4 years after it was destroyed by Bush for 8 years. It takes time to fix a disaster. #Obama2012 ,4,253680080394543106,10,04,11,16,0,1,0,2012-10-04 11:16:58
 Jim Lehrer is not a very good facilitator. He is makes a great doormat. #PresidentialDebate ,1,253678870501392384,10,04,11,12,0,1,0,2012-10-04 11:12:10
 God --  can you imagine what a "Like" slut Mitt Romney is on Facebook? ,5,253680261982728192,10,04,11,17,0,1,0,2012-10-04 11:17:42
 Mitt Romney is a walking contradiction. #fuckpolitics ,0,253680326390448129,10,04,11,17,0,0,0,2012-10-04 11:17:57
 Big Bird probably wants Dick Cheney to take Mitt Romney out hunting ,0,253680054075289600,10,04,11,16,0,0,0,2012-10-04 11:16:52
 I bet Mitt Romney was the kid in class that reminded your teacher that you had homework last night. ,4,253680144819052544,10,04,11,17,0,1,0,2012-10-04 11:17:14
 Romney is bragging.. About bullshit. Shutttt upppp #debates ,0,253680251094306816,10,04,11,17,0,0,0,2012-10-04 11:17:39
 #Romney the rich man who never knew one day of financial hardship --  a life of jets --  trips abroad --  gourmet food --  military deferments --  why not. ,0,253680234413555714,10,04,11,17,0,0,0,2012-10-04 11:17:35
 Yall know Obama is the first president to EVER have TEENAGERS watchin a DEBATE!!" ,0,253680062065434624,10,04,11,16,0,0,0,2012-10-04 11:16:54
 Don't nobody care bout Massachusetts....#OBAMA talkin bout  America as a whole... ,0,253680041706274816,10,04,11,16,0,0,0,2012-10-04 11:16:49
 Mitt Romney clearly supports equality. As long as you're white --  straight --  male Christian ,0,253680238226186240,10,04,11,17,0,1,0,2012-10-04 11:17:36
 RT @AFLCIO: Massachusetts has union teachers --  every one of whom has done much more that Mitt Romney to produce educated kids. ,0,253680208610205696,10,04,11,17,0,0,0,2012-10-04 11:17:29
 DEAR MITT ROMNEY: SHUT THE FUCK UP & VOTE FOR #OBAMA2012 ... >>>>>>>> ,1,253679980461056000,10,04,11,16,0,1,0,2012-10-04 11:16:35
 You sho' right Obama --  Lincoln was a gangsta ass president huh ,0,253679886554783744,10,04,11,16,0,0,0,2012-10-04 11:16:12
 Mitt Romney look like like the Mayor of Whoville from "How the Grinch stole Christmas." So he a certified fuck nigga. http://t.co/XM8TWUaM ,1,253680084173606912,10,04,11,17,0,1,0,2012-10-04 11:17:00
 Haha Mitt Romney just got his own name wrong. He called himself "Meatball Romney." I can't believe it but it happened #debate ,6,253679315689037824,10,04,11,13,0,1,0,2012-10-04 11:13:56
 #CantAfford4More thoughts of mitt romney possibly being president ,0,253679315689037825,10,04,11,13,0,0,0,2012-10-04 11:13:56
 I cannot be denied health insurance because my medical bills are too high #ObamaCare #hasmyvote ,0,253680293062520832,10,04,11,17,0,0,0,2012-10-04 11:17:49
 Under Mitt Romney --  Cookie Monster won't receive the care he needs to overcome his addiction. ,1,253679981610295296,10,04,11,16,0,1,0,2012-10-04 11:16:35
 Y'all Ahs Gne Be Tossing In Y'all Grave Talm Bout A Damn #TeamObama ,0,253680264012771328,10,04,11,17,0,0,0,2012-10-04 11:17:42
 it's not that i like obama.. it's that i hate mitt romney. partly because his name is mitt. partly because he needs to calm the fuck down. ,0,253679222739062784,10,04,11,13,0,1,0,2012-10-04 11:13:34
 #obama keeping it so focused to stick to the guns. C'mon sir. ,0,253679114739908608,10,04,11,13,0,0,0,2012-10-04 11:13:08
 Obama For President  --  Okay I'm Tired Good Night. ,1,253679122482601984,10,04,11,13,0,1,0,2012-10-04 11:13:10
 RONALD REAGAN! Everybody drink. #debates ,0,253678858698637314,10,04,11,12,0,0,0,2012-10-04 11:12:07
 Pursue happiness as long as you aren't happy with someone of the same sex. Six wives is fine. #debates #debate2012 ,1,253680291447721985,10,04,11,17,0,1,0,2012-10-04 11:17:49
 "@LaurennShipman: just because you can't vote doesn't mean you can't be educated about it #presidentialdebate" true!! ,1,253679267920089088,10,04,11,13,0,1,0,2012-10-04 11:13:45
 #Romney may not know struggle but why would we NOT WANT a man that knows & is obvi good w money to get us out of debt? ,0,253679882226237440,10,04,11,16,0,0,0,2012-10-04 11:16:11
 Mitt Romney's game plan is simple..keep cutting President Obama off to stop him from making his point ,2,253679057416364032,10,04,11,12,0,1,0,2012-10-04 11:12:55
 “@FollowMeOBAMA: MITT ROMNEY TRYNA' WIN? http://t.co/MGrsrOMU” lmao! ,0,253679169085513728,10,04,11,13,0,0,0,2012-10-04 11:13:21
 #Romney didn't believe in great teachers when he was governor - he started his term with a 20% cut in aid to local school districts. ,1,253680163714396161,10,04,11,17,0,1,0,2012-10-04 11:17:18
 #OBAMA2012 ,0,253680166876897280,10,04,11,17,0,1,0,2012-10-04 11:17:19
 Mitt Romney is so rude. He Still Not Saying Anything. He Know That Man Has A Schedule To Go By. Quit Being Rude ,0,253678959747809281,10,04,11,12,0,0,0,2012-10-04 11:12:31
 Funny. RT @toyns: Between Jim Lehrer and Medicare --  Romney sure loves cutting off old people. #debates ,0,253679339533639682,10,04,11,14,1,0,253678785684193280,2012-10-04 11:14:02
 I Can't Wait To Vote #TEAMOBAMA ,0,253679139679252480,10,04,11,13,0,0,0,2012-10-04 11:13:14
 Wonder how many would be #TeamObama if he was white?... ,1,253679738961420288,10,04,11,15,1,0,253678820769558529,2012-10-04 11:15:37
 Mr. Obamacare looks like he'd really like a cigarette right now #denverdebate ,0,253680041639149568,10,04,11,16,0,0,0,2012-10-04 11:16:49
 This may be the most entertained I've ever been by Twitter. #debates ,1,253680239924887552,10,04,11,17,0,1,0,2012-10-04 11:17:37
 Not since  the Reagan vs Carter debate has a sitting President lost a debate this dramatically. #debates ,0,253679961817354241,10,04,11,16,0,0,0,2012-10-04 11:16:30
 why df do mitt romney keep making that stupid ass face ? i wanna slap the shit outta him ! YOU A I N T GON WIN ! ,1,253678920526872577,10,04,11,12,1,0,253678797520527361,2012-10-04 11:12:22
 Romney looking right at president. Obama looking down at podium. #delcodebate ,1,253679196021338112,10,04,11,13,0,1,0,2012-10-04 11:13:28
 #Romney economic plan: "Deductions will be --  make up a number --  25 -- 000; 50 -- 000" ,0,253679207740219393,10,04,11,13,0,1,0,2012-10-04 11:13:30
 #Obama The Only president That  I've heard of that has the teens watching the Debate >>>>> #Salute ,3,253680271122124800,10,04,11,17,0,1,0,2012-10-04 11:17:44
 If you honestly vote for Obama because he's "black" do America a favor and go fall in a hole. #Nobama ,2,253679157723144193,10,04,11,13,0,1,0,2012-10-04 11:13:18
 @Romney = definition of pontification. #debates GO OBAMA! ,0,253679009731338240,10,04,11,12,0,0,0,2012-10-04 11:12:43
 Sh sh shut your mouth --  now you're just coming off stupid @BarackObama .. #StepBrothers #nbcpolitics #RomneyRyan2012 ,9,253680025776300033,10,04,11,16,0,1,0,2012-10-04 11:16:45
 "@DIMEE_WINEFINE: "if y'all don't vote for #Obama we all gon be at ICDC collegeee w Romeo" ,0,253679252736708611,10,04,11,13,0,0,0,2012-10-04 11:13:41
 RT @GreenEyedLilo: I wish I could hear @InnerObama's real thoughts right now. I wish he was defending himself better. #DenverDebate ,1,253679847124107264,10,04,11,16,1,0,253678074351194112,2012-10-04 11:16:03
 Mitt Romney respects quality over quantity in the field of education. #thankyousir #2012Debate ,0,253680019681972225,10,04,11,16,0,1,0,2012-10-04 11:16:44
 Sounds like Mitt Romney wants to reinstall Reagan-omics again... That scares me bad!! #NBCPOLITICS ,0,253679315772911616,10,04,11,13,0,0,0,2012-10-04 11:13:56
 Mitt Romney: My plans will save America!!!...I just can't tell you what that is. ,0,253680188385280001,10,04,11,17,0,0,0,2012-10-04 11:17:24
 Romney your own state went with #Obamacare...so u know u or republicans don't have a clear or better plan for health care #Debates2012 ,3,253679228724326400,10,04,11,13,0,1,0,2012-10-04 11:13:35
 RT @kingcompany_18: “@EyesInTheSkye: Mitt Romney said he wants to ban Porn?? Aw hell naw that nigga lost already.” ,1,253679621227290624,10,04,11,15,1,0,253678607019433984,2012-10-04 11:15:09
 Obama....going all the way back to President Lincoln!!!!......#dated ,0,253679558988029952,10,04,11,14,0,0,0,2012-10-04 11:14:54
 Behold Mitt Romney. Master of "explaining by really explaining nothing and rephrasing everything the President is saying" ,0,253679810994372608,10,04,11,15,0,0,0,2012-10-04 11:15:54
 Biggest loser of this debate is by far Jim Lehrer. Mitt Romney loves an interruption. #pleaseshutup #talksense #PresidentialDebate ,0,253679576167899136,10,04,11,14,0,0,0,2012-10-04 11:14:58
  --  im SO honored thaat im ABLE too votee " immaa make a changee " and that 's letting my President obama STAY in OFFICE ! ,0,253679525777530880,10,04,11,14,0,0,0,2012-10-04 11:14:46
 I would like to vote for the man mediating the #debates ,0,253679357657235457,10,04,11,14,0,0,0,2012-10-04 11:14:06
 #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT #MITT ,0,253679463034929152,10,04,11,14,0,0,0,2012-10-04 11:14:31
 Fukkkk Romney bitch its #Obama2012 ,0,253679332554330112,10,04,11,14,0,0,0,2012-10-04 11:14:00
 RT @faraichideya: fact-check. Romney is blaming partisan gridlock on Prez. Not so. Eg: this piece by @MattBai: http://t.co/VRiiRA2n #debates ,0,253679705633460224,10,04,11,15,0,0,0,2012-10-04 11:15:29
 Willard Mitt Romney --  no one is here for you. ,1,253679477052297216,10,04,11,14,0,1,0,2012-10-04 11:14:35
 I see Romney paid his tweeters to tweet tonite lol #Obama2012 #CNBC2012 ,1,253679776135512064,10,04,11,15,0,1,0,2012-10-04 11:15:46
 My president is BLACK & its gonna stay that way! #Obama ,2,253679487156371456,10,04,11,14,0,1,0,2012-10-04 11:14:37
 Mitt's "screen saver face" when Obama talks looks like he's thinking about dressage and car elevators. #WantsToBeAnywhereButHere #debates ,12,253678896174755840,10,04,11,12,1,0,253678688640593921,2012-10-04 11:12:16
 Hate to say it but Obama will prolly be president again because the worthless fucks will vote for him! They don't have to work and get money ,0,253679827641573377,10,04,11,15,0,0,0,2012-10-04 11:15:58
 Finally #education keep it that way #obama ,1,253679625060884482,10,04,11,15,0,1,0,2012-10-04 11:15:10
 @AnthonyLane   why are we talking about the civil war? this is  not a history lesson#debates ,0,253679869358116864,10,04,11,16,0,0,0,2012-10-04 11:16:08
 Jim Lehrer needs to be wearing a T-shirt that says --  "Why Am I Even Here?"  #debate2012 #debates #CNBC2012 ,6,253679683160375296,10,04,11,15,0,1,0,2012-10-04 11:15:24
 Lehrer gives Romney a compliment about Segway. #debates #Elections2012 #debate #Elections2012 ,0,253679341110718464,10,04,11,14,0,0,0,2012-10-04 11:14:02
 Ayee my mans just said "as commander in chief" #salute #OBAMA2012 ,2,253679487173152769,10,04,11,14,0,1,0,2012-10-04 11:14:37
 Finally! The only thing on my drinking game list is #Merica #Obama #debate ,0,253679500557176833,10,04,11,14,0,0,0,2012-10-04 11:14:40
 Obama is still sexy #debates ,0,253679769076510723,10,04,11,15,0,0,0,2012-10-04 11:15:44
 Garaunteed If Obama gets a 2nd term --  he's growing out the fro. #debate #obamacare #OBAMA2012 ,0,253679806716194817,10,04,11,15,0,0,0,2012-10-04 11:15:53
 Bin Laden is dead. #TeamObama ,1,253679657839370240,10,04,11,15,0,1,0,2012-10-04 11:15:18
 Ill be voting in my 1st presidential election this year. I'm voting for the candidate who cares about me & my needs as a citizen! #Obama ,6,253679965344784384,10,04,11,16,1,0,253678568347947010,2012-10-04 11:16:31
 Damn right im voting for Obama cause hes black. The last white president fucked us all. ,0,253679421184159745,10,04,11,14,0,0,0,2012-10-04 11:14:21
 #Obama is now finally going after #Romney's empty promises but lack of policies. #Debates ,10,253679269241315329,10,04,11,13,1,0,253678713869307904,2012-10-04 11:13:45
 Create ladders of opportunity #Obama #debate #debates2012 #forwardnotback ,0,253679484060962816,10,04,11,14,0,0,0,2012-10-04 11:14:36
 #TeamObama ,0,253679458840616960,10,04,11,14,0,0,0,2012-10-04 11:14:30
 “@DeLRayDreadHead ITS FUNNY HOW ROMNEY PLANS SOUND SIMILAR TO #OBAMA NOW” ,0,253679571474452480,10,04,11,14,0,0,0,2012-10-04 11:14:57
 “@FiredBigBird: Look what Mitt Romney has done to me...   http://t.co/XmVvQgmV” noooooo ,0,253679341077139456,10,04,11,14,0,0,0,2012-10-04 11:14:02
 Y'all better be ready for Africa if Mitt Romney win Black People ... ,0,253679621982281730,10,04,11,15,0,0,0,2012-10-04 11:15:09
 Marxism vs capitalism in a nutshell- Romney the only capitalist on the stage! Obama an anti-colonialist! #Debates #DenverDabate ,1,253679537131487232,10,04,11,14,0,1,0,2012-10-04 11:14:49
 Mitt Romney ain't got no plan Mitt Romney ain't got no plan ,1,253679428243161089,10,04,11,14,0,1,0,2012-10-04 11:14:23
 RT @aKING4Lyfe: #Obama backhanded the moderator. "I had 5 seconds until you interrupted me..." #PresidentalPimpSlap...and the crowd goes ... ,4,253679721894801409,10,04,11,15,1,0,253676308419182594,2012-10-04 11:15:33
 When do the wives come on stage and the swimsuit portion begins? #debates ,4,253679687505694723,10,04,11,15,0,1,0,2012-10-04 11:15:25
 RT @AntiGlib: Mitt Romney is doing quite well in this debate --  solely on a public speaking basis. On a factcheck basis --  far less so. ,1,253678929553018881,10,04,11,12,1,0,253678676653244417,2012-10-04 11:12:24
 Osama bin laden is dead! And so is our Ambassador! #debate #Mitt2012 ,0,253679621948719105,10,04,11,15,0,0,0,2012-10-04 11:15:09
 Mitt Romney Is A Good Debater --  But Will His Plans Change As President ,0,253679349633527809,10,04,11,14,0,0,0,2012-10-04 11:14:04
